Card number,Name,Rarity,Print,Region,Modification date,Release,Set type,Cover card,Version
SPFE-JP033,Invoked Elysium,"('Secret Rare',)",New,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP033,Invoked Elysium,"('Secret Rare',)",New,JP,2023-03-22 16:51:33,,,,New
SPFE-JP034,Magical Meltdown,"('Common', 'Normal Parallel Rare')",New,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP034,Magical Meltdown,"('Common', 'Normal Parallel Rare')",New,JP,2023-03-22 16:51:33,,,,New
SPFE-JP035,Invocation,"('Super Rare',)",New,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP035,Invocation,"('Super Rare',)",New,JP,2023-03-22 16:51:33,,,,New
SPFE-JP036,The Book of the Law,"('Common', 'Normal Parallel Rare')",New,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP036,The Book of the Law,"('Common', 'Normal Parallel Rare')",New,JP,2023-03-22 16:51:33,,,,New
SPFE-JP037,Omega Summon,"('Common', 'Normal Parallel Rare')",New,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP037,Omega Summon,"('Common', 'Normal Parallel Rare')",New,JP,2023-03-22 16:51:33,,,,New
SPFE-JP038,Summoner of Illusions,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP038,Summoner of Illusions,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,,,,New
SPFE-JP039,Summoner Monk,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP039,Summoner Monk,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,,,,New
SPFE-JP040,King of the Swamp,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP040,King of the Swamp,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,,,,New
SPFE-JP041,Fusion Substitute,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP041,Fusion Substitute,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,,,,New
SPFE-JP042,Instant Fusion,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP042,Instant Fusion,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,,,,New
SPFE-JP043,Super Polymerization,"('Super Rare',)",Reprint,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP043,Super Polymerization,"('Super Rare',)",Reprint,JP,2023-03-22 16:51:33,,,,New
SPFE-JP044,Fusion Recovery,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP044,Fusion Recovery,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,,,,New
SPFE-JP045,Phoenix Wing Wind Blast,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,2016-11-12,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-JP045,Phoenix Wing Wind Blast,"('Common', 'Normal Parallel Rare')",Reprint,JP,2023-03-22 16:51:33,,,,New
SPFE-KR001,Predaplant Sarraceniant,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR001,Predaplant Sarraceniant,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR002,Predaplant Drosophyllum Hydra,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR002,Predaplant Drosophyllum Hydra,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR003,Predaplant Pterapenthes,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR003,Predaplant Pterapenthes,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR004,Predaplant Spinodionaea,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR004,Predaplant Spinodionaea,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR005,Predaplant Chlamydosundew,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR005,Predaplant Chlamydosundew,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR006,Predaplant Flytrap,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR006,Predaplant Flytrap,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR007,Predaplant Moray Nepenthes,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR007,Predaplant Moray Nepenthes,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR008,Predaplant Squid Drosera,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR008,Predaplant Squid Drosera,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR009,Predaplant Chimerafflesia,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR009,Predaplant Chimerafflesia,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR010,Greedy Venom Fusion Dragon,"('Secret Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR010,Greedy Venom Fusion Dragon,"('Secret Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR011,Predaponics,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR011,Predaponics,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR012,Predapruning,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR012,Predapruning,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR013,Predaplanet,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR013,Predaplanet,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR014,Fluffal Octopus,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR014,Fluffal Octopus,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR015,Fluffal Penguin,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR015,Fluffal Penguin,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR016,Fluffal Dog,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR016,Fluffal Dog,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR017,Fluffal Owl,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR017,Fluffal Owl,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR018,Edge Imp Sabres,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR018,Edge Imp Sabres,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR019,Edge Imp Chain,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR019,Edge Imp Chain,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR020,Frightfur Kraken,"('Secret Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR020,Frightfur Kraken,"('Secret Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR021,Frightfur Wolf,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR021,Frightfur Wolf,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR022,Frightfur Tiger,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR022,Frightfur Tiger,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR023,Frightfur Sheep,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR023,Frightfur Sheep,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR024,Toy Vendor,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR024,Toy Vendor,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR025,Frightfur Fusion,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR025,Frightfur Fusion,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR026,Aleister the Invoker,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR026,Aleister the Invoker,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR027,Invoked Caliga,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR027,Invoked Caliga,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR028,Invoked Raidjin,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR028,Invoked Raidjin,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR029,Invoked Cocytus,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR029,Invoked Cocytus,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR030,Invoked Purgatrio,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR030,Invoked Purgatrio,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR031,Invoked Magellanica,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR031,Invoked Magellanica,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR032,Invoked Mechaba,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR032,Invoked Mechaba,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR033,Invoked Elysium,"('Secret Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR033,Invoked Elysium,"('Secret Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR034,Magical Meltdown,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR034,Magical Meltdown,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR035,Invocation,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR035,Invocation,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR036,The Book of the Law,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR036,The Book of the Law,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR037,Omega Summon,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR037,Omega Summon,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR038,Summoner of Illusions,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR038,Summoner of Illusions,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR039,Summoner Monk,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR039,Summoner Monk,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR040,King of the Swamp,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR040,King of the Swamp,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR041,Fusion Substitute,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR041,Fusion Substitute,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR042,Instant Fusion,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR042,Instant Fusion,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR043,Super Polymerization,"('Super Rare',)",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR043,Super Polymerization,"('Super Rare',)",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR044,Fusion Recovery,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR044,Fusion Recovery,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SPFE-KR045,Phoenix Wing Wind Blast,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,2017-03-21,Booster pack,"('Greedy Venom Fusion Dragon',)",Old
SPFE-KR045,Phoenix Wing Wind Blast,"('Common', 'Normal Parallel Rare')",,KR,2023-04-28 12:22:42,,,,New
SR14-JP003,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP003,Fire King Avatar Hanuman,,New,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP008,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP008,"Blaster, Dragon Ruler of Infernos",,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP009,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP009,"Burner, Dragon Ruler of Sparks",,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP012,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP012,"True King Agnimazud, the Vanisher",,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP018,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP018,Royal Firestorm Guards,,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP021,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP021,Firebrand Hymnist,,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP025,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP025,Fire King Sacred Immolation,,New,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP028,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP028,Rekindling,,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP029,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP029,Fire Formation - Tenki,,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP031,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP031,Trade-In,,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP033,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP033,Solidarity Strike of the Fire Kings,,New,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP038,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP038,Appointer of the Red Lotus,,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP040,,,,JP,2023-07-26 13:30:21,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",Old
SR14-JP040,Powersink Stone,,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP041,Coach King Giantrainer,,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP042,Diamond Dire Wolf,,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
SR14-JP043,"Hiita the Fire Charmer, Ablaze",,Reprint,JP,2023-08-08 03:54:03,2023-09-09,Structure Deck,"('Sacred Fire King Garunix',)",New
WCPS-EN601,Testament of the Arcane Lords,"('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCPS-EN602,Armament of the Lethal Lords,"('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCPS-EN701,"Chimaera, the Master of Beasts","('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCPS-EN702,Emperor of Lightning,"('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCPS-EN801,"Tyr, the Vanquishing Warlord","('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCPS-EN802,"Lorelei, the Symphonic Arsenal","('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCPS-EN901,"Aggiba, the Malevolent Sh'nn S'yo","('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCPS-EN902,"Skuna, the Leonine Rakan","('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCS-EN401,Ulevo,"('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCS-EN402,Meteo the Matchless,"('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCS-EN501,King of Destruction - Xexex,"('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WCS-EN502,Queen of Fate - Eternia,"('Ultra Rare',)",,EN,2023-08-09 12:11:30,,Prize card,,New
WPP4-JP029,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP029,Gold Pride - Leon,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP030,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP030,Gold Pride - Nytro Head,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP031,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP031,Gold Pride - Captain Carrie,"('Rare',)",,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP032,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP032,Gold Pride - Roller Baller,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP033,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP033,Gold Pride - Pin Baller,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP034,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP034,Gold Pride - Star Leon,"('Ultra Rare', 'Secret Rare')",,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP035,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP035,Gold Pride - Chariot Carrie,"('Ultra Rare', 'Secret Rare')",,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP036,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP036,Gold Pride - Nytro Blaster,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP037,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP037,Gold Pride - The Crowd Goes Wild!,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP038,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP038,Gold Pride - That Came Out of Nowhere!,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP039,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP039,Gold Pride - Pedal to the Metal!,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP040,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP040,Gold Pride - Better Luck Next Time!,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP041,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP041,Gold Pride - Start Your Engines!,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
WPP4-JP042,,,,JP,2023-07-12 09:10:24,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",Old
WPP4-JP042,Gold Pride - It's Neck and Neck!,,,JP,2023-08-09 08:39:04,2023-09-23,Booster pack,"('Gate Guardians Combined', 'Ghoti of the Deep Beyond', 'Gold Pride - Leon')",New
