Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
PAC1-JP013,Cyber End Dragon,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP013,Cyber End Dragon,"('Normal Parallel Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP013,Cyber End Dragon,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP014,Ghost Ogre & Snow Rabbit,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP014,Ghost Ogre & Snow Rabbit,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP014,Ghost Ogre & Snow Rabbit,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP014,Ghost Ogre & Snow Rabbit,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP015,Ghost Reaper & Winter Cherries,"('Normal Parallel Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP015,Ghost Reaper & Winter Cherries,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP015,Ghost Reaper & Winter Cherries,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP015,Ghost Reaper & Winter Cherries,"('Normal Parallel Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP016,Ash Blossom & Joyous Spring,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP016,Ash Blossom & Joyous Spring,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP016,Ash Blossom & Joyous Spring,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP016,Ash Blossom & Joyous Spring,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP017,Ghost Belle & Haunted Mansion,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP017,Ghost Belle & Haunted Mansion,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP017,Ghost Belle & Haunted Mansion,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP017,Ghost Belle & Haunted Mansion,"('Super Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP018,Ghost Sister & Spooky Dogwood,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP018,Ghost Sister & Spooky Dogwood,"('Normal Parallel Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP018,Ghost Sister & Spooky Dogwood,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP018,Ghost Sister & Spooky Dogwood,"('Normal Parallel Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-06-24 22:07:42,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",New
PAC1-JP019,Tour Guide From the Underworld,"('Normal Parallel Rare', 'Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
PAC1-JP019,Tour Guide From the Underworld,"('Secret Rare', 'Prismatic Secret Rare')",Reprint,2023-03-22 17:13:11,2021-02-06,,Booster pack,"('Aleister the Invoker', 'Apollousa, Bow of the Goddess', 'Ash Blossom & Joyous Spring', 'Borrelsword Dragon', 'Chaos Dragon Levianeer', 'Cyber Dragon', 'Cyber Dragon Infinity', 'Cyber End Dragon', 'Dark Magician', 'Dark Magician Girl the Dragon Knight', 'Decode Talker', 'Destiny HERO - Plasma', 'Droll & Lock Bird', 'Elemental HERO Neos', 'Familiar-Possessed - Lyna', 'Fantastical Dragon Phantazmay', 'Firewall Dragon', 'Ghost Belle & Haunted Mansion', 'Ghost Mourner & Moonlit Chill', 'Ghost Ogre & Snow Rabbit', 'Ghost Reaper & Winter Cherries', 'Ghost Sister & Spooky Dogwood', 'I:P Masquerena', 'Kuriboh', 'Number 39: Utopia', 'Odd-Eyes Pendulum Dragon', 'Red-Eyes Black Dragon', 'Sky Striker Ace - Kagari', 'Stardust Dragon', 'Winged Kuriboh')",Old
