Card number,Rarity,Version
SP15-SP043,"('Common', 'Starfoil Rare')",Old
SP15-SP044,"('Common', 'Starfoil Rare')",Old
SP15-SP044,"('Common', 'SFR')",New
SP15-SP045,"('Common', 'SFR')",New
SP15-SP045,"('Common', 'Starfoil Rare')",Old
SP15-SP046,"('Common', 'SFR')",New
SP15-SP046,"('Common', 'Starfoil Rare')",Old
SP15-SP047,"('Common', 'SFR')",New
SP15-SP047,"('Common', 'Starfoil Rare')",Old
SP15-SP048,"('Common', 'SFR')",New
SP15-SP048,"('Common', 'Starfoil Rare')",Old
SP15-SP049,"('Common', 'SFR')",New
SP15-SP049,"('Common', 'Starfoil Rare')",Old
SP15-SP050,"('Common', 'Starfoil Rare')",Old
SP15-SP050,"('Common', 'SFR')",New
STBL-FRSP1,"('Ultra Rare',)",Old
STBL-FRSP1,"('Ultra rare',)",New
STON-FRSE1,"('Super Rare',)",Old
STON-FRSE1,"('Super rare',)",New
STON-FRSE2,"('Super Rare',)",Old
STON-FRSE2,"('Super rare',)",New
STON-FRSP1,"('Super Rare',)",Old
STON-FRSP1,"('Super rare',)",New
STOR-FRSE1,"('Super Rare',)",Old
STOR-FRSE1,"('Super rare',)",New
STOR-FRSE2,"('Super Rare',)",Old
STOR-FRSE2,"('Super rare',)",New
STOR-FRSP1,"('Ultra rare',)",New
STOR-FRSP1,"('Ultra Rare',)",Old
STOR-JP040,"('Ultra Rare', 'Ultimate Rare', 'HGR')",New
STOR-JP040,"('Ultra Rare', 'Ultimate Rare', 'Holographic Rare')",Old
STOR-KR040,"('Ultra Rare', 'Ultimate Rare', 'HGR')",New
STOR-KR040,"('Ultra Rare', 'Ultimate Rare', 'Holographic Rare')",Old
TAEV-FRSE1,"('Super rare',)",New
TAEV-FRSE1,"('Super Rare',)",Old
TAEV-FRSE2,"('Super Rare',)",Old
TAEV-FRSE2,"('Super rare',)",New
TAEV-FRSP1,"('Super rare',)",New
TAEV-FRSP1,"('Super Rare',)",Old
TAEV-JP006,"('Ultra Rare', 'Ultimate Rare', 'Holographic Rare')",Old
TAEV-JP006,"('Ultra Rare', 'Ultimate Rare', 'HGR')",New
TAEV-KR006,"('Ultra Rare', 'Ultimate Rare', 'HGR')",New
TAEV-KR006,"('Ultra Rare', 'Ultimate Rare', 'Holographic Rare')",Old
TDGS-FRSE1,"('Super Rare',)",Old
TDGS-FRSE1,"('Super rare',)",New
TDGS-FRSE2,"('Super Rare',)",Old
TDGS-FRSE2,"('Super rare',)",New
TDGS-FRSP1,"('Super Rare',)",Old
TDGS-FRSP1,"('Super rare',)",New
TDGS-JP040,"('Ultra Rare', 'Ultimate Rare', 'Holographic Rare')",Old
TDGS-JP040,"('Ultra Rare', 'Ultimate Rare', 'HGR')",New
TDGS-KR040,"('Ultra Rare', 'Ultimate Rare', 'Holographic Rare')",Old
TDGS-KR040,"('Ultra Rare', 'Ultimate Rare', 'HGR')",New
TDIL-FRSP1,"('Ultra Rare',)",Old
TDIL-FRSP1,"('Ultra rare',)",New
TDIL-JP046,"('Ultra Rare', 'Secret Rare', 'Ultimate Rare', 'Holographic Rare')",Old
TDIL-JP046,"('Ultra Rare', 'Secret Rare', 'Ultimate Rare', 'HGR')",New
TDIL-KR046,"('Ultra Rare', 'Secret Rare', 'Ultimate Rare', 'HGR')",New
TDIL-KR046,"('Ultra Rare', 'Secret Rare', 'Ultimate Rare', 'Holographic Rare')",Old
TDIL-KRGE1,"('Super Rare',)",Old
TDIL-KRGE1,"('Super rare',)",New
TF04-FR001,"('Super rare',)",New
TF04-FR001,"('Super Rare',)",Old
TF04-FR002,"('Super Rare',)",Old
TF04-FR002,"('Super rare',)",New
TF04-FR003,"('Super rare',)",New
TF04-FR003,"('Super Rare',)",Old
TF05-FR001,"('Super rare',)",New
TF05-FR001,"('Super Rare',)",Old
TF05-FR002,"('Super rare',)",New
TF05-FR002,"('Super Rare',)",Old
TF05-FR003,"('Super Rare',)",Old
TF05-FR003,"('Super rare',)",New
TFK-FR001,"('Super Rare',)",Old
TFK-FR001,"('Super rare',)",New
TFK-FR002,"('Super rare',)",New
TFK-FR002,"('Super Rare',)",Old
TFK-FR003,"('Super rare',)",New
TFK-FR003,"('Super Rare',)",Old
TLM-FRSE1,"('Ultra rare',)",New
TLM-FRSE1,"('Ultra Rare',)",Old
TLM-FRSE2,"('Ultra Rare',)",Old
TLM-FRSE2,"('Ultra rare',)",New
TLM-FRSE3,"('Ultra Rare',)",Old
TLM-FRSE3,"('Ultra rare',)",New
TLM-FRSE4,"('Ultra Rare',)",Old
TLM-FRSE4,"('Ultra rare',)",New
TSHD-FRSP1,"('Ultra Rare',)",Old
TSHD-FRSP1,"('Ultra rare',)",New
TSHD-JP040,"('Ultra Rare', 'Ultimate Rare', 'HGR')",New
TSHD-JP040,"('Ultra Rare', 'Ultimate Rare', 'Holographic Rare')",Old
TSHD-KR040,"('Ultra Rare', 'Ultimate Rare', 'Holographic Rare')",Old
TSHD-KR040,"('Ultra Rare', 'Ultimate Rare', 'HGR')",New
TWED-FR001,"('Ultra rare',)",New
TWED-FR001,"('Ultra Rare',)",Old
WB01-FR001,"('Super rare',)",New
WB01-FR001,"('Super Rare',)",Old
WB01-FR002,"('Super rare',)",New
WB01-FR002,"('Super Rare',)",Old
WB01-FR003,"('Super rare',)",New
WB01-FR003,"('Super Rare',)",Old
WC07-FR001,"('Super rare',)",New
WC07-FR001,"('Super Rare',)",Old
WC07-FR002,"('Super rare',)",New
WC07-FR002,"('Super Rare',)",Old
WC07-FR003,"('Super Rare',)",Old
WC07-FR003,"('Super rare',)",New
WC08-FR001,"('Super Rare',)",Old
WC08-FR001,"('Super rare',)",New
WC08-FR002,"('Super rare',)",New
WC08-FR002,"('Super Rare',)",Old
WC08-FR003,"('Super rare',)",New
WC08-FR003,"('Super Rare',)",Old
WC08-KR001,"('Ultra rare',)",New
WC08-KR001,"('Ultra Rare',)",Old
WC08-KR002,"('Ultra rare',)",New
WC08-KR002,"('Ultra Rare',)",Old
WC08-KR003,"('Ultra rare',)",New
WC08-KR003,"('Ultra Rare',)",Old
WC08-KR004,"('Ultra Rare',)",Old
WC08-KR004,"('Ultra rare',)",New
WC08-KR005,"('Ultra Rare',)",Old
WC08-KR005,"('Ultra rare',)",New
WC08-KR006,"('Ultra Rare',)",Old
WC08-KR006,"('Ultra rare',)",New
WC11-FR001,"('Super rare',)",New
WC11-FR001,"('Super Rare',)",Old
WC11-FR002,"('Super Rare',)",Old
WC11-FR002,"('Super rare',)",New
WC11-FR003,"('Super Rare',)",Old
WC11-FR003,"('Super rare',)",New
WC11-KR001,"('Ultra Rare',)",Old
WC11-KR001,"('Ultra rare',)",New
WC11-KR002,"('Ultra rare',)",New
WC11-KR002,"('Ultra Rare',)",Old
WC11-KR003,"('Ultra Rare',)",Old
WC11-KR003,"('Ultra rare',)",New
WC11-KR004,"('Ultra rare',)",New
WC11-KR004,"('Ultra Rare',)",Old
WC11-KR005,"('Ultra Rare',)",Old
WC11-KR005,"('Ultra rare',)",New
WC11-KR006,"('Ultra rare',)",New
WC11-KR006,"('Ultra Rare',)",Old
WC11-KR007,"('Ultra rare',)",New
WC11-KR007,"('Ultra Rare',)",Old
WC4-F001,"('Prismatic Secret rare',)",New
WC4-F001,"('Prismatic Secret Rare',)",Old
WC4-F002,"('Prismatic Secret rare',)",New
WC4-F002,"('Prismatic Secret Rare',)",Old
WC4-F003,"('Prismatic Secret Rare',)",Old
WC4-F003,"('Prismatic Secret rare',)",New
WGRT-DE001,"('c',)",New
WGRT-DE001,"('Common',)",Old
WGRT-DE003,"('c',)",New
WGRT-DE003,"('Common',)",Old
WGRT-DE005,"('c',)",New
WGRT-DE005,"('Common',)",Old
WGRT-DE007,"('c',)",New
WGRT-DE007,"('Common',)",Old
WGRT-DE008,"('c',)",New
WGRT-DE008,"('Common',)",Old
WGRT-DE009,"('c',)",New
WGRT-DE009,"('Common',)",Old
WGRT-DE010,"('c',)",New
WGRT-DE010,"('Common',)",Old
WGRT-DE012,"('c',)",New
WGRT-DE012,"('Common',)",Old
WGRT-DE018,"('c',)",New
WGRT-DE018,"('Common',)",Old
WGRT-DE019,"('Common',)",Old
WGRT-DE019,"('c',)",New
WGRT-DE023,"('Common',)",Old
WGRT-DE023,"('c',)",New
WGRT-DE027,"('c',)",New
WGRT-DE027,"('Common',)",Old
WGRT-DE028,"('Common',)",Old
WGRT-DE028,"('c',)",New
WGRT-DE029,"('Common',)",Old
WGRT-DE029,"('c',)",New
WGRT-DE031,"('c',)",New
WGRT-DE031,"('Common',)",Old
WGRT-DE032,"('c',)",New
WGRT-DE032,"('Common',)",Old
WGRT-DE033,"('c',)",New
WGRT-DE033,"('Common',)",Old
WGRT-DE035,"('c',)",New
WGRT-DE035,"('Common',)",Old
WGRT-DE037,"('c',)",New
WGRT-DE037,"('Common',)",Old
WGRT-DE038,"('c',)",New
WGRT-DE038,"('Common',)",Old
WGRT-DE041,"('c',)",New
WGRT-DE041,"('Common',)",Old
WGRT-DE042,"('c',)",New
WGRT-DE042,"('Common',)",Old
WGRT-DE045,"('Common',)",Old
WGRT-DE045,"('c',)",New
WGRT-DE046,"('c',)",New
WGRT-DE046,"('Common',)",Old
WGRT-DE047,"('Common',)",Old
WGRT-DE047,"('c',)",New
WGRT-DE051,"('Common',)",Old
WGRT-DE051,"('c',)",New
WGRT-DE052,"('c',)",New
WGRT-DE052,"('Common',)",Old
WGRT-DE053,"('Common',)",Old
WGRT-DE053,"('c',)",New
WGRT-DE054,"('Common',)",Old
WGRT-DE054,"('c',)",New
WGRT-DE055,"('c',)",New
WGRT-DE055,"('Common',)",Old
WGRT-DE056,"('Common',)",Old
WGRT-DE056,"('c',)",New
WGRT-DE057,"('c',)",New
WGRT-DE057,"('Common',)",Old
WGRT-DE058,"('c',)",New
WGRT-DE058,"('Common',)",Old
WGRT-DE060,"('Common',)",Old
WGRT-DE060,"('c',)",New
WGRT-DE061,"('Common',)",Old
WGRT-DE061,"('c',)",New
WGRT-DE063,"('Common',)",Old
WGRT-DE063,"('c',)",New
WGRT-DE064,"('Common',)",Old
WGRT-DE064,"('c',)",New
WGRT-DE067,"('Common',)",Old
WGRT-DE067,"('c',)",New
WGRT-DE068,"('Common',)",Old
WGRT-DE068,"('c',)",New
WGRT-DE074,"('c',)",New
WGRT-DE074,"('Common',)",Old
WGRT-DE075,"('c',)",New
WGRT-DE075,"('Common',)",Old
WGRT-DE076,"('c',)",New
WGRT-DE076,"('Common',)",Old
WGRT-DE078,"('Common',)",Old
WGRT-DE078,"('c',)",New
WGRT-DE080,"('Common',)",Old
WGRT-DE080,"('c',)",New
WGRT-DE081,"('Common',)",Old
WGRT-DE081,"('c',)",New
WGRT-DE082,"('Common',)",Old
WGRT-DE082,"('c',)",New
WGRT-DE084,"('c',)",New
WGRT-DE084,"('Common',)",Old
WGRT-DE085,"('c',)",New
WGRT-DE085,"('Common',)",Old
WGRT-DE086,"('c',)",New
WGRT-DE086,"('Common',)",Old
WGRT-DE090,"('Common',)",Old
WGRT-DE090,"('c',)",New
WGRT-DE092,"('c',)",New
WGRT-DE092,"('Common',)",Old
WGRT-DE094,"('c',)",New
WGRT-DE094,"('Common',)",Old
WGRT-DE096,"('c',)",New
WGRT-DE096,"('Common',)",Old
WGRT-DE097,"('c',)",New
WGRT-DE097,"('Common',)",Old
WGRT-DE098,"('Common',)",Old
WGRT-DE098,"('c',)",New
WGRT-EN001,"('c',)",New
WGRT-EN001,"('Common',)",Old
WGRT-EN003,"('c',)",New
WGRT-EN003,"('Common',)",Old
WGRT-EN005,"('c',)",New
WGRT-EN005,"('Common',)",Old
WGRT-EN007,"('c',)",New
WGRT-EN007,"('Common',)",Old
WGRT-EN008,"('Common',)",Old
WGRT-EN008,"('c',)",New
WGRT-EN009,"('Common',)",Old
WGRT-EN009,"('c',)",New
WGRT-EN010,"('c',)",New
WGRT-EN010,"('Common',)",Old
WGRT-EN012,"('c',)",New
WGRT-EN012,"('Common',)",Old
WGRT-EN018,"('c',)",New
WGRT-EN018,"('Common',)",Old
WGRT-EN019,"('c',)",New
WGRT-EN019,"('Common',)",Old
WGRT-EN023,"('Common',)",Old
WGRT-EN023,"('c',)",New
WGRT-EN027,"('Common',)",Old
WGRT-EN027,"('c',)",New
WGRT-EN028,"('Common',)",Old
WGRT-EN028,"('c',)",New
WGRT-EN029,"('Common',)",Old
WGRT-EN029,"('c',)",New
WGRT-EN031,"('Common',)",Old
WGRT-EN031,"('c',)",New
WGRT-EN032,"('Common',)",Old
WGRT-EN032,"('c',)",New
WGRT-EN033,"('c',)",New
WGRT-EN033,"('Common',)",Old
WGRT-EN035,"('Common',)",Old
WGRT-EN035,"('c',)",New
WGRT-EN037,"('Common',)",Old
WGRT-EN037,"('c',)",New
WGRT-EN038,"('Common',)",Old
WGRT-EN038,"('c',)",New
WGRT-EN041,"('c',)",New
WGRT-EN041,"('Common',)",Old
WGRT-EN042,"('c',)",New
WGRT-EN042,"('Common',)",Old
WGRT-EN045,"('Common',)",Old
WGRT-EN045,"('c',)",New
WGRT-EN046,"('c',)",New
WGRT-EN046,"('Common',)",Old
WGRT-EN047,"('Common',)",Old
WGRT-EN047,"('c',)",New
WGRT-EN051,"('c',)",New
WGRT-EN051,"('Common',)",Old
WGRT-EN052,"('Common',)",Old
WGRT-EN052,"('c',)",New
WGRT-EN053,"('c',)",New
WGRT-EN053,"('Common',)",Old
WGRT-EN054,"('Common',)",Old
WGRT-EN054,"('c',)",New
WGRT-EN055,"('Common',)",Old
WGRT-EN055,"('c',)",New
WGRT-EN056,"('Common',)",Old
WGRT-EN056,"('c',)",New
WGRT-EN057,"('c',)",New
WGRT-EN057,"('Common',)",Old
WGRT-EN058,"('c',)",New
WGRT-EN058,"('Common',)",Old
WGRT-EN060,"('c',)",New
WGRT-EN060,"('Common',)",Old
WGRT-EN061,"('Common',)",Old
WGRT-EN061,"('c',)",New
WGRT-EN063,"('c',)",New
WGRT-EN063,"('Common',)",Old
WGRT-EN064,"('Common',)",Old
WGRT-EN064,"('c',)",New
WGRT-EN067,"('c',)",New
WGRT-EN067,"('Common',)",Old
WGRT-EN068,"('Common',)",Old
WGRT-EN068,"('c',)",New
WGRT-EN074,"('Common',)",Old
WGRT-EN074,"('c',)",New
WGRT-EN075,"('Common',)",Old
WGRT-EN075,"('c',)",New
WGRT-EN076,"('Common',)",Old
WGRT-EN076,"('c',)",New
WGRT-EN078,"('c',)",New
WGRT-EN078,"('Common',)",Old
WGRT-EN080,"('Common',)",Old
WGRT-EN080,"('c',)",New
WGRT-EN081,"('Common',)",Old
WGRT-EN081,"('c',)",New
WGRT-EN082,"('Common',)",Old
WGRT-EN082,"('c',)",New
WGRT-EN084,"('c',)",New
WGRT-EN084,"('Common',)",Old
WGRT-EN085,"('c',)",New
WGRT-EN085,"('Common',)",Old
WGRT-EN086,"('Common',)",Old
WGRT-EN086,"('c',)",New
WGRT-EN090,"('c',)",New
WGRT-EN090,"('Common',)",Old
WGRT-EN092,"('c',)",New
WGRT-EN092,"('Common',)",Old
WGRT-EN094,"('Common',)",Old
WGRT-EN094,"('c',)",New
WGRT-EN096,"('c',)",New
WGRT-EN096,"('Common',)",Old
WGRT-EN097,"('Common',)",Old
WGRT-EN097,"('c',)",New
WGRT-EN098,"('c',)",New
WGRT-EN098,"('Common',)",Old
WGRT-FR001,"('Common',)",Old
WGRT-FR001,"('c',)",New
WGRT-FR003,"('Common',)",Old
WGRT-FR003,"('c',)",New
WGRT-FR005,"('c',)",New
WGRT-FR005,"('Common',)",Old
WGRT-FR007,"('c',)",New
WGRT-FR007,"('Common',)",Old
WGRT-FR008,"('c',)",New
WGRT-FR008,"('Common',)",Old
WGRT-FR009,"('Common',)",Old
WGRT-FR009,"('c',)",New
WGRT-FR010,"('Common',)",Old
WGRT-FR010,"('c',)",New
WGRT-FR012,"('Common',)",Old
WGRT-FR012,"('c',)",New
WGRT-FR018,"('c',)",New
WGRT-FR018,"('Common',)",Old
WGRT-FR019,"('Common',)",Old
WGRT-FR019,"('c',)",New
WGRT-FR023,"('c',)",New
WGRT-FR023,"('Common',)",Old
WGRT-FR027,"('c',)",New
WGRT-FR027,"('Common',)",Old
WGRT-FR028,"('c',)",New
WGRT-FR028,"('Common',)",Old
WGRT-FR029,"('c',)",New
WGRT-FR029,"('Common',)",Old
WGRT-FR031,"('Common',)",Old
WGRT-FR031,"('c',)",New
WGRT-FR032,"('Common',)",Old
WGRT-FR032,"('c',)",New
WGRT-FR033,"('Common',)",Old
WGRT-FR033,"('c',)",New
WGRT-FR035,"('c',)",New
WGRT-FR035,"('Common',)",Old
WGRT-FR037,"('Common',)",Old
WGRT-FR037,"('c',)",New
WGRT-FR038,"('c',)",New
WGRT-FR038,"('Common',)",Old
WGRT-FR041,"('c',)",New
WGRT-FR041,"('Common',)",Old
WGRT-FR042,"('c',)",New
WGRT-FR042,"('Common',)",Old
WGRT-FR045,"('c',)",New
WGRT-FR045,"('Common',)",Old
WGRT-FR046,"('Common',)",Old
WGRT-FR046,"('c',)",New
WGRT-FR047,"('c',)",New
WGRT-FR047,"('Common',)",Old
WGRT-FR051,"('c',)",New
WGRT-FR051,"('Common',)",Old
WGRT-FR052,"('Common',)",Old
WGRT-FR052,"('c',)",New
WGRT-FR053,"('c',)",New
WGRT-FR053,"('Common',)",Old
WGRT-FR054,"('Common',)",Old
WGRT-FR054,"('c',)",New
WGRT-FR055,"('Common',)",Old
WGRT-FR055,"('c',)",New
WGRT-FR056,"('Common',)",Old
WGRT-FR056,"('c',)",New
WGRT-FR057,"('c',)",New
WGRT-FR057,"('Common',)",Old
WGRT-FR058,"('Common',)",Old
WGRT-FR058,"('c',)",New
WGRT-FR060,"('Common',)",Old
WGRT-FR060,"('c',)",New
WGRT-FR061,"('Common',)",Old
WGRT-FR061,"('c',)",New
WGRT-FR063,"('Common',)",Old
WGRT-FR063,"('c',)",New
WGRT-FR064,"('Common',)",Old
WGRT-FR064,"('c',)",New
WGRT-FR067,"('c',)",New
WGRT-FR067,"('Common',)",Old
WGRT-FR068,"('c',)",New
WGRT-FR068,"('Common',)",Old
WGRT-FR074,"('Common',)",Old
WGRT-FR074,"('c',)",New
WGRT-FR075,"('c',)",New
WGRT-FR075,"('Common',)",Old
WGRT-FR076,"('Common',)",Old
WGRT-FR076,"('c',)",New
WGRT-FR078,"('Common',)",Old
WGRT-FR078,"('c',)",New
WGRT-FR080,"('Common',)",Old
WGRT-FR080,"('c',)",New
WGRT-FR081,"('Common',)",Old
WGRT-FR081,"('c',)",New
WGRT-FR082,"('Common',)",Old
WGRT-FR082,"('c',)",New
WGRT-FR084,"('Common',)",Old
WGRT-FR084,"('c',)",New
WGRT-FR085,"('Common',)",Old
WGRT-FR085,"('c',)",New
WGRT-FR086,"('c',)",New
WGRT-FR086,"('Common',)",Old
WGRT-FR090,"('Common',)",Old
WGRT-FR090,"('c',)",New
WGRT-FR092,"('Common',)",Old
WGRT-FR092,"('c',)",New
WGRT-FR094,"('Common',)",Old
WGRT-FR094,"('c',)",New
WGRT-FR096,"('Common',)",Old
WGRT-FR096,"('c',)",New
WGRT-FR097,"('c',)",New
WGRT-FR097,"('Common',)",Old
WGRT-FR098,"('c',)",New
WGRT-FR098,"('Common',)",Old
WGRT-IT001,"('c',)",New
WGRT-IT001,"('Common',)",Old
WGRT-IT003,"('Common',)",Old
WGRT-IT003,"('c',)",New
WGRT-IT005,"('c',)",New
WGRT-IT005,"('Common',)",Old
WGRT-IT007,"('c',)",New
WGRT-IT007,"('Common',)",Old
WGRT-IT008,"('c',)",New
WGRT-IT008,"('Common',)",Old
WGRT-IT009,"('c',)",New
WGRT-IT009,"('Common',)",Old
WGRT-IT010,"('Common',)",Old
WGRT-IT010,"('c',)",New
WGRT-IT012,"('c',)",New
WGRT-IT012,"('Common',)",Old
WGRT-IT018,"('Common',)",Old
WGRT-IT018,"('c',)",New
WGRT-IT019,"('c',)",New
WGRT-IT019,"('Common',)",Old
WGRT-IT023,"('Common',)",Old
WGRT-IT023,"('c',)",New
WGRT-IT027,"('c',)",New
WGRT-IT027,"('Common',)",Old
WGRT-IT028,"('c',)",New
WGRT-IT028,"('Common',)",Old
WGRT-IT029,"('Common',)",Old
WGRT-IT029,"('c',)",New
WGRT-IT031,"('Common',)",Old
WGRT-IT031,"('c',)",New
WGRT-IT032,"('c',)",New
WGRT-IT032,"('Common',)",Old
WGRT-IT033,"('Common',)",Old
WGRT-IT033,"('c',)",New
WGRT-IT035,"('Common',)",Old
WGRT-IT035,"('c',)",New
WGRT-IT037,"('Common',)",Old
WGRT-IT037,"('c',)",New
WGRT-IT038,"('Common',)",Old
WGRT-IT038,"('c',)",New
WGRT-IT041,"('Common',)",Old
WGRT-IT041,"('c',)",New
WGRT-IT042,"('Common',)",Old
WGRT-IT042,"('c',)",New
WGRT-IT045,"('c',)",New
WGRT-IT045,"('Common',)",Old
WGRT-IT046,"('Common',)",Old
WGRT-IT046,"('c',)",New
WGRT-IT047,"('Common',)",Old
WGRT-IT047,"('c',)",New
WGRT-IT051,"('Common',)",Old
WGRT-IT051,"('c',)",New
WGRT-IT052,"('c',)",New
WGRT-IT052,"('Common',)",Old
WGRT-IT053,"('c',)",New
WGRT-IT053,"('Common',)",Old
WGRT-IT054,"('c',)",New
WGRT-IT054,"('Common',)",Old
WGRT-IT055,"('c',)",New
WGRT-IT055,"('Common',)",Old
WGRT-IT056,"('Common',)",Old
WGRT-IT056,"('c',)",New
WGRT-IT057,"('c',)",New
WGRT-IT057,"('Common',)",Old
WGRT-IT058,"('c',)",New
WGRT-IT058,"('Common',)",Old
WGRT-IT060,"('Common',)",Old
WGRT-IT060,"('c',)",New
WGRT-IT061,"('Common',)",Old
WGRT-IT061,"('c',)",New
WGRT-IT063,"('Common',)",Old
WGRT-IT063,"('c',)",New
WGRT-IT064,"('Common',)",Old
WGRT-IT064,"('c',)",New
WGRT-IT067,"('Common',)",Old
WGRT-IT067,"('c',)",New
WGRT-IT068,"('Common',)",Old
WGRT-IT068,"('c',)",New
WGRT-IT074,"('c',)",New
WGRT-IT074,"('Common',)",Old
WGRT-IT075,"('c',)",New
WGRT-IT075,"('Common',)",Old
WGRT-IT076,"('c',)",New
WGRT-IT076,"('Common',)",Old
WGRT-IT078,"('c',)",New
WGRT-IT078,"('Common',)",Old
WGRT-IT080,"('c',)",New
WGRT-IT080,"('Common',)",Old
WGRT-IT081,"('c',)",New
WGRT-IT081,"('Common',)",Old
WGRT-IT082,"('Common',)",Old
WGRT-IT082,"('c',)",New
WGRT-IT084,"('c',)",New
WGRT-IT084,"('Common',)",Old
WGRT-IT085,"('Common',)",Old
WGRT-IT085,"('c',)",New
WGRT-IT086,"('c',)",New
WGRT-IT086,"('Common',)",Old
WGRT-IT090,"('c',)",New
WGRT-IT090,"('Common',)",Old
WGRT-IT092,"('c',)",New
WGRT-IT092,"('Common',)",Old
WGRT-IT094,"('c',)",New
WGRT-IT094,"('Common',)",Old
WGRT-IT096,"('c',)",New
WGRT-IT096,"('Common',)",Old
WGRT-IT097,"('c',)",New
WGRT-IT097,"('Common',)",Old
WGRT-IT098,"('c',)",New
WGRT-IT098,"('Common',)",Old
WGRT-PT001,"('c',)",New
WGRT-PT001,"('Common',)",Old
WGRT-PT003,"('Common',)",Old
WGRT-PT003,"('c',)",New
WGRT-PT005,"('Common',)",Old
WGRT-PT005,"('c',)",New
WGRT-PT007,"('c',)",New
WGRT-PT007,"('Common',)",Old
WGRT-PT008,"('c',)",New
WGRT-PT008,"('Common',)",Old
WGRT-PT009,"('c',)",New
WGRT-PT009,"('Common',)",Old
WGRT-PT010,"('c',)",New
WGRT-PT010,"('Common',)",Old
WGRT-PT012,"('c',)",New
WGRT-PT012,"('Common',)",Old
WGRT-PT018,"('c',)",New
WGRT-PT018,"('Common',)",Old
WGRT-PT019,"('c',)",New
WGRT-PT019,"('Common',)",Old
WGRT-PT023,"('c',)",New
WGRT-PT023,"('Common',)",Old
WGRT-PT027,"('c',)",New
WGRT-PT027,"('Common',)",Old
WGRT-PT028,"('Common',)",Old
WGRT-PT028,"('c',)",New
WGRT-PT029,"('Common',)",Old
WGRT-PT029,"('c',)",New
WGRT-PT031,"('Common',)",Old
WGRT-PT031,"('c',)",New
WGRT-PT032,"('c',)",New
WGRT-PT032,"('Common',)",Old
WGRT-PT033,"('c',)",New
WGRT-PT033,"('Common',)",Old
WGRT-PT035,"('c',)",New
WGRT-PT035,"('Common',)",Old
WGRT-PT037,"('c',)",New
WGRT-PT037,"('Common',)",Old
WGRT-PT038,"('Common',)",Old
WGRT-PT038,"('c',)",New
WGRT-PT041,"('Common',)",Old
WGRT-PT041,"('c',)",New
WGRT-PT042,"('c',)",New
WGRT-PT042,"('Common',)",Old
WGRT-PT045,"('Common',)",Old
WGRT-PT045,"('c',)",New
WGRT-PT046,"('c',)",New
WGRT-PT046,"('Common',)",Old
WGRT-PT047,"('Common',)",Old
WGRT-PT047,"('c',)",New
WGRT-PT051,"('c',)",New
WGRT-PT051,"('Common',)",Old
WGRT-PT052,"('c',)",New
WGRT-PT052,"('Common',)",Old
WGRT-PT053,"('c',)",New
WGRT-PT053,"('Common',)",Old
WGRT-PT054,"('c',)",New
WGRT-PT054,"('Common',)",Old
WGRT-PT055,"('c',)",New
WGRT-PT055,"('Common',)",Old
WGRT-PT056,"('c',)",New
WGRT-PT056,"('Common',)",Old
WGRT-PT057,"('Common',)",Old
WGRT-PT057,"('c',)",New
WGRT-PT058,"('Common',)",Old
WGRT-PT058,"('c',)",New
WGRT-PT060,"('Common',)",Old
WGRT-PT060,"('c',)",New
WGRT-PT061,"('c',)",New
WGRT-PT061,"('Common',)",Old
WGRT-PT063,"('Common',)",Old
WGRT-PT063,"('c',)",New
WGRT-PT064,"('Common',)",Old
WGRT-PT064,"('c',)",New
WGRT-PT067,"('c',)",New
WGRT-PT067,"('Common',)",Old
WGRT-PT068,"('c',)",New
WGRT-PT068,"('Common',)",Old
WGRT-PT074,"('Common',)",Old
WGRT-PT074,"('c',)",New
WGRT-PT075,"('Common',)",Old
WGRT-PT075,"('c',)",New
WGRT-PT076,"('Common',)",Old
WGRT-PT076,"('c',)",New
WGRT-PT078,"('Common',)",Old
WGRT-PT078,"('c',)",New
WGRT-PT080,"('c',)",New
WGRT-PT080,"('Common',)",Old
WGRT-PT081,"('Common',)",Old
WGRT-PT081,"('c',)",New
WGRT-PT082,"('Common',)",Old
WGRT-PT082,"('c',)",New
WGRT-PT084,"('Common',)",Old
WGRT-PT084,"('c',)",New
WGRT-PT085,"('c',)",New
WGRT-PT085,"('Common',)",Old
WGRT-PT086,"('c',)",New
WGRT-PT086,"('Common',)",Old
WGRT-PT090,"('c',)",New
WGRT-PT090,"('Common',)",Old
WGRT-PT092,"('Common',)",Old
WGRT-PT092,"('c',)",New
WGRT-PT094,"('Common',)",Old
WGRT-PT094,"('c',)",New
WGRT-PT096,"('c',)",New
WGRT-PT096,"('Common',)",Old
WGRT-PT097,"('Common',)",Old
WGRT-PT097,"('c',)",New
WGRT-PT098,"('Common',)",Old
WGRT-PT098,"('c',)",New
WGRT-SP001,"('Common',)",Old
WGRT-SP001,"('c',)",New
WGRT-SP003,"('c',)",New
WGRT-SP003,"('Common',)",Old
WGRT-SP005,"('c',)",New
WGRT-SP005,"('Common',)",Old
WGRT-SP007,"('c',)",New
WGRT-SP007,"('Common',)",Old
WGRT-SP008,"('Common',)",Old
WGRT-SP008,"('c',)",New
WGRT-SP009,"('Common',)",Old
WGRT-SP009,"('c',)",New
WGRT-SP010,"('Common',)",Old
WGRT-SP010,"('c',)",New
WGRT-SP012,"('c',)",New
WGRT-SP012,"('Common',)",Old
WGRT-SP018,"('Common',)",Old
