Name,Password,TCG status,Page URL,Artwork,Modification date,Errata,Primary type,Secondary type,Version
Lavalval Chain,34086406,Forbidden,https://yugipedia.com/wiki/Lavalval_Chain,,2021-09-27 16:02:22,"('Type',)",,,Old
Lavalval Chain,34086406,Forbidden,https://yugipedia.com/wiki/Lavalval_Chain,,2021-09-27 16:02:22,"('Type',)",Xyz Monster,,New
Lavalval Dragon,75991898,Unlimited,https://yugipedia.com/wiki/Lavalval_Dragon,,2021-04-16 15:39:09,,,,Old
Lavalval Dragon,75991898,Unlimited,https://yugipedia.com/wiki/Lavalval_Dragon,,2021-04-16 15:39:09,,Synchro Monster,,New
Lavalval Dragun,08611007,Unlimited,https://yugipedia.com/wiki/Lavalval_Dragun,,2021-06-10 19:31:41,,,,Old
Lavalval Dragun,08611007,Unlimited,https://yugipedia.com/wiki/Lavalval_Dragun,,2021-06-10 19:31:41,,Synchro Monster,,New
Lavalval Exlord,12018201,Unlimited,https://yugipedia.com/wiki/Lavalval_Exlord,,2022-09-17 13:11:13,,,,Old
Lavalval Exlord,12018201,Unlimited,https://yugipedia.com/wiki/Lavalval_Exlord,,2022-09-17 13:11:13,,Synchro Monster,,New
Lavalval Ignis,03989465,Unlimited,https://yugipedia.com/wiki/Lavalval_Ignis,,2021-11-22 14:16:20,,,,Old
Lavalval Ignis,03989465,Unlimited,https://yugipedia.com/wiki/Lavalval_Ignis,,2021-11-22 14:16:20,,Xyz Monster,,New
Lavalval Salamander,67797569,Unlimited,https://yugipedia.com/wiki/Lavalval_Salamander,,2023-01-10 18:43:49,,,,Old
Lavalval Salamander,67797569,Unlimited,https://yugipedia.com/wiki/Lavalval_Salamander,,2023-01-10 18:43:49,,Synchro Monster,,New
Layard the Liberator,67468948,Unlimited,https://yugipedia.com/wiki/Layard_the_Liberator,,2021-11-22 14:16:44,,,,Old
Layard the Liberator,67468948,Unlimited,https://yugipedia.com/wiki/Layard_the_Liberator,,2021-11-22 14:16:44,,Effect Monster,,New
"Lazion, the Timelord",92435533,Unlimited,"https://yugipedia.com/wiki/Lazion,_the_Timelord",,2022-05-25 02:16:41,,,,Old
"Lazion, the Timelord",92435533,Unlimited,"https://yugipedia.com/wiki/Lazion,_the_Timelord",,2022-05-25 02:16:41,,Effect Monster,,New
Leafplace Plaice,50599453,Unlimited,https://yugipedia.com/wiki/Leafplace_Plaice,,2022-02-11 11:47:28,,,,Old
Leafplace Plaice,50599453,Unlimited,https://yugipedia.com/wiki/Leafplace_Plaice,,2022-02-11 11:47:28,,Effect Monster,,New
"Lector Pendulum, the Dracoverlord",07127502,Unlimited,"https://yugipedia.com/wiki/Lector_Pendulum,_the_Dracoverlord",,2023-01-30 09:51:11,"('Name',)",,,Old
"Lector Pendulum, the Dracoverlord",07127502,Unlimited,"https://yugipedia.com/wiki/Lector_Pendulum,_the_Dracoverlord",,2023-01-30 09:51:11,"('Name',)",Effect Monster,,New
Lee the World Chalice Fairy,21893603,Unlimited,https://yugipedia.com/wiki/Lee_the_World_Chalice_Fairy,,2022-04-20 12:26:35,,,,Old
Lee the World Chalice Fairy,21893603,Unlimited,https://yugipedia.com/wiki/Lee_the_World_Chalice_Fairy,,2022-04-20 12:26:35,,Effect Monster,,New
Left Arm of the Forbidden One,07902349,Limited,https://yugipedia.com/wiki/Left_Arm_of_the_Forbidden_One,"('Edited',)",2023-01-01 19:01:41,"('Name', 'Type')",,,Old
Left Arm of the Forbidden One,07902349,Limited,https://yugipedia.com/wiki/Left_Arm_of_the_Forbidden_One,"('Edited',)",2023-01-01 19:01:41,"('Name', 'Type')",Normal Monster,,New
Left Leg of the Forbidden One,44519536,Limited,https://yugipedia.com/wiki/Left_Leg_of_the_Forbidden_One,"('Edited',)",2023-01-01 19:01:59,"('Name', 'Type')",,,Old
Left Leg of the Forbidden One,44519536,Limited,https://yugipedia.com/wiki/Left_Leg_of_the_Forbidden_One,"('Edited',)",2023-01-01 19:01:59,"('Name', 'Type')",Normal Monster,,New
Left-Hand Shark,47840168,Unlimited,https://yugipedia.com/wiki/Left-Hand_Shark,,2022-05-05 18:14:25,,,,Old
Left-Hand Shark,47840168,Unlimited,https://yugipedia.com/wiki/Left-Hand_Shark,,2022-05-05 18:14:25,,Effect Monster,,New
Lefty Driver,44935634,Unlimited,https://yugipedia.com/wiki/Lefty_Driver,,2022-07-06 19:28:13,,,,Old
Lefty Driver,44935634,Unlimited,https://yugipedia.com/wiki/Lefty_Driver,,2022-07-06 19:28:13,,Effect Monster,,New
Legacy Hunter,87010442,Unlimited,https://yugipedia.com/wiki/Legacy_Hunter,,2020-04-20 10:00:16,,,,Old
Legacy Hunter,87010442,Unlimited,https://yugipedia.com/wiki/Legacy_Hunter,,2020-04-20 10:00:16,,Effect Monster,,New
Legendary Atlantean Tridon,28754338,Unlimited,https://yugipedia.com/wiki/Legendary_Atlantean_Tridon,,2021-11-22 14:18:41,"('Name',)",,,Old
Legendary Atlantean Tridon,28754338,Unlimited,https://yugipedia.com/wiki/Legendary_Atlantean_Tridon,,2021-11-22 14:18:41,"('Name',)",Effect Monster,,New
Legendary Dragon of White,,Illegal,https://yugipedia.com/wiki/Legendary_Dragon_of_White,,2021-06-27 09:53:19,,,,Old
Legendary Dragon of White,,Illegal,https://yugipedia.com/wiki/Legendary_Dragon_of_White,,2021-06-27 09:53:19,,Xyz Monster,,New
Legendary Fiend,99747800,Unlimited,https://yugipedia.com/wiki/Legendary_Fiend,,2022-04-29 10:46:30,,,,Old
Legendary Fiend,99747800,Unlimited,https://yugipedia.com/wiki/Legendary_Fiend,,2022-04-29 10:46:30,,Effect Monster,,New
Legendary Flame Lord,60258960,Unlimited,https://yugipedia.com/wiki/Legendary_Flame_Lord,,2021-03-07 05:51:04,,,,Old
Legendary Flame Lord,60258960,Unlimited,https://yugipedia.com/wiki/Legendary_Flame_Lord,,2021-03-07 05:51:04,,Ritual Monster,,New
Legendary Jujitsu Master,25773409,Unlimited,https://yugipedia.com/wiki/Legendary_Jujitsu_Master,,2021-04-16 15:48:05,,,,Old
Legendary Jujitsu Master,25773409,Unlimited,https://yugipedia.com/wiki/Legendary_Jujitsu_Master,,2021-04-16 15:48:05,,Effect Monster,,New
Legendary Knight Critias,85800949,Unlimited,https://yugipedia.com/wiki/Legendary_Knight_Critias,,2021-11-22 14:19:23,,,,Old
Legendary Knight Critias,85800949,Unlimited,https://yugipedia.com/wiki/Legendary_Knight_Critias,,2021-11-22 14:19:23,,Effect Monster,,New
Legendary Knight Hermos,84565800,Unlimited,https://yugipedia.com/wiki/Legendary_Knight_Hermos,,2021-11-22 14:19:39,,,,Old
Legendary Knight Hermos,84565800,Unlimited,https://yugipedia.com/wiki/Legendary_Knight_Hermos,,2021-11-22 14:19:39,,Effect Monster,,New
Legendary Knight Timaeus,80019195,Unlimited,https://yugipedia.com/wiki/Legendary_Knight_Timaeus,,2021-11-22 14:19:51,,,,Old
Legendary Knight Timaeus,80019195,Unlimited,https://yugipedia.com/wiki/Legendary_Knight_Timaeus,,2021-11-22 14:19:51,,Effect Monster,,New
Legendary Magician of Dark,,Illegal,https://yugipedia.com/wiki/Legendary_Magician_of_Dark,,2021-11-07 04:24:04,,,,Old
Legendary Magician of Dark,,Illegal,https://yugipedia.com/wiki/Legendary_Magician_of_Dark,,2021-11-07 04:24:04,,Xyz Monster,,New
Legendary Maju Garzett,12338068,Unlimited,https://yugipedia.com/wiki/Legendary_Maju_Garzett,,2022-04-18 12:31:02,,,,Old
Legendary Maju Garzett,12338068,Unlimited,https://yugipedia.com/wiki/Legendary_Maju_Garzett,,2022-04-18 12:31:02,,Effect Monster,,New
Legendary Secret of the Six Samurai,15327215,Unlimited,https://yugipedia.com/wiki/Legendary_Secret_of_the_Six_Samurai,,2020-03-15 16:14:18,,,,Old
Legendary Secret of the Six Samurai,15327215,Unlimited,https://yugipedia.com/wiki/Legendary_Secret_of_the_Six_Samurai,,2020-03-15 16:14:18,,Effect Monster,,New
Legendary Six Samurai - Enishi,75116619,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Enishi,,2022-07-29 08:38:52,,,,Old
Legendary Six Samurai - Enishi,75116619,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Enishi,,2022-07-29 08:38:52,,Effect Monster,,New
Legendary Six Samurai - Kageki,02511717,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Kageki,,2022-07-29 08:39:01,,,,Old
Legendary Six Samurai - Kageki,02511717,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Kageki,,2022-07-29 08:39:01,,Effect Monster,,New
Legendary Six Samurai - Kizan,49721904,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Kizan,,2022-07-29 08:39:10,,,,Old
Legendary Six Samurai - Kizan,49721904,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Kizan,,2022-07-29 08:39:10,,Effect Monster,,New
Legendary Six Samurai - Mizuho,74094021,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Mizuho,,2022-07-29 08:39:19,,,,Old
Legendary Six Samurai - Mizuho,74094021,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Mizuho,,2022-07-29 08:39:19,,Effect Monster,,New
Legendary Six Samurai - Shi En,29981921,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Shi_En,,2022-07-29 08:39:30,,,,Old
Legendary Six Samurai - Shi En,29981921,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Shi_En,,2022-07-29 08:39:30,,Synchro Monster,,New
Legendary Six Samurai - Shinai,48505422,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Shinai,,2022-07-29 08:39:58,,,,Old
Legendary Six Samurai - Shinai,48505422,Unlimited,https://yugipedia.com/wiki/Legendary_Six_Samurai_-_Shinai,,2022-07-29 08:39:58,,Effect Monster,,New
Leghul,12472242,Unlimited,https://yugipedia.com/wiki/Leghul,,2023-01-03 18:01:34,,,,Old
Leghul,12472242,Unlimited,https://yugipedia.com/wiki/Leghul,,2023-01-03 18:01:34,,Effect Monster,,New
Legion the Fiend Jester,25280974,Unlimited,https://yugipedia.com/wiki/Legion_the_Fiend_Jester,,2021-07-12 12:14:41,,,,Old
Legion the Fiend Jester,25280974,Unlimited,https://yugipedia.com/wiki/Legion_the_Fiend_Jester,,2021-07-12 12:14:41,,Effect Monster,,New
Lekunga,62543393,Unlimited,https://yugipedia.com/wiki/Lekunga,,2022-07-08 15:18:50,,,,Old
Lekunga,62543393,Unlimited,https://yugipedia.com/wiki/Lekunga,,2022-07-08 15:18:50,,Effect Monster,,New
Lemon Magician Girl,34318086,Unlimited,https://yugipedia.com/wiki/Lemon_Magician_Girl,,2022-08-13 11:57:14,,,,Old
Lemon Magician Girl,34318086,Unlimited,https://yugipedia.com/wiki/Lemon_Magician_Girl,,2022-08-13 11:57:14,,Effect Monster,,New
Leng Ling,70298454,Unlimited,https://yugipedia.com/wiki/Leng_Ling,,2022-07-24 09:52:19,,"('Union monster',)","('Union monster',)",Old
Leng Ling,70298454,Unlimited,https://yugipedia.com/wiki/Leng_Ling,,2022-07-24 09:52:19,,Effect Monster,"('Union monster',)",New
Leo Wizard,04392470,,https://yugipedia.com/wiki/Leo_Wizard,,2023-01-03 18:18:15,,,,Old
Leo Wizard,04392470,,https://yugipedia.com/wiki/Leo_Wizard,,2023-01-03 18:18:15,,Normal Monster,,New
"Leo, the Keeper of the Sacred Tree",08561192,Unlimited,"https://yugipedia.com/wiki/Leo,_the_Keeper_of_the_Sacred_Tree",,2021-11-22 14:50:32,,,,Old
"Leo, the Keeper of the Sacred Tree",08561192,Unlimited,"https://yugipedia.com/wiki/Leo,_the_Keeper_of_the_Sacred_Tree",,2021-11-22 14:50:32,,Synchro Monster,,New
Leogun,10538007,Unlimited,https://yugipedia.com/wiki/Leogun,,2023-01-03 18:14:24,,,,Old
Leogun,10538007,Unlimited,https://yugipedia.com/wiki/Leogun,,2023-01-03 18:14:24,,Normal Monster,,New
Leonardo's Silver Skyship,,Illegal,https://yugipedia.com/wiki/Leonardo%27s_Silver_Skyship,,2021-06-27 10:31:04,,,,Old
Leonardo's Silver Skyship,,Illegal,https://yugipedia.com/wiki/Leonardo%27s_Silver_Skyship,,2021-06-27 10:31:04,,Normal Monster,,New
Leotaur,98225108,Unlimited,https://yugipedia.com/wiki/Leotaur,,2021-12-04 23:40:59,,,,Old
Leotaur,98225108,Unlimited,https://yugipedia.com/wiki/Leotaur,,2021-12-04 23:40:59,,Effect Monster,,New
Leotron,47226949,Unlimited,https://yugipedia.com/wiki/Leotron,,2021-06-23 04:09:27,,,,Old
Leotron,47226949,Unlimited,https://yugipedia.com/wiki/Leotron,,2021-06-23 04:09:27,,Normal Monster,,New
Leraje the God of Archery,49922726,Unlimited,https://yugipedia.com/wiki/Leraje_the_God_of_Archery,,2022-07-18 09:40:02,,,,Old
Leraje the God of Archery,49922726,Unlimited,https://yugipedia.com/wiki/Leraje_the_God_of_Archery,,2022-07-18 09:40:02,,Effect Monster,,New
Lesser Dragon,55444629,Unlimited,https://yugipedia.com/wiki/Lesser_Dragon,,2023-01-03 17:40:08,,,,Old
Lesser Dragon,55444629,Unlimited,https://yugipedia.com/wiki/Lesser_Dragon,,2023-01-03 17:40:08,,Normal Monster,,New
Lesser Fiend,16475472,Unlimited,https://yugipedia.com/wiki/Lesser_Fiend,"('Edited',)",2023-01-03 17:00:51,,,,Old
Lesser Fiend,16475472,Unlimited,https://yugipedia.com/wiki/Lesser_Fiend,"('Edited',)",2023-01-03 17:00:51,,Effect Monster,,New
Level Eater,57421866,Forbidden,https://yugipedia.com/wiki/Level_Eater,,2022-04-21 17:21:15,,,,Old
Level Eater,57421866,Forbidden,https://yugipedia.com/wiki/Level_Eater,,2022-04-21 17:21:15,,Effect Monster,,New
Level Warrior,97385276,Unlimited,https://yugipedia.com/wiki/Level_Warrior,,2022-04-21 17:21:42,,,,Old
Level Warrior,97385276,Unlimited,https://yugipedia.com/wiki/Level_Warrior,,2022-04-21 17:21:42,,Effect Monster,,New
Levia-Dragon - Daedalus,37721209,Unlimited,https://yugipedia.com/wiki/Levia-Dragon_-_Daedalus,,2022-09-16 21:50:49,,,,Old
Levia-Dragon - Daedalus,37721209,Unlimited,https://yugipedia.com/wiki/Levia-Dragon_-_Daedalus,,2022-09-16 21:50:49,,Effect Monster,,New
Leviair the Sea Dragon,95992081,Unlimited,https://yugipedia.com/wiki/Leviair_the_Sea_Dragon,,2022-07-24 08:41:12,"('Type',)",,,Old
Leviair the Sea Dragon,95992081,Unlimited,https://yugipedia.com/wiki/Leviair_the_Sea_Dragon,,2022-07-24 08:41:12,"('Type',)",Xyz Monster,,New
Lib the World Key Blademaster,39752820,Unlimited,https://yugipedia.com/wiki/Lib_the_World_Key_Blademaster,,2022-05-20 20:45:38,,,,Old
Lib the World Key Blademaster,39752820,Unlimited,https://yugipedia.com/wiki/Lib_the_World_Key_Blademaster,,2022-05-20 20:45:38,,Link Monster,,New
"Libic, Malebranche of the Burning Abyss",62957424,Unlimited,"https://yugipedia.com/wiki/Libic,_Malebranche_of_the_Burning_Abyss",,2022-07-09 04:16:16,,,,Old
"Libic, Malebranche of the Burning Abyss",62957424,Unlimited,"https://yugipedia.com/wiki/Libic,_Malebranche_of_the_Burning_Abyss",,2022-07-09 04:16:16,,Effect Monster,,New
Libromancer Agent,19516687,Unlimited,https://yugipedia.com/wiki/Libromancer_Agent,,2023-01-01 19:07:28,,,,Old
Libromancer Agent,19516687,Unlimited,https://yugipedia.com/wiki/Libromancer_Agent,,2023-01-01 19:07:28,,Effect Monster,,New
Libromancer Doombroker,71406430,Unlimited,https://yugipedia.com/wiki/Libromancer_Doombroker,,2023-01-01 18:57:18,,,,Old
Libromancer Doombroker,71406430,Unlimited,https://yugipedia.com/wiki/Libromancer_Doombroker,,2023-01-01 18:57:18,,Ritual Monster,,New
Libromancer Fire,16312943,Unlimited,https://yugipedia.com/wiki/Libromancer_Fire,,2023-01-01 19:06:13,,,,Old
Libromancer Fire,16312943,Unlimited,https://yugipedia.com/wiki/Libromancer_Fire,,2023-01-01 19:06:13,,Effect Monster,,New
Libromancer Fireburst,88106656,Unlimited,https://yugipedia.com/wiki/Libromancer_Fireburst,,2023-01-01 18:59:58,,,,Old
Libromancer Fireburst,88106656,Unlimited,https://yugipedia.com/wiki/Libromancer_Fireburst,,2023-01-01 18:59:58,,Ritual Monster,,New
Libromancer Firestarter,45001322,Unlimited,https://yugipedia.com/wiki/Libromancer_Firestarter,,2023-01-01 19:04:45,,,,Old
Libromancer Firestarter,45001322,Unlimited,https://yugipedia.com/wiki/Libromancer_Firestarter,,2023-01-01 19:04:45,,Ritual Monster,,New
Libromancer Geek Boy,46123974,Unlimited,https://yugipedia.com/wiki/Libromancer_Geek_Boy,,2023-01-01 19:03:17,,,,Old
Libromancer Geek Boy,46123974,Unlimited,https://yugipedia.com/wiki/Libromancer_Geek_Boy,,2023-01-01 19:03:17,,Effect Monster,,New
Libromancer Magigirl,82128978,Unlimited,https://yugipedia.com/wiki/Libromancer_Magigirl,,2023-01-01 19:08:45,,,,Old
Libromancer Magigirl,82128978,Unlimited,https://yugipedia.com/wiki/Libromancer_Magigirl,,2023-01-01 19:08:45,,Effect Monster,,New
Libromancer Mystigirl,52707042,Unlimited,https://yugipedia.com/wiki/Libromancer_Mystigirl,,2023-01-01 19:07:12,,,,Old
Libromancer Mystigirl,52707042,Unlimited,https://yugipedia.com/wiki/Libromancer_Mystigirl,,2023-01-01 19:07:12,,Ritual Monster,,New
"Lich Lord, King of the Underworld",55818463,Unlimited,"https://yugipedia.com/wiki/Lich_Lord,_King_of_the_Underworld",,2020-03-15 16:23:23,,,,Old
"Lich Lord, King of the Underworld",55818463,Unlimited,"https://yugipedia.com/wiki/Lich_Lord,_King_of_the_Underworld",,2020-03-15 16:23:23,,Effect Monster,,New
Life Stream Dragon,25165047,Unlimited,https://yugipedia.com/wiki/Life_Stream_Dragon,,2022-09-27 13:22:12,"('Type',)","('Tuner monster',)","('Tuner monster',)",Old
Life Stream Dragon,25165047,Unlimited,https://yugipedia.com/wiki/Life_Stream_Dragon,,2022-09-27 13:22:12,"('Type',)",Synchro Monster,"('Tuner monster',)",New
Lifeforce Harmonizer,76214441,Unlimited,https://yugipedia.com/wiki/Lifeforce_Harmonizer,,2021-11-22 14:59:55,,,,Old
Lifeforce Harmonizer,76214441,Unlimited,https://yugipedia.com/wiki/Lifeforce_Harmonizer,,2021-11-22 14:59:55,,Effect Monster,,New
Lifeless Leaffish,89617515,Unlimited,https://yugipedia.com/wiki/Lifeless_Leaffish,,2021-10-06 11:19:13,,,,Old
Lifeless Leaffish,89617515,Unlimited,https://yugipedia.com/wiki/Lifeless_Leaffish,,2021-10-06 11:19:13,,Effect Monster,,New
Light Bringer Lucifer,21251800,,https://yugipedia.com/wiki/Light_Bringer_Lucifer,,2022-04-20 14:17:38,,,,Old
Light Bringer Lucifer,21251800,,https://yugipedia.com/wiki/Light_Bringer_Lucifer,,2022-04-20 14:17:38,,Normal Monster,,New
Light Dragon @Ignister,61399402,Unlimited,https://yugipedia.com/wiki/Light_Dragon_@Ignister,,2022-02-02 00:59:41,,,,Old
Light Dragon @Ignister,61399402,Unlimited,https://yugipedia.com/wiki/Light_Dragon_@Ignister,,2022-02-02 00:59:41,,Xyz Monster,,New
Light Effigy,54766667,Unlimited,https://yugipedia.com/wiki/Light_Effigy,,2022-04-25 01:51:46,,,,Old
Light Effigy,54766667,Unlimited,https://yugipedia.com/wiki/Light_Effigy,,2022-04-25 01:51:46,,Effect Monster,,New
Light End Dragon,25132288,Unlimited,https://yugipedia.com/wiki/Light_End_Dragon,,2021-11-22 15:03:26,,,,Old
Light End Dragon,25132288,Unlimited,https://yugipedia.com/wiki/Light_End_Dragon,,2021-11-22 15:03:26,,Synchro Monster,,New
Light Law Medium,52253888,Unlimited,https://yugipedia.com/wiki/Light_Law_Medium,"('Edited',)",2023-01-11 01:05:25,,,,Old
Light Law Medium,52253888,Unlimited,https://yugipedia.com/wiki/Light_Law_Medium,"('Edited',)",2023-01-11 01:05:25,,Effect Monster,,New
Light and Darkness Dragon,47297616,Unlimited,https://yugipedia.com/wiki/Light_and_Darkness_Dragon,,2022-10-30 01:02:01,,,,Old
Light and Darkness Dragon,47297616,Unlimited,https://yugipedia.com/wiki/Light_and_Darkness_Dragon,,2022-10-30 01:02:01,,Effect Monster,,New
Lightning Chidori,22653490,Unlimited,https://yugipedia.com/wiki/Lightning_Chidori,,2021-04-16 15:12:06,,,,Old
Lightning Chidori,22653490,Unlimited,https://yugipedia.com/wiki/Lightning_Chidori,,2021-04-16 15:12:06,,Xyz Monster,,New
Lightning Conger,27671321,Unlimited,https://yugipedia.com/wiki/Lightning_Conger,,2023-01-03 17:41:37,,,,Old
Lightning Conger,27671321,Unlimited,https://yugipedia.com/wiki/Lightning_Conger,,2023-01-03 17:41:37,,Normal Monster,,New
Lightning Punisher,45023678,Unlimited,https://yugipedia.com/wiki/Lightning_Punisher,,2020-03-15 16:26:08,,,,Old
Lightning Punisher,45023678,Unlimited,https://yugipedia.com/wiki/Lightning_Punisher,,2020-03-15 16:26:08,,Effect Monster,,New
Lightning Rod Lord,40672993,Unlimited,https://yugipedia.com/wiki/Lightning_Rod_Lord,,2021-11-22 15:05:04,,,,Old
Lightning Rod Lord,40672993,Unlimited,https://yugipedia.com/wiki/Lightning_Rod_Lord,,2021-11-22 15:05:04,,Effect Monster,,New
Lightning Tricorn,49389523,Unlimited,https://yugipedia.com/wiki/Lightning_Tricorn,,2020-03-15 16:26:23,,,,Old
Lightning Tricorn,49389523,Unlimited,https://yugipedia.com/wiki/Lightning_Tricorn,,2020-03-15 16:26:23,,Synchro Monster,,New
Lightning Warrior,87259077,Unlimited,https://yugipedia.com/wiki/Lightning_Warrior,,2021-08-21 22:40:07,,,,Old
Lightning Warrior,87259077,Unlimited,https://yugipedia.com/wiki/Lightning_Warrior,,2021-08-21 22:40:07,,Synchro Monster,,New
"Lightning, Dragon Ruler of Drafts",89185742,Unlimited,"https://yugipedia.com/wiki/Lightning,_Dragon_Ruler_of_Drafts",,2022-04-11 15:37:46,,,,Old
"Lightning, Dragon Ruler of Drafts",89185742,Unlimited,"https://yugipedia.com/wiki/Lightning,_Dragon_Ruler_of_Drafts",,2022-04-11 15:37:46,,Effect Monster,,New
Lightpulsar Dragon,99365553,Unlimited,https://yugipedia.com/wiki/Lightpulsar_Dragon,,2023-01-03 18:45:13,,,,Old
Lightpulsar Dragon,99365553,Unlimited,https://yugipedia.com/wiki/Lightpulsar_Dragon,,2023-01-03 18:45:13,,Effect Monster,,New
Lightray Daedalus,38737148,Unlimited,https://yugipedia.com/wiki/Lightray_Daedalus,,2023-01-03 17:46:10,,,,Old
Lightray Daedalus,38737148,Unlimited,https://yugipedia.com/wiki/Lightray_Daedalus,,2023-01-03 17:46:10,,Effect Monster,,New
Lightray Diabolos,30126992,Unlimited,https://yugipedia.com/wiki/Lightray_Diabolos,,2023-01-03 18:02:34,,,,Old
Lightray Diabolos,30126992,Unlimited,https://yugipedia.com/wiki/Lightray_Diabolos,,2023-01-03 18:02:34,,Effect Monster,,New
Lightray Gearfried,04722253,Unlimited,https://yugipedia.com/wiki/Lightray_Gearfried,,2023-01-03 18:18:46,"('Name',)",,,Old
Lightray Gearfried,04722253,Unlimited,https://yugipedia.com/wiki/Lightray_Gearfried,,2023-01-03 18:18:46,"('Name',)",Effect Monster,,New
Lightray Grepher,27407330,Unlimited,https://yugipedia.com/wiki/Lightray_Grepher,,2023-01-03 17:39:20,,,,Old
Lightray Grepher,27407330,Unlimited,https://yugipedia.com/wiki/Lightray_Grepher,,2023-01-03 17:39:20,,Effect Monster,,New
Lightray Madoor,82579942,Unlimited,https://yugipedia.com/wiki/Lightray_Madoor,,2023-01-03 19:26:39,,,,Old
Lightray Madoor,82579942,Unlimited,https://yugipedia.com/wiki/Lightray_Madoor,,2023-01-03 19:26:39,,Effect Monster,,New
Lightray Sorcerer,91349449,Unlimited,https://yugipedia.com/wiki/Lightray_Sorcerer,,2023-01-03 19:10:30,,,,Old
Lightray Sorcerer,91349449,Unlimited,https://yugipedia.com/wiki/Lightray_Sorcerer,,2023-01-03 19:10:30,,Effect Monster,,New
Lightserpent,55501446,Unlimited,https://yugipedia.com/wiki/Lightserpent,,2022-02-03 16:28:40,,,,Old
