Name,Password,Effect type,Archseries,TCG status,Artwork,Page URL,Modification date,Errata,Primary type,Version
Gogogo Aristera & Dexia,91718579,"('Continuous Effect', 'Trigger Effect', 'Unclassified effect')","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Aristera_%26_Dexia,2022-08-13 11:45:58,,"('Effect Monster',)",New
Gogogo Ghost,56105047,"('Condition', 'Trigger Effect')","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Ghost,2021-11-18 15:08:56,,"('Effect Monster',)",Old
Gogogo Ghost,56105047,"('Condition', 'Trigger Effect')","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Ghost,2021-11-18 15:08:56,,"('Effect Monster',)",New
Gogogo Giant,39695323,"('Continuous Effect', 'Trigger Effect')","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Giant,2021-11-18 15:07:22,,"('Effect Monster',)",Old
Gogogo Giant,39695323,"('Continuous Effect', 'Trigger Effect')","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Giant,2021-11-18 15:07:22,,"('Effect Monster',)",New
Gogogo Gigas,19667590,"('Condition', 'Trigger Effect')","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Gigas,2021-02-03 22:04:23,,"('Effect Monster',)",Old
Gogogo Gigas,19667590,"('Condition', 'Trigger Effect')","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Gigas,2021-02-03 22:04:23,,"('Effect Monster',)",New
Gogogo Golem,62476815,"('Continuous Effect',)","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Golem,2021-10-11 21:05:02,,"('Effect Monster',)",Old
Gogogo Golem,62476815,"('Continuous Effect',)","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Golem,2021-10-11 21:05:02,,"('Effect Monster',)",New
Gogogo Golem - Golden Form,02948263,"('Continuous Effect', 'Quick Effect', 'Summoning condition')","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Golem_-_Golden_Form,2022-04-18 12:55:37,,"('Effect Monster',)",Old
Gogogo Golem - Golden Form,02948263,"('Continuous Effect', 'Quick Effect', 'Summoning condition')","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Golem_-_Golden_Form,2022-04-18 12:55:37,,"('Effect Monster',)",New
Gogogo Goram,59911557,"('Trigger Effect',)","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Goram,2020-11-26 06:30:32,,"('Effect Monster',)",Old
Gogogo Goram,59911557,"('Trigger Effect',)","('Gogogo',)",Unlimited,,https://yugipedia.com/wiki/Gogogo_Goram,2020-11-26 06:30:32,,"('Effect Monster',)",New
"Goka, the Pyre of Malice",23116808,"('Ignition Effect', 'Trigger Effect', 'Unclassified effect')",,Unlimited,,"https://yugipedia.com/wiki/Goka,_the_Pyre_of_Malice",2022-04-21 06:09:33,,"('Effect Monster',)",Old
"Goka, the Pyre of Malice",23116808,"('Ignition Effect', 'Trigger Effect', 'Unclassified effect')",,Unlimited,,"https://yugipedia.com/wiki/Goka,_the_Pyre_of_Malice",2022-04-21 06:09:33,,"('Effect Monster',)",New
Gokibore,15367030,,,Unlimited,,https://yugipedia.com/wiki/Gokibore,2023-01-03 19:01:37,,"('Normal Monster',)",Old
Gokibore,15367030,,,Unlimited,,https://yugipedia.com/wiki/Gokibore,2023-01-03 19:01:37,,"('Normal Monster',)",New
Gokipole,17535764,"('Condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Gokipole,2022-01-28 12:32:57,,"('Effect Monster',)",Old
Gokipole,17535764,"('Condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Gokipole,2022-01-28 12:32:57,,"('Effect Monster',)",New
Gokipon,14472500,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Gokipon,2020-03-14 21:02:38,,"('Effect Monster',)",Old
Gokipon,14472500,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Gokipon,2020-03-14 21:02:38,,"('Effect Monster',)",New
Gold Gadget,55010259,"('Condition', 'Trigger Effect')","('Gadget',)",Unlimited,,https://yugipedia.com/wiki/Gold_Gadget,2021-02-28 09:26:40,,"('Effect Monster',)",Old
Gold Gadget,55010259,"('Condition', 'Trigger Effect')","('Gadget',)",Unlimited,,https://yugipedia.com/wiki/Gold_Gadget,2021-02-28 09:26:40,,"('Effect Monster',)",New
Gold Pride - Captain Carrie,96305350,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gold Pride',)",Not yet released,,https://yugipedia.com/wiki/Gold_Pride_-_Captain_Carrie,2023-02-07 14:45:35,,"('Effect Monster',)",Old
Gold Pride - Captain Carrie,96305350,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gold Pride',)",Unlimited,,https://yugipedia.com/wiki/Gold_Pride_-_Captain_Carrie,2023-02-11 11:44:39,,"('Effect Monster',)",New
Gold Pride - Leon,23512906,"('Condition', 'Ignition Effect', 'Quick Effect', 'Trigger Effect')","('Gold Pride',)",Unlimited,,https://yugipedia.com/wiki/Gold_Pride_-_Leon,2023-02-08 00:43:52,,"('Effect Monster',)",Old
Gold Pride - Leon,23512906,"('Condition', 'Ignition Effect', 'Quick Effect', 'Trigger Effect')","('Gold Pride',)",Unlimited,,https://yugipedia.com/wiki/Gold_Pride_-_Leon,2023-02-08 00:43:52,,"('Effect Monster',)",New
Gold Pride - Nytro Blaster,58884063,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gold Pride',)",Not yet released,,https://yugipedia.com/wiki/Gold_Pride_-_Nytro_Blaster,2023-02-07 14:48:11,,"('Effect Monster', 'Link Monster')",Old
Gold Pride - Nytro Blaster,58884063,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gold Pride',)",Unlimited,,https://yugipedia.com/wiki/Gold_Pride_-_Nytro_Blaster,2023-02-11 11:45:32,,"('Effect Monster', 'Link Monster')",New
Gold Pride - Nytro Head,59900655,"('Condition', 'Ignition Effect', 'Quick Effect', 'Trigger Effect')","('Gold Pride',)",Not yet released,,https://yugipedia.com/wiki/Gold_Pride_-_Nytro_Head,2023-02-08 00:50:38,,"('Effect Monster',)",Old
Gold Pride - Nytro Head,59900655,"('Condition', 'Ignition Effect', 'Quick Effect', 'Trigger Effect')","('Gold Pride',)",Unlimited,,https://yugipedia.com/wiki/Gold_Pride_-_Nytro_Head,2023-02-11 11:44:31,,"('Effect Monster',)",New
Gold Pride - Star Leon,22390469,"('Condition', 'Quick Effect', 'Trigger Effect')","('Gold Pride',)",Not yet released,,https://yugipedia.com/wiki/Gold_Pride_-_Star_Leon,2023-02-07 14:46:51,,"('Effect Monster', 'Synchro Monster')",Old
Gold Pride - Star Leon,22390469,"('Condition', 'Quick Effect', 'Trigger Effect')","('Gold Pride',)",Unlimited,,https://yugipedia.com/wiki/Gold_Pride_-_Star_Leon,2023-02-11 11:45:20,,"('Effect Monster', 'Synchro Monster')",New
Gold Pride - Start Your Engines!,21677871,"('Effect',)","('Gold Pride',)",Not yet released,,https://yugipedia.com/wiki/Gold_Pride_-_Start_Your_Engines!,2023-02-07 14:50:20,,,Old
Gold Pride - Start Your Engines!,21677871,"('Effect',)","('Gold Pride',)",Unlimited,,https://yugipedia.com/wiki/Gold_Pride_-_Start_Your_Engines!,2023-02-11 11:46:01,,,New
Gold Pride - The Crowd Goes Wild!,95283172,"('Condition', 'Effect')","('Gold Pride',)",Not yet released,,https://yugipedia.com/wiki/Gold_Pride_-_The_Crowd_Goes_Wild!,2023-02-07 14:49:05,,,Old
Gold Pride - The Crowd Goes Wild!,95283172,"('Condition', 'Effect')","('Gold Pride',)",Unlimited,,https://yugipedia.com/wiki/Gold_Pride_-_The_Crowd_Goes_Wild!,2023-02-11 11:45:53,,,New
"Goldd, Wu-Lord of Dark World",78004197,"('Trigger Effect',)","('Dark World',)",Unlimited,,"https://yugipedia.com/wiki/Goldd,_Wu-Lord_of_Dark_World",2022-12-01 16:22:17,"('Name',)","('Effect Monster',)",Old
"Goldd, Wu-Lord of Dark World",78004197,"('Trigger Effect',)","('Dark World',)",Unlimited,,"https://yugipedia.com/wiki/Goldd,_Wu-Lord_of_Dark_World",2022-12-01 16:22:17,"('Name',)","('Effect Monster',)",New
Golden Dragon Summoner,28565527,"('Condition', 'Ignition Effect')","('Summoner',)",Unlimited,,https://yugipedia.com/wiki/Golden_Dragon_Summoner,2021-04-09 19:20:26,,"('Effect Monster',)",Old
Golden Dragon Summoner,28565527,"('Condition', 'Ignition Effect')","('Summoner',)",Unlimited,,https://yugipedia.com/wiki/Golden_Dragon_Summoner,2021-04-09 19:20:26,,"('Effect Monster',)",New
Golden Flying Fish,76203291,"('Ignition Effect',)",,Unlimited,,https://yugipedia.com/wiki/Golden_Flying_Fish,2023-01-03 18:56:01,,"('Effect Monster',)",Old
Golden Flying Fish,76203291,"('Ignition Effect',)",,Unlimited,,https://yugipedia.com/wiki/Golden_Flying_Fish,2023-01-03 18:56:01,,"('Effect Monster',)",New
Golden Homunculus,27408609,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Golden_Homunculus,2023-01-03 19:50:29,,"('Effect Monster',)",Old
Golden Homunculus,27408609,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Golden_Homunculus,2023-01-03 19:50:29,,"('Effect Monster',)",New
Golden Ladybug,87102774,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Golden_Ladybug,2022-05-24 15:59:12,,"('Effect Monster',)",Old
Golden Ladybug,87102774,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Golden_Ladybug,2022-05-24 15:59:12,,"('Effect Monster',)",New
Golden-Eyes Idol,78642798,"('Condition', 'Quick Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Golden-Eyes_Idol,2021-11-05 22:30:01,,"('Effect Monster',)",Old
Golden-Eyes Idol,78642798,"('Condition', 'Quick Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Golden-Eyes_Idol,2021-11-05 22:30:01,,"('Effect Monster',)",New
"Goldenhair, the Newest Plunder Patroll",81344070,"('Condition', 'Ignition Effect')","('Plunder Patroll',)",Unlimited,,"https://yugipedia.com/wiki/Goldenhair,_the_Newest_Plunder_Patroll",2022-05-05 14:57:00,,"('Effect Monster',)",Old
"Goldenhair, the Newest Plunder Patroll",81344070,"('Condition', 'Ignition Effect')","('Plunder Patroll',)",Unlimited,,"https://yugipedia.com/wiki/Goldenhair,_the_Newest_Plunder_Patroll",2022-05-05 14:57:00,,"('Effect Monster',)",New
Goldilocks the Battle Landscaper,24521754,"('Continuous Effect', 'Ignition Effect')",,Unlimited,,https://yugipedia.com/wiki/Goldilocks_the_Battle_Landscaper,2023-01-26 07:13:47,,"('Effect Monster',)",Old
Goldilocks the Battle Landscaper,24521754,"('Continuous Effect', 'Ignition Effect')",,Unlimited,,https://yugipedia.com/wiki/Goldilocks_the_Battle_Landscaper,2023-01-26 07:13:47,,"('Effect Monster',)",New
Golem Dragon,09666558,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Golem_Dragon,2022-08-13 11:46:16,,"('Effect Monster',)",Old
Golem Dragon,09666558,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Golem_Dragon,2022-08-13 11:46:16,,"('Effect Monster',)",New
Golem Sentry,52323207,"('Ignition Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Golem_Sentry,2020-03-14 21:05:20,"('Name',)","('Effect Monster',)",Old
Golem Sentry,52323207,"('Ignition Effect', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Golem_Sentry,2020-03-14 21:05:20,"('Name',)","('Effect Monster',)",New
Golgoil,07526150,,,,,https://yugipedia.com/wiki/Golgoil,2023-01-03 17:42:29,,"('Normal Monster',)",Old
Golgoil,07526150,,,,,https://yugipedia.com/wiki/Golgoil,2023-01-03 17:42:29,,"('Normal Monster',)",New
Gonogo,59797187,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Gonogo,2023-01-10 18:41:12,,"('Effect Monster',)",Old
Gonogo,59797187,"('Trigger Effect',)",,Unlimited,,https://yugipedia.com/wiki/Gonogo,2023-01-10 18:41:12,,"('Effect Monster',)",New
Googly-Eyes Drum Dragon,77799846,"('Ignition Effect', 'Trigger Effect')","('-Eyes Dragon',)",Unlimited,,https://yugipedia.com/wiki/Googly-Eyes_Drum_Dragon,2022-05-08 10:43:45,,"('Effect Monster', 'Xyz Monster')",Old
Googly-Eyes Drum Dragon,77799846,"('Ignition Effect', 'Trigger Effect')","('-Eyes Dragon',)",Unlimited,,https://yugipedia.com/wiki/Googly-Eyes_Drum_Dragon,2022-05-08 10:43:45,,"('Effect Monster', 'Xyz Monster')",New
Gora Turtle,80233946,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Gora_Turtle,2023-01-03 17:37:15,,"('Effect Monster',)",Old
Gora Turtle,80233946,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Gora_Turtle,2023-01-03 17:37:15,,"('Effect Monster',)",New
Gora Turtle of Illusion,42868711,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Gora_Turtle_of_Illusion,2020-03-14 21:08:35,,"('Effect Monster',)",Old
Gora Turtle of Illusion,42868711,"('Continuous Effect',)",,Unlimited,,https://yugipedia.com/wiki/Gora_Turtle_of_Illusion,2020-03-14 21:08:35,,"('Effect Monster',)",New
Gorgon Egg,11793047,,,,,https://yugipedia.com/wiki/Gorgon_Egg,2023-01-03 18:12:33,,"('Normal Monster',)",Old
Gorgon Egg,11793047,,,,,https://yugipedia.com/wiki/Gorgon_Egg,2023-01-03 18:12:33,,"('Normal Monster',)",New
"Gorgon, Empress of the Evil Eyed",29357687,"('Condition', 'Continuous Effect', 'Quick Effect', 'Trigger Effect')","('Evil Eye',)",Unlimited,"('Edited',)","https://yugipedia.com/wiki/Gorgon,_Empress_of_the_Evil_Eyed",2022-04-20 11:42:44,,"('Effect Monster', 'Link Monster')",Old
"Gorgon, Empress of the Evil Eyed",29357687,"('Condition', 'Continuous Effect', 'Quick Effect', 'Trigger Effect')","('Evil Eye',)",Unlimited,"('Edited',)","https://yugipedia.com/wiki/Gorgon,_Empress_of_the_Evil_Eyed",2022-04-20 11:42:44,,"('Effect Monster', 'Link Monster')",New
Gorgonic Cerberus,37168514,"('Trigger Effect',)","('Gorgonic',)",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Cerberus,2020-03-14 21:09:49,,"('Effect Monster',)",Old
Gorgonic Cerberus,37168514,"('Trigger Effect',)","('Gorgonic',)",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Cerberus,2020-03-14 21:09:49,,"('Effect Monster',)",New
Gorgonic Gargoyle,64379261,"('Trigger Effect',)","('Gorgonic',)",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Gargoyle,2020-04-10 05:30:47,,"('Effect Monster',)",Old
Gorgonic Gargoyle,64379261,"('Trigger Effect',)","('Gorgonic',)",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Gargoyle,2020-04-10 05:30:47,,"('Effect Monster',)",New
Gorgonic Ghoul,90764875,"('Condition', 'Ignition Effect')","('Gorgonic',)",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Ghoul,2020-03-14 21:10:47,,"('Effect Monster',)",Old
Gorgonic Ghoul,90764875,"('Condition', 'Ignition Effect')","('Gorgonic',)",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Ghoul,2020-03-14 21:10:47,,"('Effect Monster',)",New
Gorgonic Golem,37984162,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gorgonic',)",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Golem,2020-03-14 21:11:23,,"('Effect Monster',)",Old
Gorgonic Golem,37984162,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gorgonic',)",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Golem,2020-03-14 21:11:23,,"('Effect Monster',)",New
Gorgonic Guardian,84401683,"('Condition', 'Ignition Effect', 'Quick Effect')","('Gorgonic', 'Guardian')",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Guardian,2022-04-20 12:40:39,,"('Effect Monster', 'Xyz Monster')",Old
Gorgonic Guardian,84401683,"('Condition', 'Ignition Effect', 'Quick Effect')","('Gorgonic', 'Guardian')",Unlimited,,https://yugipedia.com/wiki/Gorgonic_Guardian,2022-04-20 12:40:39,,"('Effect Monster', 'Xyz Monster')",New
Gorz the Emissary of Darkness,44330098,"('Condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Gorz_the_Emissary_of_Darkness,2022-06-21 17:20:34,,"('Effect Monster',)",Old
Gorz the Emissary of Darkness,44330098,"('Condition', 'Trigger Effect')",,Unlimited,,https://yugipedia.com/wiki/Gorz_the_Emissary_of_Darkness,2022-06-21 17:20:34,,"('Effect Monster',)",New
Gouki Bearhug,12097275,"('Condition', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Bearhug,2021-09-08 23:58:15,,"('Effect Monster',)",Old
Gouki Bearhug,12097275,"('Condition', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Bearhug,2021-09-08 23:58:15,,"('Effect Monster',)",New
Gouki Destroy Ogre,88406570,"('Condition', 'Continuous Effect', 'Ignition Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Destroy_Ogre,2022-07-24 04:19:59,,"('Effect Monster', 'Link Monster')",Old
Gouki Destroy Ogre,88406570,"('Condition', 'Continuous Effect', 'Ignition Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Destroy_Ogre,2022-07-24 04:19:59,,"('Effect Monster', 'Link Monster')",New
Gouki Guts,07540107,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Guts,2022-05-05 17:21:16,,"('Effect Monster',)",Old
Gouki Guts,07540107,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Guts,2022-05-05 17:21:16,,"('Effect Monster',)",New
Gouki Headbatt,54088068,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Headbatt,2021-06-23 03:08:10,,"('Effect Monster',)",Old
Gouki Headbatt,54088068,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Headbatt,2021-06-23 03:08:10,,"('Effect Monster',)",New
Gouki Heel Ogre,10552026,"('Quick Effect',)","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Heel_Ogre,2021-09-09 01:24:52,,"('Effect Monster', 'Link Monster')",Old
Gouki Heel Ogre,10552026,"('Quick Effect',)","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Heel_Ogre,2021-09-09 01:24:52,,"('Effect Monster', 'Link Monster')",New
Gouki Iron Claw,71555408,"('Condition', 'Quick Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Iron_Claw,2022-05-05 17:20:27,,"('Effect Monster',)",Old
Gouki Iron Claw,71555408,"('Condition', 'Quick Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Iron_Claw,2022-05-05 17:20:27,,"('Effect Monster',)",New
Gouki Jet Ogre,59644128,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Jet_Ogre,2021-09-09 02:53:03,,"('Effect Monster', 'Link Monster')",Old
Gouki Jet Ogre,59644128,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Jet_Ogre,2021-09-09 02:53:03,,"('Effect Monster', 'Link Monster')",New
Gouki Moonsault,20191720,"('Condition', 'Ignition Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Moonsault,2021-09-09 00:58:43,,"('Effect Monster',)",Old
Gouki Moonsault,20191720,"('Condition', 'Ignition Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Moonsault,2021-09-09 00:58:43,,"('Effect Monster',)",New
Gouki Octostretch,85008676,"('Condition', 'Quick Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Octostretch,2021-09-08 23:57:25,,"('Effect Monster',)",Old
Gouki Octostretch,85008676,"('Condition', 'Quick Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Octostretch,2021-09-08 23:57:25,,"('Effect Monster',)",New
Gouki Ringtrainer,93581434,"('Condition', 'Continuous Effect', 'Ignition Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Ringtrainer,2021-09-09 01:00:47,,"('Effect Monster',)",Old
Gouki Ringtrainer,93581434,"('Condition', 'Continuous Effect', 'Ignition Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Ringtrainer,2021-09-09 01:00:47,,"('Effect Monster',)",New
Gouki Riscorpio,60461077,"('Condition', 'Trigger Effect', 'Unclassified effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Riscorpio,2021-06-23 02:40:57,,"('Effect Monster',)",Old
Gouki Riscorpio,60461077,"('Condition', 'Trigger Effect', 'Unclassified effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Riscorpio,2021-06-23 02:40:57,,"('Effect Monster',)",New
Gouki Suprex,24073068,"('Condition', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Suprex,2021-06-23 02:40:19,,"('Effect Monster',)",Old
Gouki Suprex,24073068,"('Condition', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Suprex,2021-06-23 02:40:19,,"('Effect Monster',)",New
Gouki Tagpartner,67586735,"('Ignition Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Tagpartner,2021-09-09 00:59:41,,"('Effect Monster',)",Old
Gouki Tagpartner,67586735,"('Ignition Effect', 'Trigger Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_Tagpartner,2021-09-09 00:59:41,,"('Effect Monster',)",New
Gouki The Blade Ogre,95515058,"('Continuous Effect', 'Ignition Effect')","('Gouki',)",Unlimited,,https://yugipedia.com/wiki/Gouki_The_Blade_Ogre,2021-12-27 17:46:09,,"('Effect Monster', 'Link Monster')",Old
