Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Version
PSV-FR033,Pharaoh's Servant (25th Anniversary Edition),Magical Hats,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR034,Pharaoh's Servant (25th Anniversary Edition),Nobleman of Crossout,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR035,Pharaoh's Servant (25th Anniversary Edition),Nobleman of Extermination,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR036,Pharaoh's Servant (25th Anniversary Edition),The Shallow Grave,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR037,Pharaoh's Servant (25th Anniversary Edition),Premature Burial,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR038,Pharaoh's Servant (25th Anniversary Edition),Inspection,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR039,Pharaoh's Servant (25th Anniversary Edition),Prohibition,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR040,Pharaoh's Servant (25th Anniversary Edition),Morphing Jar #2,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR041,Pharaoh's Servant (25th Anniversary Edition),Flame Champion,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR042,Pharaoh's Servant (25th Anniversary Edition),Twin-Headed Fire Dragon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR043,Pharaoh's Servant (25th Anniversary Edition),Darkfire Soldier #1,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR044,Pharaoh's Servant (25th Anniversary Edition),Mr. Volcano,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR045,Pharaoh's Servant (25th Anniversary Edition),Darkfire Soldier #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR046,Pharaoh's Servant (25th Anniversary Edition),Kiseitai,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR047,Pharaoh's Servant (25th Anniversary Edition),Cyber Falcon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR048,Pharaoh's Servant (25th Anniversary Edition),Flying Kamakiri #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR049,Pharaoh's Servant (25th Anniversary Edition),Sky Scout,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR050,Pharaoh's Servant (25th Anniversary Edition),Buster Blader,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR051,Pharaoh's Servant (25th Anniversary Edition),Michizure,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR052,Pharaoh's Servant (25th Anniversary Edition),Minor Goblin Official,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR053,Pharaoh's Servant (25th Anniversary Edition),Gamble,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR054,Pharaoh's Servant (25th Anniversary Edition),Attack and Receive,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR055,Pharaoh's Servant (25th Anniversary Edition),Solemn Wishes,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR056,Pharaoh's Servant (25th Anniversary Edition),Skull Invitation,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR057,Pharaoh's Servant (25th Anniversary Edition),Bubonic Vermin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR058,Pharaoh's Servant (25th Anniversary Edition),Dark Bat,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR059,Pharaoh's Servant (25th Anniversary Edition),Oni Tank T-34,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR060,Pharaoh's Servant (25th Anniversary Edition),Overdrive,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR061,Pharaoh's Servant (25th Anniversary Edition),Burning Land,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR062,Pharaoh's Servant (25th Anniversary Edition),Cold Wave,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR063,Pharaoh's Servant (25th Anniversary Edition),Fairy Meteor Crush,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR064,Pharaoh's Servant (25th Anniversary Edition),Limiter Removal,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR065,Pharaoh's Servant (25th Anniversary Edition),Rain of Mercy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR066,Pharaoh's Servant (25th Anniversary Edition),Monster Recovery,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR067,Pharaoh's Servant (25th Anniversary Edition),Shift,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR068,Pharaoh's Servant (25th Anniversary Edition),Insect Imitation,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR069,Pharaoh's Servant (25th Anniversary Edition),Dimensionhole,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR070,Pharaoh's Servant (25th Anniversary Edition),Ground Collapse,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR071,Pharaoh's Servant (25th Anniversary Edition),Magic Drain,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR072,Pharaoh's Servant (25th Anniversary Edition),Infinite Dismissal,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR073,Pharaoh's Servant (25th Anniversary Edition),Gravity Bind,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR074,Pharaoh's Servant (25th Anniversary Edition),Type Zero Magic Crusher,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR075,Pharaoh's Servant (25th Anniversary Edition),Shadow of Eyes,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR076,Pharaoh's Servant (25th Anniversary Edition),The Legendary Fisherman,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR077,Pharaoh's Servant (25th Anniversary Edition),Sword Hunter,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR078,Pharaoh's Servant (25th Anniversary Edition),Drill Bug,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR079,Pharaoh's Servant (25th Anniversary Edition),Deepsea Warrior,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR080,Pharaoh's Servant (25th Anniversary Edition),Bite Shoes,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR081,Pharaoh's Servant (25th Anniversary Edition),Spikebot,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR082,Pharaoh's Servant (25th Anniversary Edition),Invitation to a Dark Sleep,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR083,Pharaoh's Servant (25th Anniversary Edition),Thousand-Eyes Idol,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR084,Pharaoh's Servant (25th Anniversary Edition),Thousand-Eyes Restrict,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR085,Pharaoh's Servant (25th Anniversary Edition),Girochin Kuwagata,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR086,Pharaoh's Servant (25th Anniversary Edition),Hayabusa Knight,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR087,Pharaoh's Servant (25th Anniversary Edition),Bombardment Beetle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR088,Pharaoh's Servant (25th Anniversary Edition),4-Starred Ladybug of Doom,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR089,Pharaoh's Servant (25th Anniversary Edition),Gradius,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR090,Pharaoh's Servant (25th Anniversary Edition),Vampire Baby,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR091,Pharaoh's Servant (25th Anniversary Edition),Mad Sword Beast,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR092,Pharaoh's Servant (25th Anniversary Edition),Skull Mariner,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR093,Pharaoh's Servant (25th Anniversary Edition),The All-Seeing White Tiger,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR094,Pharaoh's Servant (25th Anniversary Edition),Goblin Attack Force,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR095,Pharaoh's Servant (25th Anniversary Edition),Island Turtle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR096,Pharaoh's Servant (25th Anniversary Edition),Wingweaver,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR097,Pharaoh's Servant (25th Anniversary Edition),Science Soldier,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR098,Pharaoh's Servant (25th Anniversary Edition),Souls of the Forgotten,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR099,Pharaoh's Servant (25th Anniversary Edition),Dokuroyaiba,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR100,Pharaoh's Servant (25th Anniversary Edition),The Fiend Megacyber,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR101,Pharaoh's Servant (25th Anniversary Edition),Gearfried the Iron Knight,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR102,Pharaoh's Servant (25th Anniversary Edition),Insect Barrier,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR103,Pharaoh's Servant (25th Anniversary Edition),Beast of Talwar,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-FR104,Pharaoh's Servant (25th Anniversary Edition),Imperial Order,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-FR),2023-05-15 17:59:28,2023-04-20,New
PSV-IT000,Pharaoh's Servant (25th Anniversary Edition),Jinzo,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT001,Pharaoh's Servant (25th Anniversary Edition),Steel Ogre Grotto #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT002,Pharaoh's Servant (25th Anniversary Edition),Three-Headed Geedo,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT003,Pharaoh's Servant (25th Anniversary Edition),Parasite Paracide,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT004,Pharaoh's Servant (25th Anniversary Edition),7 Completed,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT005,Pharaoh's Servant (25th Anniversary Edition),Lightforce Sword,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT006,Pharaoh's Servant (25th Anniversary Edition),Chain Destruction,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT007,Pharaoh's Servant (25th Anniversary Edition),Time Seal,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT008,Pharaoh's Servant (25th Anniversary Edition),Graverobber,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT009,Pharaoh's Servant (25th Anniversary Edition),Gift of The Mystical Elf,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT010,Pharaoh's Servant (25th Anniversary Edition),The Eye of Truth,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT011,Pharaoh's Servant (25th Anniversary Edition),Dust Tornado,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT012,Pharaoh's Servant (25th Anniversary Edition),Call of the Haunted,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT013,Pharaoh's Servant (25th Anniversary Edition),Solomon's Lawbook,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT014,Pharaoh's Servant (25th Anniversary Edition),Earthshaker,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT015,Pharaoh's Servant (25th Anniversary Edition),Enchanted Javelin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT016,Pharaoh's Servant (25th Anniversary Edition),Mirror Wall,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT017,Pharaoh's Servant (25th Anniversary Edition),Gust,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT018,Pharaoh's Servant (25th Anniversary Edition),Driving Snow,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT019,Pharaoh's Servant (25th Anniversary Edition),Armored Glass,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT020,Pharaoh's Servant (25th Anniversary Edition),World Suppression,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT021,Pharaoh's Servant (25th Anniversary Edition),Mystic Probe,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT022,Pharaoh's Servant (25th Anniversary Edition),Metal Detector,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT023,Pharaoh's Servant (25th Anniversary Edition),Numinous Healer,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT024,Pharaoh's Servant (25th Anniversary Edition),Appropriate,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT025,Pharaoh's Servant (25th Anniversary Edition),Forced Requisition,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT026,Pharaoh's Servant (25th Anniversary Edition),DNA Surgery,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
PSV-IT027,Pharaoh's Servant (25th Anniversary Edition),The Regulation of Tribe,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Pharaoh%27s_Servant_(25th_Anniversary_Edition)_(TCG-IT),2023-05-15 17:59:46,2023-04-20,New
