Name,Password,Effect type,TCG status,OCG status,Page URL,Artwork,Modification date,Errata,Primary type,DEF,ATK,Page name,Version
Lightray Daedalus,38737148,"('Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lightray_Daedalus,,2023-01-03 17:46:10,"('Any',)",Effect Monster,1500,2600,Lightray Daedalus,New
Lightray Diabolos,30126992,"('Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lightray_Diabolos,,2023-01-03 18:02:34,,Effect Monster,1000,2800,,Old
Lightray Diabolos,30126992,"('Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lightray_Diabolos,,2023-01-03 18:02:34,"('Any',)",Effect Monster,1000,2800,Lightray Diabolos,New
Lightserpent,55501446,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lightserpent,,2022-02-03 16:28:40,,Effect Monster,800,1200,,Old
Lightserpent,55501446,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lightserpent,,2022-02-03 16:28:40,"('Any',)",Effect Monster,800,1200,Lightserpent,New
Lightsworn Barrier,22201234,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lightsworn_Barrier,,2022-04-20 13:56:24,,,,,,Old
Lightsworn Barrier,22201234,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lightsworn_Barrier,,2022-04-20 13:56:24,"('Any',)",,,,Lightsworn Barrier,New
Lil-la-Rap,72233469,"('Condition', 'Trigger Effect')",,Unlimited,https://yugipedia.com/wiki/Lil-la-Rap,,2022-11-06 16:08:50,,,,,,Old
Lil-la-Rap,72233469,"('Condition', 'Trigger Effect')",,Unlimited,https://yugipedia.com/wiki/Lil-la-Rap,,2023-02-17 16:13:17,,,,,Lil-la-Rap,New
Limit Impulse,82324105,"('Cost', 'Effect', 'Lingering effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Limit_Impulse,,2021-11-22 15:07:34,,,,,,Old
Limit Impulse,82324105,"('Cost', 'Effect', 'Lingering effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Limit_Impulse,,2021-11-22 15:07:34,"('Any',)",,,,Limit Impulse,New
Limit Reverse,00027551,"('Continuous-like Effect', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Limit_Reverse,,2021-11-22 15:07:47,,,,,,Old
Limit Reverse,00027551,"('Continuous-like Effect', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Limit_Reverse,,2021-11-22 15:07:47,"('Any',)",,,,Limit Reverse,New
Limiter Overload,92450185,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Limiter_Overload,,2022-09-30 20:51:53,,,,,,Old
Limiter Overload,92450185,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Limiter_Overload,,2022-09-30 20:51:53,"('Any',)",,,,Limiter Overload,New
Linkuriboh,41999284,"('Condition', 'Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Linkuriboh,,2022-06-04 11:31:45,,Link Monster,,300,,Old
Linkuriboh,41999284,"('Condition', 'Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Linkuriboh,,2022-06-04 11:31:45,"('Any',)",Link Monster,,300,Linkuriboh,New
Lion Alligator,04611269,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lion_Alligator,,2021-11-22 15:08:59,,Effect Monster,200,1900,,Old
Lion Alligator,04611269,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lion_Alligator,,2021-11-22 15:08:59,"('Any',)",Effect Monster,200,1900,Lion Alligator,New
Lionhearted Locomotive,61692648,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lionhearted_Locomotive,,2022-11-05 13:43:10,,Effect Monster,2100,2400,,Old
Lionhearted Locomotive,61692648,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lionhearted_Locomotive,,2023-02-18 02:34:28,,Effect Monster,2100,2400,Lionhearted Locomotive,New
Little Chimera,68658728,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Little_Chimera,,2022-04-21 17:22:33,,Effect Monster,550,600,,Old
Little Chimera,68658728,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Little_Chimera,,2022-04-21 17:22:33,"('Any',)",Effect Monster,550,600,Little Chimera,New
Little-Winguard,90790253,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Little-Winguard,,2021-03-07 05:52:42,,Effect Monster,1800,1400,,Old
Little-Winguard,90790253,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Little-Winguard,,2021-03-07 05:52:42,"('Any',)",Effect Monster,1800,1400,Little-Winguard,New
Live☆Twin Channel,35487920,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Channel,,2022-11-05 15:49:13,,,,,,Old
Live☆Twin Channel,35487920,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Channel,,2023-02-18 00:49:36,,,,,Live☆Twin Channel,New
Live☆Twin Home,08083925,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Home,,2022-11-05 15:47:53,,,,,,Old
Live☆Twin Home,08083925,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Home,,2023-02-18 00:49:37,,,,,Live☆Twin Home,New
Live☆Twin Ki-sikil,36326160,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Ki-sikil,,2023-01-03 23:02:42,,Effect Monster,0,500,,Old
Live☆Twin Ki-sikil,36326160,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Ki-sikil,,2023-02-18 00:49:26,,Effect Monster,0,500,Live☆Twin Ki-sikil,New
Live☆Twin Lil-la,73810864,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Lil-la,,2023-01-03 23:02:38,,Effect Monster,0,500,,Old
Live☆Twin Lil-la,73810864,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Lil-la,,2023-02-18 00:49:26,,Effect Monster,0,500,Live☆Twin Lil-la,New
Live☆Twin Lil-la Treat,81078880,"('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Lil-la_Treat,,2022-10-13 07:41:43,,Effect Monster,0,500,,Old
Live☆Twin Lil-la Treat,81078880,"('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Live%E2%98%86Twin_Lil-la_Treat,,2023-02-18 00:49:28,,Effect Monster,0,500,Live☆Twin Lil-la Treat,New
Living Fossil,34959756,"('Condition', 'Continuous-like Effect', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Living_Fossil,,2022-10-06 17:31:32,,,,,,Old
Living Fossil,34959756,"('Condition', 'Continuous-like Effect', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Living_Fossil,,2022-10-06 17:31:32,"('Any',)",,,,Living Fossil,New
Ljosalf of the Nordic Alfar,40666140,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Ljosalf_of_the_Nordic_Alfar,,2020-03-15 16:37:37,,Effect Monster,1200,1400,,Old
Ljosalf of the Nordic Alfar,40666140,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Ljosalf_of_the_Nordic_Alfar,,2020-03-15 16:37:37,"('Any',)",Effect Monster,1200,1400,Ljosalf of the Nordic Alfar,New
"Loki, Lord of the Aesir",67098114,"('Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Loki,_Lord_of_the_Aesir",,2023-01-03 18:47:15,,Synchro Monster,3000,3300,,Old
"Loki, Lord of the Aesir",67098114,"('Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Loki,_Lord_of_the_Aesir",,2023-01-03 18:47:15,"('Any',)",Synchro Monster,3000,3300,"Loki, Lord of the Aesir",New
Lone Wolf,82452993,"('Activation condition', 'Continuous-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lone_Wolf,,2021-11-22 15:11:21,,,,,,Old
Lone Wolf,82452993,"('Activation condition', 'Continuous-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lone_Wolf,,2021-11-22 15:11:21,"('Any',)",,,,Lone Wolf,New
"Loptr, Shadow of the Generaider Bosses",94183877,"('Condition', 'Continuous Effect', 'Quick Effect', 'Unclassified effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Loptr,_Shadow_of_the_Generaider_Bosses",,2022-12-25 16:03:45,,Effect Monster,1500,1500,,Old
"Loptr, Shadow of the Generaider Bosses",94183877,"('Condition', 'Continuous Effect', 'Quick Effect', 'Unclassified effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Loptr,_Shadow_of_the_Generaider_Bosses",,2022-12-25 16:03:45,"('Any',)",Effect Monster,1500,1500,"Loptr, Shadow of the Generaider Bosses",New
Lord British Space Fighter,35514096,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lord_British_Space_Fighter,,2021-11-22 15:11:40,,Effect Monster,800,1200,,Old
Lord British Space Fighter,35514096,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lord_British_Space_Fighter,,2021-11-22 15:11:40,"('Any',)",Effect Monster,800,1200,Lord British Space Fighter,New
Lord Poison,40320754,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lord_Poison,,2020-10-29 09:57:36,,Effect Monster,1000,1500,,Old
Lord Poison,40320754,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lord_Poison,,2020-10-29 09:57:36,"('Any',)",Effect Monster,1000,1500,Lord Poison,New
Lord of the Red,19025379,"('Quick Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lord_of_the_Red,,2023-01-03 18:45:01,,Ritual Monster,2100,2400,,Old
Lord of the Red,19025379,"('Quick Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lord_of_the_Red,,2023-01-03 18:45:01,"('Any',)",Ritual Monster,2100,2400,Lord of the Red,New
Lose 1 Turn,24348804,"('Activation condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lose_1_Turn,"('Edited',)",2020-11-15 21:54:36,,,,,,Old
Lose 1 Turn,24348804,"('Activation condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lose_1_Turn,"('Edited',)",2020-11-15 21:54:36,"('Any',)",,,,Lose 1 Turn,New
Lost Blue Breaker,95231062,"('Ignition Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lost_Blue_Breaker,,2021-01-14 20:31:04,,Effect Monster,0,1400,,Old
Lost Blue Breaker,95231062,"('Ignition Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lost_Blue_Breaker,,2021-01-14 20:31:04,"('Any',)",Effect Monster,0,1400,Lost Blue Breaker,New
Lost Guardian,45871897,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lost_Guardian,,2021-11-22 15:12:06,,Effect Monster,?,100,,Old
Lost Guardian,45871897,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lost_Guardian,,2021-11-22 15:12:06,"('Any',)",Effect Monster,,100,Lost Guardian,New
Lost Wind,74003290,"('Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lost_Wind,,2021-05-16 16:51:28,,,,,,Old
Lost Wind,74003290,"('Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lost_Wind,,2021-05-16 16:51:28,"('Any',)",,,,Lost Wind,New
Lost World,17228908,"('Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lost_World,,2022-08-14 11:22:00,,,,,,Old
Lost World,17228908,"('Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lost_World,,2022-08-14 11:22:00,"('Any',)",,,,Lost World,New
"Lucent, Netherlord of Dark World",34968834,"('Trigger Effect',)",Unlimited,Unlimited,"https://yugipedia.com/wiki/Lucent,_Netherlord_of_Dark_World",,2022-12-01 16:24:49,,Effect Monster,0,2400,,Old
"Lucent, Netherlord of Dark World",34968834,"('Trigger Effect',)",Unlimited,Unlimited,"https://yugipedia.com/wiki/Lucent,_Netherlord_of_Dark_World",,2022-12-01 16:24:49,"('Any',)",Effect Monster,0,2400,"Lucent, Netherlord of Dark World",New
Lucky Chance,96012004,"('Quick-like Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lucky_Chance,,2021-11-22 15:12:39,,,,,,Old
Lucky Chance,96012004,"('Quick-like Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Lucky_Chance,,2021-11-22 15:12:39,"('Any',)",,,,Lucky Chance,New
Lucky Iron Axe,34664411,"('Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lucky_Iron_Axe,,2022-04-21 17:23:08,,,,,,Old
Lucky Iron Axe,34664411,"('Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lucky_Iron_Axe,,2022-04-21 17:23:08,"('Any',)",,,,Lucky Iron Axe,New
Lullaby of Obedience,39238953,"('Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lullaby_of_Obedience,,2022-07-24 05:46:13,,,,,,Old
Lullaby of Obedience,39238953,"('Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lullaby_of_Obedience,,2022-07-24 05:46:13,"('Any',)",,,,Lullaby of Obedience,New
"Lumina, Lightsworn Summoner",95503687,"('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Lumina,_Lightsworn_Summoner","('Edited',)",2022-04-20 11:26:38,,Effect Monster,1000,1000,,Old
"Lumina, Lightsworn Summoner",95503687,"('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Lumina,_Lightsworn_Summoner","('Edited',)",2022-04-20 11:26:38,"('Any',)",Effect Monster,1000,1000,"Lumina, Lightsworn Summoner",New
Luminous Soldier,57482479,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Luminous_Soldier,,2022-01-08 11:54:09,,Effect Monster,1400,2100,,Old
Luminous Soldier,57482479,"('Continuous Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Luminous_Soldier,,2022-01-08 11:54:09,"('Any',)",Effect Monster,1400,2100,Luminous Soldier,New
Luna Light Perfume,48444114,"('Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Luna_Light_Perfume,,2022-09-05 13:57:51,,,,,,Old
Luna Light Perfume,48444114,"('Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Luna_Light_Perfume,,2022-09-05 13:57:51,"('Any',)",,,,Luna Light Perfume,New
Lunalight Blue Cat,11439455,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Blue_Cat,,2022-09-19 20:11:28,,Effect Monster,1200,1600,,Old
Lunalight Blue Cat,11439455,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Blue_Cat,,2022-09-19 20:11:28,"('Any',)",Effect Monster,1200,1600,Lunalight Blue Cat,New
Lunalight Cat Dancer,51777272,"('Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Cat_Dancer,,2022-09-19 20:13:58,,Fusion Monster,2000,2400,,Old
Lunalight Cat Dancer,51777272,"('Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Cat_Dancer,,2022-09-19 20:13:58,"('Any',)",Fusion Monster,2000,2400,Lunalight Cat Dancer,New
Lunalight Crimson Fox,94919024,"('Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Crimson_Fox,,2022-09-19 20:12:43,,Effect Monster,600,1800,,Old
Lunalight Crimson Fox,94919024,"('Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Crimson_Fox,,2022-09-19 20:12:43,"('Any',)",Effect Monster,600,1800,Lunalight Crimson Fox,New
Lunalight Leo Dancer,24550676,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Leo_Dancer,,2022-09-19 20:16:08,,Fusion Monster,3000,3500,,Old
Lunalight Leo Dancer,24550676,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Leo_Dancer,,2022-09-19 20:16:08,"('Any',)",Fusion Monster,3000,3500,Lunalight Leo Dancer,New
Lunalight Panther Dancer,97165977,"('Continuous Effect', 'Ignition Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Panther_Dancer,,2022-09-19 20:15:05,,Fusion Monster,2500,2800,,Old
Lunalight Panther Dancer,97165977,"('Continuous Effect', 'Ignition Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Panther_Dancer,,2022-09-19 20:15:05,"('Any',)",Fusion Monster,2500,2800,Lunalight Panther Dancer,New
Lunalight Serenade Dance,13935001,"('Condition', 'Quick-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Serenade_Dance,,2022-09-19 20:09:58,,,,,,Old
Lunalight Serenade Dance,13935001,"('Condition', 'Quick-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lunalight_Serenade_Dance,,2022-09-19 20:09:58,"('Any',)",,,,Lunalight Serenade Dance,New
Luster Dragon,11091375,,Unlimited,Unlimited,https://yugipedia.com/wiki/Luster_Dragon,,2022-03-31 12:23:43,,Normal Monster,1600,1900,,Old
Luster Dragon,11091375,,Unlimited,Unlimited,https://yugipedia.com/wiki/Luster_Dragon,,2022-03-31 12:23:43,"('Any',)",Normal Monster,1600,1900,Luster Dragon,New
Luster Dragon #2,17658803,,Unlimited,Unlimited,https://yugipedia.com/wiki/Luster_Dragon_2,,2023-01-03 17:08:37,"('Name', 'Type')",Normal Monster,1400,2400,,Old
Luster Dragon #2,17658803,,Unlimited,Unlimited,https://yugipedia.com/wiki/Luster_Dragon_2,,2023-01-03 17:08:37,,Normal Monster,1400,2400,Luster Dragon 2,New
"Luster Pendulum, the Dracoslayer",92746535,"('Condition', 'Ignition-like Effect')",Unlimited,Limited,"https://yugipedia.com/wiki/Luster_Pendulum,_the_Dracoslayer",,2022-12-25 15:33:13,,Effect Monster,0,1850,,Old
"Luster Pendulum, the Dracoslayer",92746535,"('Condition', 'Ignition-like Effect')",Unlimited,Limited,"https://yugipedia.com/wiki/Luster_Pendulum,_the_Dracoslayer",,2022-12-25 15:33:13,"('Any',)",Effect Monster,0,1850,"Luster Pendulum, the Dracoslayer",New
"Lyla, Lightsworn Sorceress",22624373,"('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Lyla,_Lightsworn_Sorceress",,2023-01-03 18:57:21,,Effect Monster,200,1700,,Old
"Lyla, Lightsworn Sorceress",22624373,"('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Lyla,_Lightsworn_Sorceress",,2023-01-03 18:57:21,"('Any',)",Effect Monster,200,1700,"Lyla, Lightsworn Sorceress",New
Lyrilusc - Assembled Nightingale,48608796,"('Continuous Effect', 'Quick Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lyrilusc_-_Assembled_Nightingale,,2022-05-04 01:50:36,,Xyz Monster,0,0,,Old
Lyrilusc - Assembled Nightingale,48608796,"('Continuous Effect', 'Quick Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lyrilusc_-_Assembled_Nightingale,,2022-05-04 01:50:36,"('Any',)",Xyz Monster,0,0,Lyrilusc - Assembled Nightingale,New
Lyrilusc - Cobalt Sparrow,34550857,"('Condition', 'Continuous Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lyrilusc_-_Cobalt_Sparrow,,2022-04-28 04:12:05,,Effect Monster,100,0,,Old
Lyrilusc - Cobalt Sparrow,34550857,"('Condition', 'Continuous Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lyrilusc_-_Cobalt_Sparrow,,2022-04-28 04:12:05,"('Any',)",Effect Monster,100,0,Lyrilusc - Cobalt Sparrow,New
Lyrilusc - Sapphire Swallow,60954556,"('Condition', 'Ignition Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lyrilusc_-_Sapphire_Swallow,,2022-05-04 01:48:04,,Effect Monster,0,100,,Old
Lyrilusc - Sapphire Swallow,60954556,"('Condition', 'Ignition Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lyrilusc_-_Sapphire_Swallow,,2022-05-04 01:48:04,"('Any',)",Effect Monster,0,100,Lyrilusc - Sapphire Swallow,New
Lyrilusc - Turquoise Warbler,97949165,"('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lyrilusc_-_Turquoise_Warbler,,2022-05-04 01:49:18,,Effect Monster,100,100,,Old
Lyrilusc - Turquoise Warbler,97949165,"('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Lyrilusc_-_Turquoise_Warbler,,2022-05-04 01:49:18,"('Any',)",Effect Monster,100,100,Lyrilusc - Turquoise Warbler,New
