Card number,Name,Rarity,Print,Modification date,Series,Version
BROL-SP020,Centaur Mina,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP021,Ecole de Zone,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP021,Ecole de Zone,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP022,Soul Binding Gate,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP022,Soul Binding Gate,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP023,Piri Reis Map,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP023,Piri Reis Map,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP024,Ice Mirror,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP024,Ice Mirror,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP025,ZW - Sylphid Wing,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP025,ZW - Sylphid Wing,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP026,ZS - Ouroboros Sage,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP026,ZS - Ouroboros Sage,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP027,Ultimate Leo Utopia Ray,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP027,Ultimate Leo Utopia Ray,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP028,Zexal Catapult,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP028,Zexal Catapult,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP029,Silent Sea Nettle,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP029,Silent Sea Nettle,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP030,Number 4: Stealth Kragen,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP030,Number 4: Stealth Kragen,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP031,Stealth Kragen Spawn,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP031,Stealth Kragen Spawn,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP032,Grandpa Demetto,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP032,Grandpa Demetto,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP033,Doll House,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP033,Doll House,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP034,Starving Venemy Dragon,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP034,Starving Venemy Dragon,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP035,Speedroid Scratch,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP035,Speedroid Scratch,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP036,Lyrilusc - Bird Strike,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP036,Lyrilusc - Bird Strike,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP037,Toy Parade,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP037,Toy Parade,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP038,Cipher Biplane,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP038,Cipher Biplane,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP039,Cipher Interference,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP039,Cipher Interference,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP040,Double Exposure,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP040,Double Exposure,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP041,FA.I.ghting Spirit,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP041,FA.I.ghting Spirit,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP042,A.I.'s Show,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP042,A.I.'s Show,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP043,Appliancer Propelion,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP043,Appliancer Propelion,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP044,Appliancer Conversion,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP044,Appliancer Conversion,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP045,Altergeist Memorygant,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP045,Altergeist Memorygant,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP046,Altergeist Pookuery,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP046,Altergeist Pookuery,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP047,Altergeist Fijialert,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP047,Altergeist Fijialert,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP048,Right-Hand Shark,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP048,Right-Hand Shark,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP049,Left-Hand Shark,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP049,Left-Hand Shark,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP050,Hidden Fangs of Revenge,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP050,Hidden Fangs of Revenge,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP051,White Mirror,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP051,White Mirror,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP052,The Ice-Bound God,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP052,The Ice-Bound God,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP053,Astraltopia,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP053,Astraltopia,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP054,Zexal Field,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP054,Zexal Field,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP055,The Deal of Destiny,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP055,The Deal of Destiny,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP056,Numbers Protection,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP056,Numbers Protection,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP057,Number 99: Utopia Dragonar,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP057,Number 99: Utopia Dragonar,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP058,ZS - Utopic Sage,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP058,ZS - Utopic Sage,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP059,Number 39: Utopia,"('Ultra Rare',)",New artwork,2021-12-03 02:34:05,,Old
BROL-SP059,Number 39: Utopia,"('Ultra Rare',)",New artwork,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP060,Hyper Rank-Up-Magic Utopiforce,"('Ultra Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP060,Hyper Rank-Up-Magic Utopiforce,"('Ultra Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP061,Astral Kuriboh,"('Secret Rare',)",New,2021-12-03 02:34:05,,Old
BROL-SP061,Astral Kuriboh,"('Secret Rare',)",New,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP062,Kuriboh,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP062,Kuriboh,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP063,Kuribohrn,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP063,Kuribohrn,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP064,Performapal Kuribohble,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP064,Performapal Kuribohble,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP065,Detonate,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP065,Detonate,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP066,Magicians' Souls,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP066,Magicians' Souls,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP067,Red-Eyes Fusion,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP067,Red-Eyes Fusion,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP068,Evil HERO Adusted Gold,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP068,Evil HERO Adusted Gold,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP069,Evil HERO Malicious Bane,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP069,Evil HERO Malicious Bane,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP070,Thought Ruler Archfiend,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP070,Thought Ruler Archfiend,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP071,Shooting Star Dragon,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP071,Shooting Star Dragon,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP072,Starlight Road,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP072,Starlight Road,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP073,Number 89: Diablosis the Mind Hacker,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP073,Number 89: Diablosis the Mind Hacker,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP074,"Gadarla, the Mystery Dust Kaiju","('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP074,"Gadarla, the Mystery Dust Kaiju","('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP075,Interrupted Kaiju Slumber,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP075,Interrupted Kaiju Slumber,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP076,Kaiju Capture Mission,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP076,Kaiju Capture Mission,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP077,Eidos the Underworld Squire,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP077,Eidos the Underworld Squire,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP078,Edea the Heavenly Squire,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP078,Edea the Heavenly Squire,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP079,The Phantom Knights of Ragged Gloves,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP079,The Phantom Knights of Ragged Gloves,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP080,"Nibiru, the Primal Being","('Secret Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP080,"Nibiru, the Primal Being","('Secret Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP081,Infernoid Decatron,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP081,Infernoid Decatron,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP082,Infernoid Tierra,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP082,Infernoid Tierra,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP083,Wind-Up Arsenal Zenmaioh,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP083,Wind-Up Arsenal Zenmaioh,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP084,Inzektor Exa-Beetle,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP084,Inzektor Exa-Beetle,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP085,Downerd Magician,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP085,Downerd Magician,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP086,"Beatrice, Lady of the Eternal","('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP086,"Beatrice, Lady of the Eternal","('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP087,Relinquished Anima,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP087,Relinquished Anima,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP088,Allure of Darkness,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP088,Allure of Darkness,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP089,Fossil Dig,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP089,Fossil Dig,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP090,Forbidden Droplet,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP090,Forbidden Droplet,"('Secret Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP091,Rank-Up-Magic Argent Chaos Force,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP091,Rank-Up-Magic Argent Chaos Force,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP092,Resurgam Xyz,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP092,Resurgam Xyz,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP093,Void Feast,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP093,Void Feast,"('Ultra Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
BROL-SP094,Red-Eyes Dark Dragoon,"('Starlight Rare',)",Reprint,2021-12-03 02:34:05,,Old
BROL-SP094,Red-Eyes Dark Dragoon,"('Starlight Rare',)",Reprint,2021-12-03 02:34:05,Battles of Legend,New
CL03-SC001,Black Luster Soldier - Envoy of the Beginning,"('Prismatic Secret Rare',)",Reprint,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC001,Black Luster Soldier - Envoy of the Beginning,"('Super Rare', 'Prismatic Secret Rare')",Reprint,2023-02-25 19:02:23,Classic Pack,New
CL03-SC004,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC004,Super Soldier Soul,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC005,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC005,Beginning Knight,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC006,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC006,Evening Twilight Knight,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC007,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC007,Arisen Gaia the Fierce Knight,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC008,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC008,Envoy of Chaos,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC009,Black Luster Soldier,"('Secret Rare',)",New,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC009,Black Luster Soldier,"('Ultra Rare', 'Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC011,Black Luster Soldier - Legendary Swordsman,"('Secret Rare',)",New,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC011,Black Luster Soldier - Legendary Swordsman,"('Ultra Rare', 'Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC012,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC012,Dragon Master Knight,"('Ultra Rare', 'Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC013,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC013,Black Luster Soldier - Soldier of Chaos,"('Ultra Rare', 'Secret Rare', 'Prismatic Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC014,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC014,Black Luster Ritual,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC015,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC015,Super Soldier Ritual,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC017,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC017,Super Soldier Synthesis,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC018,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC018,Super Soldier Rebirth,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC019,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC019,Super Soldier Shield,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC020,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC020,Beginning of Heaven and Earth,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC022,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC022,Neo-Spacian Grand Mole,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC025,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC025,Neo Space Pathfinder,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC026,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC026,Cross Porter,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC027,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC027,Neo Space Connector,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC028,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC028,Elemental HERO Dark Neos,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC029,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC029,Elemental HERO Aqua Neos,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC030,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC030,Elemental HERO Grand Neos,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC031,Rainbow Neos,"('Prismatic Secret Rare',)",New,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC031,Rainbow Neos,"('Ultra Rare', 'Secret Rare', 'Prismatic Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC032,Elemental HERO Nebula Neos,"('Secret Rare',)",New,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC032,Elemental HERO Nebula Neos,"('Ultra Rare', 'Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC033,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC033,Elemental HERO Brave Neos,"('Super Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC034,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC034,Elemental HERO Cosmo Neos,"('Ultra Rare', 'Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC036,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC036,Convert Contact,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC037,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC037,Instant Neo Space,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC038,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC038,Wrath of Neos,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC039,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC039,Space Gift,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC041,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC041,Contact Gate,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC043,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC043,NEXT,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC044,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC044,Gagaga Child,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC045,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC045,Gagaga Mancer,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC047,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC047,Dododo Warrior,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC048,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC048,Dododo Buster,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC049,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC049,Dododo Driver,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC050,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC050,Gogogo Giant,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC051,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC051,Gogogo Ghost,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC052,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC052,Gogogo Gigas,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC054,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC054,Gogogo Goram,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC055,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC055,Zubaba General,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC056,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC056,Number 55: Gogogo Goliath,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC057,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC057,Gagaga Samurai,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC059,Number S39: Utopia the Lightning,"('Prismatic Secret Rare',)",New,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC059,Number S39: Utopia the Lightning,"('Ultra Rare', 'Secret Rare', 'Prismatic Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC061,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC061,Gagagabolt,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC062,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC062,Gagagadraw,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC063,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC063,Dodododraw,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC066,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC066,Photon Caesar,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC067,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC067,Photon Satellite,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC068,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC068,Galaxy Wizard,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC069,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC069,Orbital 7,"('Rare',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC070,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC070,Galaxy-Eyes Cloudragon,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC071,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC071,Photon Advancer,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC072,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC072,Twin Photon Lizard,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC074,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC074,Starliege Lord Galaxion,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC075,Galaxy-Eyes Full Armor Photon Dragon,"('Secret Rare',)",New,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC075,Galaxy-Eyes Full Armor Photon Dragon,"('Ultra Rare', 'Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC076,Number 38: Hope Harbinger Dragon Titanic Galaxy,"('Prismatic Secret Rare',)",New,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC076,Number 38: Hope Harbinger Dragon Titanic Galaxy,"('Ultra Rare', 'Secret Rare', 'Prismatic Secret Rare')",New,2023-02-25 19:02:23,Classic Pack,New
CL03-SC077,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC077,Galaxy Expedition,"('Common',)",Reprint,2023-02-25 19:02:23,Classic Pack,New
CL03-SC079,,,,2023-02-22 04:17:06,Classic Pack,Old
CL03-SC079,Photon Stream of Destruction,"('Common',)",New,2023-02-25 19:02:23,Classic Pack,New
