Name,Password,Archseries,Effect type,TCG status,Page name,Page URL,Artwork,Modification date,Errata,Version
Number C69: Heraldry Crest of Horror,11522979,,"('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Number C69: Heraldry Crest of Horror,https://yugipedia.com/wiki/Number_C69:_Heraldry_Crest_of_Horror,,2023-03-19 19:59:47,,Old
Number C69: Heraldry Crest of Horror,11522979,"('Chaos', 'Heraldry', 'Number', 'Number (Spell/Trap archetype)', 'Number C')","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Number C69: Heraldry Crest of Horror,https://yugipedia.com/wiki/Number_C69:_Heraldry_Crest_of_Horror,,2023-03-19 19:59:47,,New
Number C80: Requiem in Berserk,20563387,,"('Condition', 'Continuous-like Effect', 'Ignition Effect')",Unlimited,Number C80: Requiem in Berserk,https://yugipedia.com/wiki/Number_C80:_Requiem_in_Berserk,,2023-03-19 20:01:14,,Old
Number C80: Requiem in Berserk,20563387,"('Chaos', 'Number', 'Number (Spell/Trap archetype)', 'Number C')","('Condition', 'Continuous-like Effect', 'Ignition Effect')",Unlimited,Number C80: Requiem in Berserk,https://yugipedia.com/wiki/Number_C80:_Requiem_in_Berserk,,2023-03-19 20:01:14,,New
Number C92: Heart-eartH Chaos Dragon,47017574,,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Number C92: Heart-eartH Chaos Dragon,https://yugipedia.com/wiki/Number_C92:_Heart-eartH_Chaos_Dragon,,2023-06-09 04:25:39,"('Any',)",Old
Number C92: Heart-eartH Chaos Dragon,47017574,"('Chaos', 'Heart', 'Number', 'Number (Spell/Trap archetype)', 'Number C')","('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Number C92: Heart-eartH Chaos Dragon,https://yugipedia.com/wiki/Number_C92:_Heart-eartH_Chaos_Dragon,,2023-06-09 04:25:39,"('Any',)",New
Number F0: Utopic Draco Future,26973555,,"('Condition', 'Continuous Effect', 'Quick Effect', 'Summoning condition')",Unlimited,Number F0: Utopic Draco Future,https://yugipedia.com/wiki/Number_F0:_Utopic_Draco_Future,,2023-03-19 20:02:50,,Old
Number F0: Utopic Draco Future,26973555,"('Number', 'Number (Spell/Trap archetype)', 'Number F', 'Utopic', 'Utopic Future')","('Condition', 'Continuous Effect', 'Quick Effect', 'Summoning condition')",Unlimited,Number F0: Utopic Draco Future,https://yugipedia.com/wiki/Number_F0:_Utopic_Draco_Future,,2023-03-19 20:02:50,,New
Number S0: Utopic ZEXAL,52653092,,"('Condition', 'Continuous Effect', 'Quick Effect', 'Summoning condition', 'Unclassified effect')",Forbidden,Number S0: Utopic ZEXAL,https://yugipedia.com/wiki/Number_S0:_Utopic_ZEXAL,,2023-03-19 20:04:28,"('Any',)",Old
Number S0: Utopic ZEXAL,52653092,"('Evolving Numbers', 'Number', 'Number (Spell/Trap archetype)', 'Number S', 'Utopic', 'Zexal')","('Condition', 'Continuous Effect', 'Quick Effect', 'Summoning condition', 'Unclassified effect')",Forbidden,Number S0: Utopic ZEXAL,https://yugipedia.com/wiki/Number_S0:_Utopic_ZEXAL,,2023-03-19 20:04:28,"('Any',)",New
Numbers Last Hope,04606229,,"('Condition', 'Effect')",Not yet released,Numbers Last Hope,https://yugipedia.com/wiki/Numbers_Last_Hope,,2023-05-08 05:27:57,,Old
Numbers Last Hope,04606229,"('Galaxy', 'Galaxy-Eyes', 'Number (Spell/Trap archetype)', 'Utopic')","('Condition', 'Effect')",Not yet released,Numbers Last Hope,https://yugipedia.com/wiki/Numbers_Last_Hope,,2023-06-12 15:26:09,,New
Numeral Hunter,37115973,,"('Continuous Effect', 'Trigger Effect')",Unlimited,Numeral Hunter,https://yugipedia.com/wiki/Numeral_Hunter,,2023-03-19 20:09:14,,Old
Numeral Hunter,37115973,"('Number (Spell/Trap archetype)',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Numeral Hunter,https://yugipedia.com/wiki/Numeral_Hunter,,2023-03-19 20:09:14,,New
Numeron Network,41418852,,"('Condition', 'Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Numeron Network,https://yugipedia.com/wiki/Numeron_Network,,2023-03-19 20:11:35,,Old
Numeron Network,41418852,"('Numeron',)","('Condition', 'Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Numeron Network,https://yugipedia.com/wiki/Numeron_Network,,2023-03-19 20:11:35,,New
Numeron Storm,20936251,,"('Effect',)",Unlimited,Numeron Storm,https://yugipedia.com/wiki/Numeron_Storm,,2023-03-19 20:11:52,,Old
Numeron Storm,20936251,"('Numeron',)","('Effect',)",Unlimited,Numeron Storm,https://yugipedia.com/wiki/Numeron_Storm,,2023-03-19 20:11:52,,New
Numeron Wall,42352091,,"('Condition', 'Quick Effect', 'Trigger Effect')",Unlimited,Numeron Wall,https://yugipedia.com/wiki/Numeron_Wall,,2023-03-19 20:12:12,,Old
Numeron Wall,42352091,"('Field Searcher', 'Numeron')","('Condition', 'Quick Effect', 'Trigger Effect')",Unlimited,Numeron Wall,https://yugipedia.com/wiki/Numeron_Wall,,2023-03-19 20:12:12,,New
Nurse Dragonmaid,40398073,,"('Condition', 'Trigger Effect')",Unlimited,Nurse Dragonmaid,https://yugipedia.com/wiki/Nurse_Dragonmaid,"('Edited',)",2023-04-15 16:16:14,,Old
Nurse Dragonmaid,40398073,"('Dragonmaid',)","('Condition', 'Trigger Effect')",Unlimited,Nurse Dragonmaid,https://yugipedia.com/wiki/Nurse_Dragonmaid,"('Edited',)",2023-04-15 16:16:14,,New
Obliterate!!!,64043465,,"('Condition', 'Quick-like Effect', 'Trigger Effect')",Unlimited,Obliterate!!!,https://yugipedia.com/wiki/Obliterate!!!,,2023-03-19 20:20:14,,Old
Obliterate!!!,64043465,"('Signature move',)","('Condition', 'Quick-like Effect', 'Trigger Effect')",Unlimited,Obliterate!!!,https://yugipedia.com/wiki/Obliterate!!!,,2023-03-19 20:20:14,,New
Obnoxious Celtic Guard,52077741,,"('Continuous Effect',)",Unlimited,Obnoxious Celtic Guard,https://yugipedia.com/wiki/Obnoxious_Celtic_Guard,,2023-03-19 20:20:31,"('Name', 'Type')",Old
Obnoxious Celtic Guard,52077741,"('Celtic Guard',)","('Continuous Effect',)",Unlimited,Obnoxious Celtic Guard,https://yugipedia.com/wiki/Obnoxious_Celtic_Guard,,2023-03-19 20:20:31,"('Name', 'Type')",New
Ocean Dragon Lord - Kairyu-Shin,23931679,,"('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Ocean Dragon Lord - Kairyu-Shin,https://yugipedia.com/wiki/Ocean_Dragon_Lord_-_Kairyu-Shin,,2023-03-19 20:21:30,,Old
Ocean Dragon Lord - Kairyu-Shin,23931679,"('Kairyu-Shin (archetype)',)","('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Ocean Dragon Lord - Kairyu-Shin,https://yugipedia.com/wiki/Ocean_Dragon_Lord_-_Kairyu-Shin,,2023-03-19 20:21:30,,New
Ocean Dragon Lord - Neo-Daedalus,10485110,,"('Ignition Effect', 'Summoning condition')",Unlimited,Ocean Dragon Lord - Neo-Daedalus,https://yugipedia.com/wiki/Ocean_Dragon_Lord_-_Neo-Daedalus,,2023-03-19 20:21:46,"('Any',)",Old
Ocean Dragon Lord - Neo-Daedalus,10485110,"('Daedalus',)","('Ignition Effect', 'Summoning condition')",Unlimited,Ocean Dragon Lord - Neo-Daedalus,https://yugipedia.com/wiki/Ocean_Dragon_Lord_-_Neo-Daedalus,,2023-03-19 20:21:46,"('Any',)",New
Odd-Eyes Absolute Dragon,16691074,,"('Condition', 'Trigger Effect')",Unlimited,Odd-Eyes Absolute Dragon,https://yugipedia.com/wiki/Odd-Eyes_Absolute_Dragon,,2023-03-19 20:39:38,"('Any',)",Old
Odd-Eyes Absolute Dragon,16691074,"('-Eyes Dragon', 'Odd-Eyes')","('Condition', 'Trigger Effect')",Unlimited,Odd-Eyes Absolute Dragon,https://yugipedia.com/wiki/Odd-Eyes_Absolute_Dragon,,2023-03-19 20:39:38,"('Any',)",New
Odd-Eyes Advent,16494704,,"('Condition', 'Effect')",Unlimited,Odd-Eyes Advent,https://yugipedia.com/wiki/Odd-Eyes_Advent,,2023-05-07 15:23:20,"('Any',)",Old
Odd-Eyes Advent,16494704,"('Odd-Eyes',)","('Condition', 'Effect')",Unlimited,Odd-Eyes Advent,https://yugipedia.com/wiki/Odd-Eyes_Advent,,2023-05-07 15:23:20,"('Any',)",New
Odd-Eyes Dragon,53025096,,"('Trigger Effect',)",Unlimited,Odd-Eyes Dragon,https://yugipedia.com/wiki/Odd-Eyes_Dragon,,2023-03-19 20:40:01,"('Any',)",Old
Odd-Eyes Dragon,53025096,"('-Eyes Dragon', 'Odd-Eyes')","('Trigger Effect',)",Unlimited,Odd-Eyes Dragon,https://yugipedia.com/wiki/Odd-Eyes_Dragon,,2023-03-19 20:40:01,"('Any',)",New
Odd-Eyes Gravity Dragon,23851033,,"('Condition', 'Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Odd-Eyes Gravity Dragon,https://yugipedia.com/wiki/Odd-Eyes_Gravity_Dragon,,2023-03-19 20:40:21,"('Any',)",Old
Odd-Eyes Gravity Dragon,23851033,"('-Eyes Dragon', 'Odd-Eyes')","('Condition', 'Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Odd-Eyes Gravity Dragon,https://yugipedia.com/wiki/Odd-Eyes_Gravity_Dragon,,2023-06-16 21:13:10,"('Any',)",New
Odd-Eyes Lancer Dragon,83347294,,"('Continuous Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Lancer Dragon,https://yugipedia.com/wiki/Odd-Eyes_Lancer_Dragon,,2023-03-19 20:40:27,,Old
Odd-Eyes Lancer Dragon,83347294,"('-Eyes Dragon', 'Odd-Eyes')","('Continuous Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Lancer Dragon,https://yugipedia.com/wiki/Odd-Eyes_Lancer_Dragon,,2023-03-19 20:40:27,,New
Odd-Eyes Pendulum Dragon,16178681,,"('Condition', 'Continuous Effect', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Pendulum Dragon,https://yugipedia.com/wiki/Odd-Eyes_Pendulum_Dragon,"('Alternate',)",2023-06-06 17:15:57,"('Any',)",Old
Odd-Eyes Pendulum Dragon,16178681,"('-Eyes Dragon', 'Four Dimensional Dragons', 'Odd-Eyes', 'Pendulum (archetype)', 'Pendulum Dragon')","('Condition', 'Continuous Effect', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Pendulum Dragon,https://yugipedia.com/wiki/Odd-Eyes_Pendulum_Dragon,"('Alternate',)",2023-06-06 17:15:57,"('Any',)",New
Odd-Eyes Raging Dragon,86238081,,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Ignition-like Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Raging Dragon,https://yugipedia.com/wiki/Odd-Eyes_Raging_Dragon,,2023-03-19 20:41:48,,Old
Odd-Eyes Raging Dragon,86238081,"('-Eyes Dragon', 'Odd-Eyes', 'Supreme King')","('Condition', 'Continuous Effect', 'Ignition Effect', 'Ignition-like Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Raging Dragon,https://yugipedia.com/wiki/Odd-Eyes_Raging_Dragon,,2023-03-19 20:41:48,,New
Odd-Eyes Rebellion Dragon,45627618,,"('Condition', 'Ignition-like Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Rebellion Dragon,https://yugipedia.com/wiki/Odd-Eyes_Rebellion_Dragon,,2023-03-19 20:42:02,"('Any',)",Old
Odd-Eyes Rebellion Dragon,45627618,"('-Eyes Dragon', 'Odd-Eyes', 'Rebellion (archetype)', 'Supreme King')","('Condition', 'Ignition-like Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Rebellion Dragon,https://yugipedia.com/wiki/Odd-Eyes_Rebellion_Dragon,,2023-03-19 20:42:02,"('Any',)",New
Odd-Eyes Rebellion Xyz Dragon,30095833,"('-Eyes Dragon', 'Odd-Eyes', 'Rebellion (archetype)', 'Supreme King', 'Xyz (archetype)', 'Xyz Dragon')","('Condition', 'Ignition Effect', 'Ignition-like Effect', 'Trigger Effect')",,Odd-Eyes Rebellion Xyz Dragon,https://yugipedia.com/wiki/Odd-Eyes_Rebellion_Xyz_Dragon,,2023-05-08 05:30:34,,Old
Odd-Eyes Rebellion Xyz Dragon,30095833,"('-Eyes Dragon', 'Odd-Eyes', 'Rebellion (archetype)', 'Supreme King', 'Xyz (archetype)', 'Xyz Dragon')","('Condition', 'Ignition Effect', 'Ignition-like Effect', 'Trigger Effect')",Not yet released,Odd-Eyes Rebellion Xyz Dragon,https://yugipedia.com/wiki/Odd-Eyes_Rebellion_Xyz_Dragon,,2023-06-12 15:28:13,,New
Odd-Eyes Revolution Dragon,16306932,,"('Condition', 'Continuous Effect', 'Continuous-like Effect', 'Ignition Effect', 'Ignition-like Effect', 'Summoning condition')",Unlimited,Odd-Eyes Revolution Dragon,https://yugipedia.com/wiki/Odd-Eyes_Revolution_Dragon,,2023-03-19 20:42:34,,Old
Odd-Eyes Revolution Dragon,16306932,"('-Eyes Dragon', 'Odd-Eyes')","('Condition', 'Continuous Effect', 'Continuous-like Effect', 'Ignition Effect', 'Ignition-like Effect', 'Summoning condition')",Unlimited,Odd-Eyes Revolution Dragon,https://yugipedia.com/wiki/Odd-Eyes_Revolution_Dragon,,2023-03-19 20:42:34,,New
Odd-Eyes Saber Dragon,19221310,,"('Ignition Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Saber Dragon,https://yugipedia.com/wiki/Odd-Eyes_Saber_Dragon,,2023-03-19 20:42:44,,Old
Odd-Eyes Saber Dragon,19221310,"('-Eyes Dragon', 'Odd-Eyes', 'Saber')","('Ignition Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Saber Dragon,https://yugipedia.com/wiki/Odd-Eyes_Saber_Dragon,,2023-03-19 20:42:44,,New
Odd-Eyes Vortex Dragon,53262004,,"('Condition', 'Quick Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Vortex Dragon,https://yugipedia.com/wiki/Odd-Eyes_Vortex_Dragon,,2023-03-16 01:53:19,"('Any',)",Old
Odd-Eyes Vortex Dragon,53262004,"('-Eyes Dragon', 'Odd-Eyes')","('Condition', 'Quick Effect', 'Trigger Effect')",Unlimited,Odd-Eyes Vortex Dragon,https://yugipedia.com/wiki/Odd-Eyes_Vortex_Dragon,,2023-03-16 01:53:19,"('Any',)",New
Ogdoadic Calling,23837054,,"('Condition', 'Effect')",Unlimited,Ogdoadic Calling,https://yugipedia.com/wiki/Ogdoadic_Calling,,2023-03-19 20:44:38,,Old
Ogdoadic Calling,23837054,"('Ogdoadic',)","('Condition', 'Effect')",Unlimited,Ogdoadic Calling,https://yugipedia.com/wiki/Ogdoadic_Calling,,2023-06-14 14:28:24,,New
Ogdoadic Dawn of Creation,,"('Ogdoadic',)","('Condition', 'Effect', 'Ignition-like Effect')",,Ogdoadic Dawn of Creation,https://yugipedia.com/wiki/Ogdoadic_Dawn_of_Creation,,2023-06-14 14:26:16,,New
Oh Tokenbaum!,97173708,,"('Cost', 'Effect')",Unlimited,Oh Tokenbaum!,https://yugipedia.com/wiki/Oh_Tokenbaum!,"('Edited',)",2023-03-19 20:45:41,"('Any',)",Old
Oh Tokenbaum!,97173708,"('Token Celebration',)","('Cost', 'Effect')",Unlimited,Oh Tokenbaum!,https://yugipedia.com/wiki/Oh_Tokenbaum!,"('Edited',)",2023-03-19 20:45:41,"('Any',)",New
Ojama Black,79335209,,,Unlimited,Ojama Black,https://yugipedia.com/wiki/Ojama_Black,,2023-05-18 20:37:23,"('Name', 'Type')",Old
Ojama Black,79335209,"('Ojama',)",,Unlimited,Ojama Black,https://yugipedia.com/wiki/Ojama_Black,,2023-05-18 20:37:23,"('Name', 'Type')",New
Ojama Blue,64627453,,"('Trigger Effect',)",Unlimited,Ojama Blue,https://yugipedia.com/wiki/Ojama_Blue,,2023-05-07 19:38:43,"('Any',)",Old
Ojama Blue,64627453,"('Ojama',)","('Trigger Effect',)",Unlimited,Ojama Blue,https://yugipedia.com/wiki/Ojama_Blue,,2023-05-07 19:38:43,"('Any',)",New
Ojama Country,90011152,,"('Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Ojama Country,https://yugipedia.com/wiki/Ojama_Country,,2023-03-19 20:46:55,"('Any',)",Old
Ojama Country,90011152,"('Ojama',)","('Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Ojama Country,https://yugipedia.com/wiki/Ojama_Country,,2023-03-19 20:46:55,"('Any',)",New
Ojama Duo,14470845,,"('Effect', 'Lingering effect', 'Quick-like Effect')",Unlimited,Ojama Duo,https://yugipedia.com/wiki/Ojama_Duo,,2023-03-19 20:47:17,,Old
Ojama Duo,14470845,"('Ojama',)","('Effect', 'Lingering effect', 'Quick-like Effect')",Unlimited,Ojama Duo,https://yugipedia.com/wiki/Ojama_Duo,,2023-03-19 20:47:17,,New
Ojama Pajama,75884822,,"('Condition', 'Continuous-like Effect', 'Quick-like Effect', 'Trigger Effect')",Unlimited,Ojama Pajama,https://yugipedia.com/wiki/Ojama_Pajama,,2023-03-19 20:48:38,,Old
Ojama Pajama,75884822,"('Ojama',)","('Condition', 'Continuous-like Effect', 'Quick-like Effect', 'Trigger Effect')",Unlimited,Ojama Pajama,https://yugipedia.com/wiki/Ojama_Pajama,,2023-03-19 20:48:38,,New
Ojama Token,,,,,Ojama Token,https://yugipedia.com/wiki/Ojama_Token,,2023-04-05 12:49:12,,Old
Ojama Token,,"('Ojama',)",,,Ojama Token,https://yugipedia.com/wiki/Ojama_Token,,2023-04-05 12:49:12,,New
Ojama Yellow,42941100,,,Unlimited,Ojama Yellow,https://yugipedia.com/wiki/Ojama_Yellow,,2023-05-18 20:37:40,"('Name', 'Type')",Old
Ojama Yellow,42941100,"('Ojama',)",,Unlimited,Ojama Yellow,https://yugipedia.com/wiki/Ojama_Yellow,,2023-05-18 20:37:40,"('Name', 'Type')",New
Ojamagic,24643836,,"('Trigger Effect',)",Unlimited,Ojamagic,https://yugipedia.com/wiki/Ojamagic,,2023-03-19 20:49:35,"('Any',)",Old
Ojamagic,24643836,"('Ojama',)","('Trigger Effect',)",Unlimited,Ojamagic,https://yugipedia.com/wiki/Ojamagic,,2023-03-19 20:49:35,"('Any',)",New
Old Entity Cthugua,12948099,,"('Trigger Effect', 'Unclassified effect')",Unlimited,Old Entity Cthugua,https://yugipedia.com/wiki/Old_Entity_Cthugua,,2023-03-19 20:50:26,,Old
Old Entity Cthugua,12948099,"('Entity', 'Old Entity')","('Trigger Effect', 'Unclassified effect')",Unlimited,Old Entity Cthugua,https://yugipedia.com/wiki/Old_Entity_Cthugua,,2023-03-19 20:50:26,,New
Old Entity Hastorr,70913714,,"('Continuous-like Effect', 'Trigger Effect')",Unlimited,Old Entity Hastorr,https://yugipedia.com/wiki/Old_Entity_Hastorr,,2023-03-19 20:50:37,,Old
Old Entity Hastorr,70913714,"('Entity', 'Old Entity')","('Continuous-like Effect', 'Trigger Effect')",Unlimited,Old Entity Hastorr,https://yugipedia.com/wiki/Old_Entity_Hastorr,,2023-03-19 20:50:37,,New
Onomatopia,26493435,,"('Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Onomatopia,https://yugipedia.com/wiki/Onomatopia,,2023-03-19 20:56:31,,Old
Onomatopia,26493435,"('Onomat',)","('Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Onomatopia,https://yugipedia.com/wiki/Onomatopia,,2023-03-19 20:56:31,,New
Onomatopickup,85119159,,"('Condition', 'Effect', 'Ignition-like Effect')",Unlimited,Onomatopickup,https://yugipedia.com/wiki/Onomatopickup,,2023-03-19 20:56:47,,Old
Onomatopickup,85119159,"('Onomat',)","('Condition', 'Effect', 'Ignition-like Effect')",Unlimited,Onomatopickup,https://yugipedia.com/wiki/Onomatopickup,,2023-03-19 20:56:47,,New
Opera the Melodious Diva,43268675,,"('Continuous Effect', 'Trigger Effect')",Unlimited,Opera the Melodious Diva,https://yugipedia.com/wiki/Opera_the_Melodious_Diva,,2023-03-19 20:58:02,"('Any',)",Old
Opera the Melodious Diva,43268675,"('Melodious',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Opera the Melodious Diva,https://yugipedia.com/wiki/Opera_the_Melodious_Diva,,2023-03-19 20:58:02,"('Any',)",New
Option Token,,,,Legal,Option Token,https://yugipedia.com/wiki/Option_Token,,2023-03-23 11:03:06,,Old
Option Token,,"('Konami Arcade Games',)",,Legal,Option Token,https://yugipedia.com/wiki/Option_Token,,2023-03-23 11:03:06,,New
Orcust Brass Bombard,94046012,,"('Condition', 'Ignition Effect')",Unlimited,Orcust Brass Bombard,https://yugipedia.com/wiki/Orcust_Brass_Bombard,,2023-03-19 21:00:58,,Old
Orcust Brass Bombard,94046012,"('Orcust',)","('Condition', 'Ignition Effect')",Unlimited,Orcust Brass Bombard,https://yugipedia.com/wiki/Orcust_Brass_Bombard,,2023-03-19 21:00:58,,New
Orcust Crescendo,00703897,,"('Condition', 'Effect', 'Quick-like Effect')",Unlimited,Orcust Crescendo,https://yugipedia.com/wiki/Orcust_Crescendo,,2023-03-19 21:01:07,,Old
Orcust Crescendo,00703897,"('Orcust',)","('Condition', 'Effect', 'Quick-like Effect')",Unlimited,Orcust Crescendo,https://yugipedia.com/wiki/Orcust_Crescendo,,2023-03-19 21:01:07,,New
Orcust Harp Horror,57835716,,"('Condition', 'Ignition Effect')",Forbidden,Orcust Harp Horror,https://yugipedia.com/wiki/Orcust_Harp_Horror,,2023-03-19 21:01:27,,Old
Orcust Harp Horror,57835716,"('Orcust',)","('Condition', 'Ignition Effect')",Forbidden,Orcust Harp Horror,https://yugipedia.com/wiki/Orcust_Harp_Horror,,2023-03-19 21:01:27,,New
Orcust Knightmare,04055337,,"('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Orcust Knightmare,https://yugipedia.com/wiki/Orcust_Knightmare,,2023-03-19 21:01:40,,Old
Orcust Knightmare,04055337,"('Knightmare', 'Orcust')","('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Orcust Knightmare,https://yugipedia.com/wiki/Orcust_Knightmare,,2023-03-19 21:01:40,,New
Orcustrated Core,55051920,,"('Continuous-like Effect', 'Quick-like Effect')",Unlimited,Orcustrated Core,https://yugipedia.com/wiki/Orcustrated_Core,,2023-03-16 16:19:43,,Old
Orcustrated Core,55051920,"('Orcust',)","('Continuous-like Effect', 'Quick-like Effect')",Unlimited,Orcustrated Core,https://yugipedia.com/wiki/Orcustrated_Core,,2023-03-16 16:19:43,,New
Orcustrated Einsatz,62834295,,"('Condition', 'Trigger Effect')",Unlimited,Orcustrated Einsatz,https://yugipedia.com/wiki/Orcustrated_Einsatz,,2023-03-19 21:02:26,,Old
Orcustrated Einsatz,62834295,"('Orcust',)","('Condition', 'Trigger Effect')",Unlimited,Orcustrated Einsatz,https://yugipedia.com/wiki/Orcustrated_Einsatz,,2023-03-19 21:02:26,,New
Orcustrated Release,47171541,,"('Condition', 'Cost', 'Effect')",Unlimited,Orcustrated Release,https://yugipedia.com/wiki/Orcustrated_Release,,2023-03-19 21:02:36,,Old
Orcustrated Release,47171541,"('Orcust',)","('Condition', 'Cost', 'Effect')",Unlimited,Orcustrated Release,https://yugipedia.com/wiki/Orcustrated_Release,,2023-03-19 21:02:36,,New
