Name,Password,Card type,Property,Archseries,Attribute,Primary type,Secondary type,Monster type,Effect type,DEF,ATK,Level/Rank,TCG status,OCG status,TCG Speed Duel status,Page name,Page URL,Artwork,Modification date,Character
Magical Hats,81210420,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Magical Hats,https://yugipedia.com/wiki/Magical_Hats,,2023-05-15 19:12:58,
Magical Plant Mandragola,07802006,Monster Card,,,DARK,Effect Monster,"('Flip monster',)",Spellcaster,"('Flip effect',)",200,500,2,Unlimited,Unlimited,Unlimited,Magical Plant Mandragola,https://yugipedia.com/wiki/Magical_Plant_Mandragola,,2023-03-19 14:25:49,
Magical Stone Excavation,98494543,Spell Card,Normal Spell Card,,,,,,"('Cost', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Magical Stone Excavation,https://yugipedia.com/wiki/Magical_Stone_Excavation,,2023-03-19 14:31:52,
Magical Undertaker,30608985,Monster Card,,,DARK,Effect Monster,"('Flip monster',)",Spellcaster,"('Flip effect',)",400,400,2,Unlimited,Unlimited,Unlimited,Magical Undertaker,https://yugipedia.com/wiki/Magical_Undertaker,,2023-03-19 14:33:28,
Magician of Black Chaos,30208479,Monster Card,,"('Chaos',)",DARK,Ritual Monster,,Spellcaster,,2600,2800,8,Unlimited,Unlimited,Unlimited,Magician of Black Chaos,https://yugipedia.com/wiki/Magician_of_Black_Chaos,"('Edited',)",2023-06-19 18:53:20,
Magician of Faith,31560081,Monster Card,,,LIGHT,Effect Monster,"('Flip monster',)",Spellcaster,"('Trigger Effect',)",400,300,1,Unlimited,Unlimited,Unlimited,Magician of Faith,https://yugipedia.com/wiki/Magician_of_Faith,,2023-05-14 21:04:50,
Magician's Act,,Skill Card,,,,,,,,,,,Illegal,,Legal,Magician's Act,https://yugipedia.com/wiki/Magician%27s_Act,,2023-06-19 13:37:08,Arkana
Magician's Circle,00050755,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Magician's Circle,https://yugipedia.com/wiki/Magician%27s_Circle,"('Edited',)",2023-06-19 18:42:53,
Magicians Unite,36045450,Spell Card,Normal Spell Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Magicians Unite,https://yugipedia.com/wiki/Magicians_Unite,"('Edited',)",2023-06-19 18:48:06,
Magnet Conversion,77133792,Trap Card,Normal Trap Card,,,,,,"('Effect', 'Quick-like Effect')",,,,Unlimited,Unlimited,Unlimited,Magnet Conversion,https://yugipedia.com/wiki/Magnet_Conversion,,2023-03-19 14:47:28,
Magnet Force,17841166,Trap Card,Normal Trap Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Magnet Force,https://yugipedia.com/wiki/Magnet_Force,,2023-03-19 14:47:42,
Magnetic Attraction,,Skill Card,,,,,,,,,,,Illegal,,Legal,Magnetic Attraction,https://yugipedia.com/wiki/Magnetic_Attraction,,2023-03-19 14:48:46,Yami Yugi
Magnetic Field,04740489,Spell Card,Field Spell Card,,,,,,"('Condition', 'Ignition-like Effect', 'Trigger Effect')",,,,Unlimited,Unlimited,Unlimited,Magnetic Field,https://yugipedia.com/wiki/Magnetic_Field,,2023-03-19 14:49:00,
Maha Vailo,93013676,Monster Card,,,LIGHT,Effect Monster,,Spellcaster,"('Continuous Effect',)",1400,1550,4,Unlimited,Unlimited,Unlimited,Maha Vailo,https://yugipedia.com/wiki/Maha_Vailo,,2023-05-17 12:16:19,
Man-Eater Bug,54652250,Monster Card,,"('Man-Eater Bug (series)',)",EARTH,Effect Monster,"('Flip monster',)",Insect,"('Trigger Effect',)",600,450,2,Unlimited,Unlimited,Unlimited,Man-Eater Bug,https://yugipedia.com/wiki/Man-Eater_Bug,,2023-05-14 13:06:01,
Manga Ryu-Ran,38369349,Monster Card,,"('Toon',)",FIRE,Effect Monster,"('Toon monster',)",Dragon,"('Condition', 'Continuous Effect', 'Summoning condition')",2600,2200,7,Unlimited,Unlimited,Unlimited,Manga Ryu-Ran,https://yugipedia.com/wiki/Manga_Ryu-Ran,,2023-06-19 13:45:38,
Manticore of Darkness,77121851,Monster Card,,,FIRE,Effect Monster,,Beast-Warrior,"('Trigger Effect',)",1000,2300,6,Unlimited,Unlimited,Unlimited,Manticore of Darkness,https://yugipedia.com/wiki/Manticore_of_Darkness,,2023-05-18 20:07:11,
Maryokutai,71466592,Monster Card,,,WATER,Effect Monster,,Aqua,"('Quick Effect',)",900,900,3,Unlimited,Unlimited,Unlimited,Maryokutai,https://yugipedia.com/wiki/Maryokutai,,2023-03-19 15:34:04,
Masaki the Legendary Swordsman,44287299,Monster Card,,,EARTH,Normal Monster,,Warrior,,1100,1100,4,Unlimited,Unlimited,Unlimited,Masaki the Legendary Swordsman,https://yugipedia.com/wiki/Masaki_the_Legendary_Swordsman,,2023-05-14 13:29:12,
Mask of Brutality,82432018,Spell Card,Equip Spell Card,"('Mask',)",,,,,"('Continuous-like Effect', 'Maintenance cost')",,,,Unlimited,Unlimited,Unlimited,Mask of Brutality,https://yugipedia.com/wiki/Mask_of_Brutality,,2023-03-19 15:35:47,
Mask of Darkness,28933734,Monster Card,,,DARK,Effect Monster,"('Flip monster',)",Fiend,"('Trigger Effect',)",400,900,2,Unlimited,Unlimited,Unlimited,Mask of Darkness,https://yugipedia.com/wiki/Mask_of_Darkness,,2023-05-14 21:29:58,
Mask of Weakness,57882509,Trap Card,Normal Trap Card,"('Mask',)",,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Mask of Weakness,https://yugipedia.com/wiki/Mask_of_Weakness,,2023-03-19 15:37:00,
Mask of the Accursed,56948373,Spell Card,Equip Spell Card,"('Mask',)",,,,,"('Continuous-like Effect', 'Trigger Effect')",,,,Unlimited,Unlimited,Unlimited,Mask of the Accursed,https://yugipedia.com/wiki/Mask_of_the_Accursed,,2023-03-19 15:37:12,
Masked Beast Des Gardius,48948935,Monster Card,,"('Mask',)",DARK,Effect Monster,,Fiend,"('Summoning condition', 'Trigger Effect')",2500,3300,8,Unlimited,Unlimited,Unlimited,Masked Beast Des Gardius,https://yugipedia.com/wiki/Masked_Beast_Des_Gardius,,2023-06-28 15:17:34,
Master Craftsman Gamil,25727454,Monster Card,,,FIRE,Effect Monster,,Pyro,"('Quick Effect',)",200,200,2,Unlimited,Unlimited,Unlimited,Master Craftsman Gamil,https://yugipedia.com/wiki/Master_Craftsman_Gamil,,2023-03-19 15:41:46,
Master of Oz,27134689,Monster Card,,,EARTH,Fusion Monster,,Beast,,3700,4200,9,Unlimited,Unlimited,Unlimited,Master of Oz,https://yugipedia.com/wiki/Master_of_Oz,,2023-06-22 22:18:02,
Mechanical Hound,22512237,Monster Card,,,EARTH,Effect Monster,,Machine,"('Continuous Effect',)",1500,2800,7,Unlimited,Unlimited,Unlimited,Mechanical Hound,https://yugipedia.com/wiki/Mechanical_Hound,,2023-03-19 16:00:54,
Mechanicalchaser,07359741,Monster Card,,,DARK,Normal Monster,,Machine,,800,1850,4,Unlimited,Unlimited,Unlimited,Mechanicalchaser,https://yugipedia.com/wiki/Mechanicalchaser,,2023-03-19 16:01:23,
Mefist the Infernal General,46820049,Monster Card,,,DARK,Effect Monster,,Fiend,"('Continuous Effect', 'Trigger Effect')",1700,1800,5,Unlimited,Unlimited,Unlimited,Mefist the Infernal General,https://yugipedia.com/wiki/Mefist_the_Infernal_General,,2023-05-19 20:56:44,
Melchid the Four-Face Beast,86569121,Monster Card,,"('Mask',)",DARK,Normal Monster,,Fiend,,1200,1500,4,Unlimited,Unlimited,Unlimited,Melchid the Four-Face Beast,https://yugipedia.com/wiki/Melchid_the_Four-Face_Beast,,2023-03-19 16:17:17,
Memory Loss,71098407,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Memory Loss,https://yugipedia.com/wiki/Memory_Loss,,2023-03-19 16:22:44,
Metal Armored Bug,65957473,Monster Card,,,EARTH,Normal Monster,,Insect,,1500,2800,8,Unlimited,Unlimited,Unlimited,Metal Armored Bug,https://yugipedia.com/wiki/Metal_Armored_Bug,,2023-03-19 16:31:20,
Metal Reflect Slime,26905245,Trap Card,Continuous Trap Card,"('Slime', 'Trap Monster')",,,,,"('Continuous Effect', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Metal Reflect Slime,https://yugipedia.com/wiki/Metal_Reflect_Slime,,2023-03-19 16:32:42,
Metalmorph,68540058,Trap Card,Normal Trap Card,,,,,,"('Continuous-like Effect', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Metalmorph,https://yugipedia.com/wiki/Metalmorph,"('Alternate',)",2023-03-19 16:37:17,
Metaverse,89208725,Trap Card,Normal Trap Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Metaverse,https://yugipedia.com/wiki/Metaverse,,2023-03-16 14:21:09,
Meteor Black Dragon,90660762,Monster Card,,,FIRE,Fusion Monster,,Dragon,,2000,3500,8,Unlimited,Unlimited,Unlimited,Meteor Black Dragon,https://yugipedia.com/wiki/Meteor_Black_Dragon,,2023-06-19 13:51:14,
Meteor Dragon,64271667,Monster Card,,,EARTH,Normal Monster,,Dragon,,2000,1800,6,Unlimited,Unlimited,Unlimited,Meteor Dragon,https://yugipedia.com/wiki/Meteor_Dragon,,2023-03-19 16:44:07,
Michizure,37580756,Trap Card,Normal Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Michizure,https://yugipedia.com/wiki/Michizure,,2023-05-15 19:03:12,
Middle Age Mechs,,Skill Card,Continuous Spell Card,,,,,,,,,,Illegal,,Legal,Middle Age Mechs (Skill Card),https://yugipedia.com/wiki/Middle_Age_Mechs_(Skill_Card),,2023-03-19 16:48:31,Vellian Crowler
Millennium Eye,,Skill Card,,,,,,,,,,,Illegal,,Legal,Millennium Eye (Skill Card),https://yugipedia.com/wiki/Millennium_Eye_(Skill_Card),,2023-03-19 16:51:35,Maximillion Pegasus
Millennium Necklace,,Skill Card,,,,,,,,,,,Illegal,,Legal,Millennium Necklace (Skill Card),https://yugipedia.com/wiki/Millennium_Necklace_(Skill_Card),,2023-03-19 16:51:52,Ishizu Ishtar
Mimicat,88032456,Spell Card,Normal Spell Card,,,,,,"('Activation condition', 'Condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Mimicat,https://yugipedia.com/wiki/Mimicat,"('Edited',)",2023-06-19 18:55:31,
Mind Crush,15800838,Trap Card,Normal Trap Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Mind Crush,https://yugipedia.com/wiki/Mind_Crush,,2023-03-16 09:52:44,
Mind Scan,,Skill Card,,,,,,,,,,,Illegal,,Legal,Mind Scan (Skill Card),https://yugipedia.com/wiki/Mind_Scan_(Skill_Card),,2023-03-19 16:56:58,Maximillion Pegasus
Miniaturize,34815282,Trap Card,Continuous Trap Card,,,,,,"('Continuous-like Effect',)",,,,Unlimited,Unlimited,Unlimited,Miniaturize,https://yugipedia.com/wiki/Miniaturize,,2023-03-19 16:59:44,
Mirage Dragon,15960641,Monster Card,,,LIGHT,Effect Monster,,Dragon,"('Continuous Effect',)",600,1600,4,Unlimited,Unlimited,Unlimited,Mirage Dragon,https://yugipedia.com/wiki/Mirage_Dragon,,2023-03-31 19:10:47,
Mirror Wall,22359980,Trap Card,Continuous Trap Card,,,,,,"('Continuous-like Effect', 'Maintenance cost')",,,,Unlimited,Unlimited,Unlimited,Mirror Wall,https://yugipedia.com/wiki/Mirror_Wall,,2023-05-15 19:23:46,
Mist Archfiend,28601770,Monster Card,,"('Archfiend',)",DARK,Effect Monster,,Fiend,"('Trigger Effect', 'Unclassified effect')",0,2400,5,Unlimited,Unlimited,Unlimited,Mist Archfiend,https://yugipedia.com/wiki/Mist_Archfiend,,2023-04-08 22:42:15,
Mixeroid,71340250,Monster Card,,"('Roid',)",WIND,Effect Monster,,Machine,"('Condition', 'Ignition Effect')",2200,0,4,Unlimited,Unlimited,Unlimited,Mixeroid,https://yugipedia.com/wiki/Mixeroid,,2023-03-19 17:18:09,
Moisture Creature,75285069,Monster Card,,,LIGHT,Effect Monster,,Fairy,"('Summoning condition', 'Trigger Effect')",2900,2800,9,Unlimited,Unlimited,Unlimited,Moisture Creature,https://yugipedia.com/wiki/Moisture_Creature,,2023-03-19 17:19:51,
Mokey Mokey,27288416,Monster Card,,"('Mokey Mokey (archetype)',)",LIGHT,Normal Monster,,Fairy,,100,300,1,Unlimited,Unlimited,Unlimited,Mokey Mokey,https://yugipedia.com/wiki/Mokey_Mokey,,2023-03-19 17:20:41,
Mokey Mokey Smackdown,01965724,Spell Card,Continuous Spell Card,"('Mokey Mokey (archetype)',)",,,,,"('Continuous-like Effect',)",,,,Unlimited,Unlimited,Unlimited,Mokey Mokey Smackdown,https://yugipedia.com/wiki/Mokey_Mokey_Smackdown,,2023-06-19 20:51:26,
Moray of Greed,22123627,Spell Card,Normal Spell Card,"('Greed (series)',)",,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Moray of Greed,https://yugipedia.com/wiki/Moray_of_Greed,,2023-03-19 17:32:22,
Mother Grizzly,57839750,Monster Card,,"('Attribute Summoner',)",WATER,Effect Monster,,Beast-Warrior,"('Trigger Effect',)",1000,1400,4,Unlimited,Unlimited,Unlimited,Mother Grizzly,https://yugipedia.com/wiki/Mother_Grizzly,,2023-05-17 11:42:31,
Mountain,50913601,Spell Card,Field Spell Card,,,,,,"('Continuous-like Effect',)",,,,Unlimited,Unlimited,Unlimited,Mountain,https://yugipedia.com/wiki/Mountain,,2023-05-14 13:26:21,
Mudora,82108372,Monster Card,,,EARTH,Effect Monster,,Fairy,"('Continuous Effect',)",1800,1500,4,Unlimited,Unlimited,Unlimited,Mudora,https://yugipedia.com/wiki/Mudora,,2023-05-19 20:54:34,
Mysterious Guard,01347977,Monster Card,,,EARTH,Effect Monster,"('Flip monster',)",Spellcaster,"('Flip effect',)",1200,800,3,Unlimited,Unlimited,Unlimited,Mysterious Guard,https://yugipedia.com/wiki/Mysterious_Guard,,2023-03-19 17:55:11,
Mystic Horseman,68516705,Monster Card,,,EARTH,Normal Monster,,Beast,,1550,1300,4,Unlimited,Unlimited,Unlimited,Mystic Horseman,https://yugipedia.com/wiki/Mystic_Horseman,,2023-05-14 22:14:06,
Mystical Elf,15025844,Monster Card,,,LIGHT,Normal Monster,,Spellcaster,,2000,800,4,Unlimited,Unlimited,Unlimited,Mystical Elf,https://yugipedia.com/wiki/Mystical_Elf,,2023-05-14 13:24:06,
Mythic Depths,,Skill Card,Field Spell Card,,,,,,,,,,Illegal,,Legal,Mythic Depths,https://yugipedia.com/wiki/Mythic_Depths,,2023-06-29 14:36:23,Mako Tsunami
Neck Hunter,70084224,Monster Card,,,DARK,Normal Monster,,Fiend,,1900,1750,6,Unlimited,Unlimited,Unlimited,Neck Hunter,https://yugipedia.com/wiki/Neck_Hunter,,2023-03-19 18:28:31,
Negate Attack,14315573,Trap Card,Counter Trap Card,,,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Negate Attack,https://yugipedia.com/wiki/Negate_Attack,,2023-05-14 22:39:33,
Newdoria,04335645,Monster Card,,,DARK,Effect Monster,,Fiend,"('Trigger Effect',)",800,1200,4,Unlimited,Unlimited,Unlimited,Newdoria,https://yugipedia.com/wiki/Newdoria,,2023-03-19 18:54:39,
Night Assailant,16226786,Monster Card,,,DARK,Effect Monster,"('Flip monster',)",Fiend,"('Flip effect', 'Trigger Effect')",500,200,3,Unlimited,Unlimited,Unlimited,Night Assailant,https://yugipedia.com/wiki/Night_Assailant,,2023-05-07 15:23:17,
Night Beam,89882100,Spell Card,Normal Spell Card,,,,,,"('Condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Night Beam,https://yugipedia.com/wiki/Night_Beam,,2023-03-19 18:55:54,
Nightmare Sonic Blast!,,Skill Card,,"('Signature move',)",,,,,,,,,Illegal,,Legal,Nightmare Sonic Blast!,https://yugipedia.com/wiki/Nightmare_Sonic_Blast!,,2023-03-19 18:58:24,Rex Raptor
Nightmare Wheel,54704216,Trap Card,Continuous Trap Card,,,,,,"('Condition', 'Continuous-like Effect', 'Quick-like Effect')",,,,Unlimited,Unlimited,Limited 1,Nightmare Wheel,https://yugipedia.com/wiki/Nightmare_Wheel,"('Edited',)",2023-07-07 07:51:59,
No More Mrs. Nice Mai!,,Skill Card,,,,,,,,,,,Illegal,,Legal,No More Mrs. Nice Mai!,https://yugipedia.com/wiki/No_More_Mrs._Nice_Mai!,,2023-03-19 19:08:25,Mai Valentine
No One Suspects the Dark Scorpion Gang!,,Skill Card,,"('Dark Scorpion',)",,,,,,,,,Illegal,,Legal,No One Suspects the Dark Scorpion Gang!,https://yugipedia.com/wiki/No_One_Suspects_the_Dark_Scorpion_Gang!,,2023-06-29 13:09:59,Don Zaloog (character)
Nobleman of Crossout,71044499,Spell Card,Normal Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Nobleman of Crossout,https://yugipedia.com/wiki/Nobleman_of_Crossout,,2023-05-15 19:12:39,
Nobleman of Extermination,17449108,Spell Card,Normal Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Nobleman of Extermination,https://yugipedia.com/wiki/Nobleman_of_Extermination,,2023-05-15 19:12:29,
Obelisk the Tormentor,,Monster Card,,"('Egyptian God',)",DIVINE,Effect Monster,,Divine-Beast,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Summoning condition', 'Trigger Effect', 'Unclassified effect')",4000,4000,10,Unlimited,Unlimited,Unlimited,Obelisk the Tormentor,https://yugipedia.com/wiki/Obelisk_the_Tormentor,"('Alternate',)",2023-05-14 22:18:27,
Obsidian Dragon,90464188,Monster Card,,,DARK,Effect Monster,,Rock,"('Continuous Effect',)",2100,800,4,Unlimited,Unlimited,Unlimited,Obsidian Dragon,https://yugipedia.com/wiki/Obsidian_Dragon,,2023-04-06 19:41:37,
Offerings to the Doomed,19230407,Spell Card,Quick-Play Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Limited 1,Offerings to the Doomed,https://yugipedia.com/wiki/Offerings_to_the_Doomed,"('Edited',)",2023-06-19 18:34:02,
Ojama Black,79335209,Monster Card,,"('Ojama',)",LIGHT,Normal Monster,,Beast,,1000,0,2,Unlimited,Unlimited,Unlimited,Ojama Black,https://yugipedia.com/wiki/Ojama_Black,,2023-05-18 20:37:23,
Ojama Blue,64627453,Monster Card,,"('Ojama',)",LIGHT,Effect Monster,,Beast,"('Trigger Effect',)",1000,0,2,Unlimited,Unlimited,Unlimited,Ojama Blue,https://yugipedia.com/wiki/Ojama_Blue,,2023-05-07 19:38:43,
Ojama Country,90011152,Spell Card,Field Spell Card,"('Ojama',)",,,,,"('Continuous-like Effect', 'Ignition-like Effect')",,,,Unlimited,Unlimited,Unlimited,Ojama Country,https://yugipedia.com/wiki/Ojama_Country,,2023-03-19 20:46:55,
Ojama Delta Hurricane!!,08251996,Spell Card,Normal Spell Card,"('Ojama',)",,,,,"('Activation condition', 'Effect')",,,,Unlimited,Unlimited,Unlimited,Ojama Delta Hurricane!!,https://yugipedia.com/wiki/Ojama_Delta_Hurricane!!,,2023-06-28 15:44:02,
Ojama Green,12482652,Monster Card,,"('Ojama',)",LIGHT,Normal Monster,,Beast,,1000,0,2,Unlimited,Unlimited,Unlimited,Ojama Green,https://yugipedia.com/wiki/Ojama_Green,,2023-05-19 20:59:32,
Ojama King,90140980,Monster Card,,"('Ojama',)",LIGHT,Fusion Monster,,Beast,"('Continuous Effect',)",3000,0,6,Unlimited,Unlimited,Unlimited,Ojama King,https://yugipedia.com/wiki/Ojama_King,,2023-06-28 15:43:46,
Ojama Knight,40391316,Monster Card,,"('Ojama',)",LIGHT,Fusion Monster,,Beast,"('Continuous Effect',)",2500,0,5,Unlimited,Unlimited,Unlimited,Ojama Knight,https://yugipedia.com/wiki/Ojama_Knight,,2023-03-19 20:48:17,
Ojama Red,37132349,Monster Card,,"('Ojama',)",LIGHT,Effect Monster,,Beast,"('Trigger Effect',)",1000,0,2,Unlimited,Unlimited,Unlimited,Ojama Red,https://yugipedia.com/wiki/Ojama_Red,,2023-03-19 20:49:00,
Ojama Yellow,42941100,Monster Card,,"('Ojama',)",LIGHT,Normal Monster,,Beast,,1000,0,2,Unlimited,Unlimited,Unlimited,Ojama Yellow,https://yugipedia.com/wiki/Ojama_Yellow,,2023-05-18 20:37:40,
Ojamagic,24643836,Spell Card,Normal Spell Card,"('Ojama',)",,,,,"('Trigger Effect',)",,,,Unlimited,Unlimited,Unlimited,Ojamagic,https://yugipedia.com/wiki/Ojamagic,,2023-06-28 15:44:26,
Ojamatch,38395123,Spell Card,Quick-Play Spell Card,"('Ojama',)",,,,,"('Cost', 'Effect', 'Ignition-like Effect')",,,,Unlimited,Unlimited,Unlimited,Ojamatch,https://yugipedia.com/wiki/Ojamatch,,2023-03-19 20:49:54,
Old Vindictive Magician,45141844,Monster Card,,"('Magician',)",DARK,Effect Monster,"('Flip monster',)",Spellcaster,"('Flip effect',)",600,450,2,Unlimited,Unlimited,Unlimited,Old Vindictive Magician,https://yugipedia.com/wiki/Old_Vindictive_Magician,,2023-03-19 20:50:57,
Opticlops,14531242,Monster Card,,,DARK,Normal Monster,,Fiend,,1700,1800,4,Unlimited,Unlimited,Unlimited,Opticlops,https://yugipedia.com/wiki/Opticlops,,2023-03-19 20:58:47,
Order of the Queen,,Skill Card,,,,,,,,,,,Illegal,,Legal,Order of the Queen,https://yugipedia.com/wiki/Order_of_the_Queen,,2023-06-19 20:55:08,Tania
Order to Charge,78986941,Spell Card,Quick-Play Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Order to Charge,https://yugipedia.com/wiki/Order_to_Charge,,2023-03-19 21:03:26,
Order to Smash,39019325,Trap Card,Normal Trap Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Order to Smash,https://yugipedia.com/wiki/Order_to_Smash,"('Edited',)",2023-06-19 18:21:45,
Over Destiny,72204747,Spell Card,Normal Spell Card,,,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Over Destiny,https://yugipedia.com/wiki/Over_Destiny,,2023-03-19 21:10:02,
Overload Fusion,03659803,Spell Card,Normal Spell Card,"('Fusion (archetype)',)",,,,,"('Effect',)",,,,Unlimited,Unlimited,Unlimited,Overload Fusion,https://yugipedia.com/wiki/Overload_Fusion,,2023-04-10 18:11:49,
Oxygeddon,58071123,Monster Card,,,WIND,Effect Monster,,Dinosaur,"('Trigger Effect',)",800,1800,4,Unlimited,Unlimited,Unlimited,Oxygeddon,https://yugipedia.com/wiki/Oxygeddon,,2023-03-19 21:15:40,
Pal-O'Mine-zation!,,Skill Card,,,,,,,,,,,Illegal,,Legal,Pal-O'Mine-zation!,https://yugipedia.com/wiki/Pal-O%27Mine-zation!,,2023-03-16 04:50:39,Joey Wheeler
Paladin of White Dragon,73398797,Monster Card,,"('Paladins of Dragons',)",LIGHT,Ritual Monster,,Dragon,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')",1200,1900,4,Unlimited,Unlimited,Unlimited,Paladin of White Dragon,https://yugipedia.com/wiki/Paladin_of_White_Dragon,,2023-06-17 18:00:15,
Pandemonium,94585852,Spell Card,Field Spell Card,,,,,,"('Continuous-like Effect', 'Trigger Effect')",,,,Unlimited,Unlimited,Unlimited,Pandemonium,https://yugipedia.com/wiki/Pandemonium,,2023-05-19 20:49:21,
Parasite Paranoid,14457896,Monster Card,,,EARTH,Effect Monster,,Insect,"('Condition', 'Continuous-like Effect', 'Quick Effect', 'Trigger Effect')",300,500,2,Unlimited,Unlimited,Limited 2,Parasite Paranoid,https://yugipedia.com/wiki/Parasite_Paranoid,,2023-05-10 10:32:41,
Parrot Dragon,62762898,Monster Card,,,WIND,Normal Monster,,Dragon,,1300,2000,5,Unlimited,Unlimited,Unlimited,Parrot Dragon,https://yugipedia.com/wiki/Parrot_Dragon,,2023-03-19 21:34:54,
Patrician of Darkness,19153634,Monster Card,,,DARK,Effect Monster,,Zombie,"('Continuous Effect',)",1400,2000,5,Unlimited,Unlimited,Unlimited,Patrician of Darkness,https://yugipedia.com/wiki/Patrician_of_Darkness,,2023-03-19 21:38:20,
Peak Performance,,Skill Card,Field Spell Card,,,,,,,,,,Illegal,,Legal,Peak Performance,https://yugipedia.com/wiki/Peak_Performance,,2023-03-16 06:47:08,Seto Kaiba
Pendulum Machine,24433920,Monster Card,,,DARK,Normal Monster,,Machine,,2000,1750,6,Unlimited,Unlimited,Unlimited,Pendulum Machine,https://yugipedia.com/wiki/Pendulum_Machine,"('Alternate',)",2023-03-19 21:44:56,
