Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
RD/KP08-JP047,Shadow Flower Purple Smoke Spray,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP047,Shadow Flower Flurry,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP048,Shadow Flower Wish,"('Super Rare',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP048,Shadow Flower Wish,"('Super Rare',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP049,Tag-Up-Magic Sacrifice Force,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP049,Tag-Up-Magic Sacrifice Force,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP050,Bobble Header,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP050,Bobble Header,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP051,Release Wrath,"('Super Rare',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP051,Release Wrath,"('Super Rare',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP052,Explosive Rage,"('Rare',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP052,Fire Wrath,"('Rare',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP053,Spy Observation,"('Rare',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP053,Spy Observation,"('Rare',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP054,Destructurtle Meteor,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP054,Destructurtle Meteor,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP055,Clapping Thunder,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP055,Clapping Thunder,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP056,Trailblitzing Thunderbolt,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP056,Trailblitzing Thunderbolt,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP057,Parallel Birth Gate,"('Ultra Rare',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP057,Parallel Birth Gate,"('Ultra Rare',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP058,"Makiu, the Magical Mist","('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP058,"Makiu, the Magical Mist","('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP059,Jurassic Oasis,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP059,Jurassic Oasis,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP060,Buried Shield,"('Rare',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP060,Buried Shield,"('Rare',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP061,Warning Scale Phosphorescence,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP061,Wrath of Light,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP062,Ultimate Fighting Spirit,"('Super Rare',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP062,Ultimate Fighting Spirit,"('Super Rare',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP063,Sakuretsu Force,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP063,Sakuretsu Force,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP064,Electrical Discharge,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP064,Electrical Discharge,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-JP065,Maid's Present,"('Common',)",,2023-05-25 10:31:52,2022-01-29,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP065,Maid's Present,"('Common',)",,2023-08-22 15:40:44,2022-01-29,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR000,The Creator,"('Rush Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR000,The Creator,"('Rush Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR001,Dark Femtron,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR001,Dark Femtron,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR002,Snake Clown,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR002,Snake Clown,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR003,Ancient Lizard Warrior,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR003,Ancient Lizard Warrior,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR004,Armored Lizard,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR004,Armored Lizard,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR005,Boosturtle,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR005,Boosturtle,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR006,Pluggyfish,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR006,Pluggyfish,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR007,Anglercoilfish,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR007,Anglercoilfish,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR008,Thantsgiving,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR008,Thantsgiving,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR009,Lauan Adventurers,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR009,Lauan Adventurers,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR010,Jarmalewe,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR010,Jarmalewe,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR011,Sevens Road Sorcerer,"('Super Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR011,Sevens Road Sorcerer,"('Super Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR012,Rhythmical Performer,"('Super Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR012,Rhythmical Performer,"('Super Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR013,Excutie Feena,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR013,Excutie Feena,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR014,Valkyrian Cutpasterie,"('Super Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR014,Valkyrian Cutpasterie,"('Super Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR015,Mecha Ambulator,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR015,Mecha Ambulator,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR016,Captain #39: Home Plate Pinch Hitter,"('Super Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR016,Captain #39: Home Plate Pinch Hitter,"('Super Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR017,Kamaleon,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR017,Kamaleon,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR018,Clawleon,"('Super Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR018,Clawmeleon,"('Super Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR019,Fiery Infernleon,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR019,Fiery Infernleon,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR020,Metal Megaleon,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR020,Metal Megaleon,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR021,Predator Gunleon,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR021,Predator Gunleon,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR022,Ecdysis Caliguleon,"('Ultra Rare', 'Rush Rare')",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR022,Ecdysis Caesarleon,"('Ultra Rare', 'Rush Rare')",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR023,Spyturtle,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR023,Spyturtle,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR024,Rocketortoise Modularchelon,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR024,Rocketortoise Modularchelon,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR025,Zap Zap Octospark,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR025,Zap Zap Octospark,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR026,Spirit of Bolt of Inspiration,"('Ultra Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR026,Spirit of Bolt of Inspiration,"('Ultra Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR027,Sensor Duckbuill,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR027,Sensor Duckbuill,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR028,Emitter Stag,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR028,Emitter Stag,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR029,Blast Jaws,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR029,Blast Jaws,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR030,Stormbolt Destroyer,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR030,Stormbolt Destroyer,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR031,Blitzkrieg Cavalry Triggerdrago,"('Ultra Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR031,Blitzkrieg Cavalry Triggerdrago,"('Ultra Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR032,Master of Sevens Road,"('Ultra Rare', 'Rush Rare')",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR032,Master of the Sevens Road,"('Ultra Rare', 'Rush Rare')",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR033,Fantasia Strike Dragon Miragiastar F,"('Ultra Rare', 'Rush Rare')",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR033,Hazy Strike Dragon Miragiastar F,"('Ultra Rare', 'Rush Rare')",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR034,Endless Romance Blitz,"('Super Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR034,Endless Romance Blitz,"('Super Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR035,Hero of the Assist,"('Common',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR035,Hero of the Assist,"('Common',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR036,Semeterasu the Celestial Summoner,"('Ultra Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR036,Semeterasu the Divine Ruler,"('Ultra Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR037,Meika Etraynze the Shadow Flower Venus,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR037,Meika Etraynze the Shadow Flower Venus,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR038,Durga the Shadow Flower Stealth Submarine,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR038,Durga the Shadow Flower Submarine,"('Rare',)",,2023-08-22 15:40:40,2022-04-20,Deck Mod Pack,Booster pack,"('Hazy Strike Dragon Miragiastar F', 'Master of the Sevens Road')",New
RD/KP08-KR039,Metarion King Cobrastar,"('Rare',)",,2023-05-25 10:31:50,2022-04-20,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
