Name,Password,Card type,Property,Archseries,Effect type,TCG status,OCG status,Page name,Page URL,Artwork,Modification date,Errata,Attribute,Primary type,Secondary type,Monster type,DEF,Pendulum Scale,Link,Link Arrows,ATK,Level/Rank
Gigarays Gandora the Dragon of Destruction,58330108,Monster Card,,"('Gandora (archetype)', 'Signature move')","('Continuous Effect', 'Ignition Effect', 'Summoning condition')",,Unlimited,Gigarays Gandora the Dragon of Destruction,https://yugipedia.com/wiki/Gigarays_Gandora_the_Dragon_of_Destruction,,2023-03-18 21:00:49,,DARK,Effect Monster,,Dragon,0,,,,0,8
Gigastone Omega,79080761,Monster Card,,,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gigastone Omega,https://yugipedia.com/wiki/Gigastone_Omega,,2023-03-18 21:01:00,,EARTH,Effect Monster,,Rock,2300,,,,1000,5
Gigathunder Giclops,17241941,Monster Card,,,"('Condition', 'Ignition-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Gigathunder Giclops,https://yugipedia.com/wiki/Gigathunder_Giclops,,2023-03-18 21:01:13,,WIND,Effect Monster,"('Tuner monster',)",Thunder,1700,5,,,1400,4
Gigobyte,53776525,Monster Card,,"('Gigo',)",,Unlimited,Unlimited,Gigobyte,https://yugipedia.com/wiki/Gigobyte,,2023-03-18 21:01:29,,WATER,Normal Monster,,Reptile,300,,,,350,1
Gil Garth,38445524,Monster Card,,,,Unlimited,Unlimited,Gil Garth,https://yugipedia.com/wiki/Gil_Garth,,2023-03-18 21:01:46,"('Type',)",DARK,Normal Monster,,Fiend,1200,,,,1800,4
Gilasaurus,45894482,Monster Card,,,"('Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Gilasaurus,https://yugipedia.com/wiki/Gilasaurus,,2023-03-15 06:59:48,"('Type',)",EARTH,Effect Monster,,Dinosaur,400,,,,1400,3
Gilford the Legend,69933858,Monster Card,,,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gilford the Legend,https://yugipedia.com/wiki/Gilford_the_Legend,,2023-03-18 21:02:00,"('Any',)",EARTH,Effect Monster,,Warrior,2000,,,,2600,8
Gilford the Lightning,36354007,Monster Card,,,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gilford the Lightning,https://yugipedia.com/wiki/Gilford_the_Lightning,"('Alternate',)",2023-03-18 21:02:31,"('Any',)",LIGHT,Effect Monster,,Warrior,1400,,,,2800,8
Gillagillancer,76436988,Monster Card,,,"('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Gillagillancer,https://yugipedia.com/wiki/Gillagillancer,,2023-03-18 21:03:02,,EARTH,Effect Monster,,Warrior,800,,,,2200,6
Gilti-Gearfried the Magical Steel Knight,49161188,Monster Card,,"('Gearfried', 'Prophecy')","('Continuous Effect', 'Quick Effect')",Unlimited,Unlimited,Gilti-Gearfried the Magical Steel Knight,https://yugipedia.com/wiki/Gilti-Gearfried_the_Magical_Steel_Knight,,2023-03-18 21:03:15,,LIGHT,Fusion Monster,,Warrior,1600,,,,2700,8
Giltia the D. Knight,51828629,Monster Card,,"('Prophecy',)",,Unlimited,Unlimited,Giltia the D. Knight,https://yugipedia.com/wiki/Giltia_the_D._Knight,,2023-03-18 21:03:34,"('Any',)",LIGHT,Fusion Monster,,Warrior,1500,,,,1850,5
Giltia the D. Knight - Soul Spear,77406972,Monster Card,,"('Prophecy', 'Signature move')","('Condition', 'Ignition Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Giltia the D. Knight - Soul Spear,https://yugipedia.com/wiki/Giltia_the_D._Knight_-_Soul_Spear,,2023-03-18 21:03:50,,LIGHT,Effect Monster,,Warrior,1500,,,,1850,5
Gimmick Puppet Bisque Doll,79086452,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Ignition Effect', 'Unclassified effect')",Unlimited,Unlimited,Gimmick Puppet Bisque Doll,https://yugipedia.com/wiki/Gimmick_Puppet_Bisque_Doll,,2023-03-15 03:25:44,,DARK,Effect Monster,,Machine,1000,,,,1000,8
Gimmick Puppet Chimera Doll,97520532,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Condition', 'Ignition Effect')",Unlimited,Unlimited,Gimmick Puppet Chimera Doll,https://yugipedia.com/wiki/Gimmick_Puppet_Chimera_Doll,,2023-03-18 21:04:50,,DARK,Link Monster,,Machine,,,2,"('↙', '↘')",1500,
Gimmick Puppet Des Troy,76543119,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Gimmick Puppet Des Troy,https://yugipedia.com/wiki/Gimmick_Puppet_Des_Troy,"('Edited',)",2023-03-18 21:05:05,"('Any',)",DARK,Effect Monster,,Machine,2000,,,,1200,4
Gimmick Puppet Dreary Doll,92418590,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Condition', 'Ignition Effect')",Unlimited,Unlimited,Gimmick Puppet Dreary Doll,https://yugipedia.com/wiki/Gimmick_Puppet_Dreary_Doll,"('Edited',)",2023-03-18 21:05:18,"('Any',)",DARK,Effect Monster,,Machine,0,,,,0,8
Gimmick Puppet Egg Head,20032555,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Condition', 'Ignition Effect')",Unlimited,Unlimited,Gimmick Puppet Egg Head,https://yugipedia.com/wiki/Gimmick_Puppet_Egg_Head,,2023-03-18 21:05:28,,EARTH,Effect Monster,,Machine,1200,,,,1600,4
Gimmick Puppet Gear Changer,56427559,Monster Card,,"('Change', 'Gimmick Puppet', 'Puppet')","('Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,Gimmick Puppet Gear Changer,https://yugipedia.com/wiki/Gimmick_Puppet_Gear_Changer,,2023-03-18 21:05:42,,EARTH,Effect Monster,,Machine,100,,,,100,1
Gimmick Puppet Gigantes Doll,07593748,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Condition', 'Ignition Effect')",Unlimited,Unlimited,Gimmick Puppet Gigantes Doll,https://yugipedia.com/wiki/Gimmick_Puppet_Gigantes_Doll,,2023-03-18 21:05:55,,DARK,Xyz Monster,,Machine,2000,,,,0,4
Gimmick Puppet Humpty Dumpty,08226374,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Gimmick Puppet Humpty Dumpty,https://yugipedia.com/wiki/Gimmick_Puppet_Humpty_Dumpty,,2023-03-18 21:06:10,,DARK,Effect Monster,,Machine,100,,,,0,4
Gimmick Puppet Magnet Doll,39806198,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Unclassified effect',)",Unlimited,Unlimited,Gimmick Puppet Magnet Doll,https://yugipedia.com/wiki/Gimmick_Puppet_Magnet_Doll,,2023-03-18 21:06:24,"('Any',)",DARK,Effect Monster,,Machine,1000,,,,1000,8
Gimmick Puppet Nightmare,55204071,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Gimmick Puppet Nightmare,https://yugipedia.com/wiki/Gimmick_Puppet_Nightmare,,2023-03-18 21:06:37,,DARK,Effect Monster,,Machine,2000,,,,1000,8
Gimmick Puppet Scissor Arms,29216967,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Trigger Effect',)",Unlimited,Unlimited,Gimmick Puppet Scissor Arms,https://yugipedia.com/wiki/Gimmick_Puppet_Scissor_Arms,,2023-03-18 21:06:50,,DARK,Effect Monster,,Machine,600,,,,1200,4
Gimmick Puppet Shadow Feeler,34620088,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Gimmick Puppet Shadow Feeler,https://yugipedia.com/wiki/Gimmick_Puppet_Shadow_Feeler,"('Edited',)",2023-03-18 21:07:03,,DARK,Effect Monster,,Machine,1000,,,,1000,8
Gimmick Puppet Terror Baby,43598843,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Gimmick Puppet Terror Baby,https://yugipedia.com/wiki/Gimmick_Puppet_Terror_Baby,,2023-03-18 21:07:13,,DARK,Effect Monster,,Machine,0,,,,500,4
Gimmick Puppet Twilight Joker,92821268,Monster Card,,"('Gimmick Puppet', 'Puppet')","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Gimmick Puppet Twilight Joker,https://yugipedia.com/wiki/Gimmick_Puppet_Twilight_Joker,,2023-03-18 21:07:26,,DARK,Effect Monster,,Machine,1600,,,,800,8
Gingerbread House,79922118,Spell Card,Continuous Spell Card,"('Fairy Tale (anime)',)","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Gingerbread House,https://yugipedia.com/wiki/Gingerbread_House,,2019-11-30 18:58:15,,,,,,,,,,,
Girochin Kuwagata,84620194,Monster Card,,,,Unlimited,Unlimited,Girochin Kuwagata,https://yugipedia.com/wiki/Girochin_Kuwagata,,2023-03-18 21:08:04,"('Type',)",WIND,Normal Monster,,Insect,1000,,,,1700,4
"Girsu, the Orcust Mekk-Knight",69811710,Monster Card,,"('Mekk-Knight', 'Orcust')","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Limited,"Girsu, the Orcust Mekk-Knight","https://yugipedia.com/wiki/Girsu,_the_Orcust_Mekk-Knight",,2023-03-18 21:08:20,,DARK,Effect Monster,,Machine,0,,,,1800,4
Gishki Abyss,67111213,Monster Card,,"('Abyss-', 'Gishki')","('Trigger Effect',)",Unlimited,Unlimited,Gishki Abyss,https://yugipedia.com/wiki/Gishki_Abyss,,2023-03-18 21:08:52,"('Type',)",WATER,Effect Monster,,Fish,500,,,,800,2
Gishki Aquamirror,46159582,Spell Card,Ritual Spell Card,"('Aquamirror', 'Gishki')","('Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Gishki Aquamirror,https://yugipedia.com/wiki/Gishki_Aquamirror,,2023-03-18 21:09:07,"('Any',)",,,,,,,,,,
Gishki Ariel,92784374,Monster Card,,"('Gishki',)","('Flip effect',)",Unlimited,Unlimited,Gishki Ariel,https://yugipedia.com/wiki/Gishki_Ariel,,2023-03-18 21:09:24,,WATER,Effect Monster,"('Flip monster',)",Spellcaster,1800,,,,1000,4
Gishki Avance,16693254,Monster Card,,"('Gishki',)","('Ignition Effect',)",Unlimited,Unlimited,Gishki Avance,https://yugipedia.com/wiki/Gishki_Avance,,2023-03-18 21:09:36,"('Any',)",WATER,Effect Monster,,Spellcaster,800,,,,1500,4
Gishki Beast,36227804,Monster Card,,"('Gishki',)","('Trigger Effect',)",Unlimited,Unlimited,Gishki Beast,https://yugipedia.com/wiki/Gishki_Beast,,2023-03-18 21:09:49,,WATER,Effect Monster,,Beast,1300,,,,1500,4
Gishki Chain,66399675,Monster Card,,"('Gishki',)","('Trigger Effect',)",Unlimited,Unlimited,Gishki Chain,https://yugipedia.com/wiki/Gishki_Chain,,2023-03-18 21:10:05,"('Any',)",WATER,Effect Monster,,Sea Serpent,1000,,,,1800,4
Gishki Diviner,72403299,Monster Card,,"('Gishki',)","('Ignition Effect',)",Unlimited,Unlimited,Gishki Diviner,https://yugipedia.com/wiki/Gishki_Diviner,,2023-03-18 21:10:18,,WATER,Effect Monster,,Sea Serpent,800,,,,1200,3
Gishki Emilia,73551138,Monster Card,,"('Gishki',)","('Condition', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gishki Emilia,https://yugipedia.com/wiki/Gishki_Emilia,,2023-03-18 21:10:31,"('Any',)",WATER,Effect Monster,"('Spirit monster',)",Spellcaster,800,,,,1600,4
Gishki Grimness,38356857,Monster Card,,"('Gishki',)","('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Gishki Grimness,https://yugipedia.com/wiki/Gishki_Grimness,,2023-03-18 21:10:44,,WATER,Effect Monster,,Fish,700,,,,600,2
Gishki Marker,39905966,Monster Card,,"('Gishki',)","('Trigger Effect',)",Unlimited,Unlimited,Gishki Marker,https://yugipedia.com/wiki/Gishki_Marker,,2023-03-18 21:10:57,"('Any',)",WATER,Effect Monster,,Aqua,1200,,,,1600,4
Gishki Mollusk,19959742,Monster Card,,"('Gishki',)","('Trigger Effect',)",Unlimited,Unlimited,Gishki Mollusk,https://yugipedia.com/wiki/Gishki_Mollusk,,2023-03-18 21:11:10,,WATER,Effect Monster,,Aqua,900,,,,1700,4
Gishki Natalia,17241370,Monster Card,,"('Gishki',)","('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gishki Natalia,https://yugipedia.com/wiki/Gishki_Natalia,,2023-03-18 21:11:25,,WATER,Effect Monster,"('Spirit monster',)",Spellcaster,900,,,,1800,4
Gishki Nekromirror,36982581,Spell Card,Ritual Spell Card,"('Gishki',)","('Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Gishki Nekromirror,https://yugipedia.com/wiki/Gishki_Nekromirror,,2023-03-18 21:11:42,,,,,,,,,,,
Gishki Noellia,63942761,Monster Card,,"('Gishki',)","('Trigger Effect',)",Unlimited,Unlimited,Gishki Noellia,https://yugipedia.com/wiki/Gishki_Noellia,,2023-03-18 21:12:03,"('Any',)",WATER,Effect Monster,,Spellcaster,1000,,,,1700,4
Gishki Photomirror,09236985,Spell Card,Ritual Spell Card,"('Gishki',)","('Effect',)",Unlimited,Unlimited,Gishki Photomirror,https://yugipedia.com/wiki/Gishki_Photomirror,,2023-03-18 21:12:20,"('Any',)",,,,,,,,,,
Gishki Psychelone,30334522,Monster Card,,"('Gishki',)","('Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,Gishki Psychelone,https://yugipedia.com/wiki/Gishki_Psychelone,"('Edited',)",2023-03-16 06:16:54,,WATER,Ritual Monster,,Fiend,1650,,,,2150,4
Gishki Reliever,37557626,Monster Card,,"('Gishki',)","('Trigger Effect',)",Unlimited,Unlimited,Gishki Reliever,https://yugipedia.com/wiki/Gishki_Reliever,,2023-03-18 21:12:33,,WATER,Effect Monster,,Aqua,800,,,,500,2
Gishki Shadow,29888389,Monster Card,,"('Gishki',)","('Ignition Effect', 'Unclassified effect')",Unlimited,Unlimited,Gishki Shadow,https://yugipedia.com/wiki/Gishki_Shadow,,2023-03-18 21:12:50,"('Any',)",WATER,Effect Monster,,Sea Serpent,1000,,,,1200,4
Gishki Vanity,93506862,Monster Card,,"('Gishki',)","('Ignition Effect',)",Unlimited,Unlimited,Gishki Vanity,https://yugipedia.com/wiki/Gishki_Vanity,,2023-03-18 21:13:06,"('Any',)",WATER,Effect Monster,,Aqua,800,,,,1000,2
Gishki Vision,47106439,Monster Card,,"('Gishki',)","('Ignition Effect', 'Unclassified effect')",Unlimited,Unlimited,Gishki Vision,https://yugipedia.com/wiki/Gishki_Vision,,2023-03-18 21:13:22,"('Any',)",WATER,Effect Monster,,Sea Serpent,500,,,,700,2
Gishki Zielgigas,66729231,Monster Card,,"('Gishki',)","('Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,Gishki Zielgigas,https://yugipedia.com/wiki/Gishki_Zielgigas,,2023-03-18 21:13:39,"('Any',)",WATER,Ritual Monster,,Aqua,0,,,,3200,10
Give and Take,55465441,Trap Card,Normal Trap Card,,"('Effect',)",Unlimited,Unlimited,Give and Take,https://yugipedia.com/wiki/Give_and_Take,,2023-03-18 21:13:50,,,,,,,,,,,
"Gizmek Arakami, the Hailbringer Hog",59789370,Monster Card,,"('Gizmek',)","('Condition', 'Ignition Effect')",Unlimited,Unlimited,"Gizmek Arakami, the Hailbringer Hog","https://yugipedia.com/wiki/Gizmek_Arakami,_the_Hailbringer_Hog",,2023-03-18 21:14:03,,WATER,Effect Monster,,Machine,1850,,,,1850,4
"Gizmek Inaba, the Hopping Hare of Hakuto",50901852,Monster Card,,"('Gizmek',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"Gizmek Inaba, the Hopping Hare of Hakuto","https://yugipedia.com/wiki/Gizmek_Inaba,_the_Hopping_Hare_of_Hakuto",,2023-03-18 21:14:16,,WIND,Effect Monster,,Machine,50,,,,50,1
"Gizmek Kaku, the Supreme Shining Sky Stag",63633694,Monster Card,,"('Gizmek',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"Gizmek Kaku, the Supreme Shining Sky Stag","https://yugipedia.com/wiki/Gizmek_Kaku,_the_Supreme_Shining_Sky_Stag",,2023-03-18 21:14:27,"('Name',)",FIRE,Effect Monster,,Machine,2750,,,,2750,9
"Gizmek Makami, the Ferocious Fanged Fortress",46809548,Monster Card,,"('Gizmek',)","('Condition', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,"Gizmek Makami, the Ferocious Fanged Fortress","https://yugipedia.com/wiki/Gizmek_Makami,_the_Ferocious_Fanged_Fortress",,2023-03-18 21:14:42,,WIND,Effect Monster,,Machine,2150,,,,2150,6
"Gizmek Naganaki, the Sunrise Signaler",96399967,Monster Card,,"('Gizmek',)","('Condition', 'Ignition Effect')",Unlimited,Unlimited,"Gizmek Naganaki, the Sunrise Signaler","https://yugipedia.com/wiki/Gizmek_Naganaki,_the_Sunrise_Signaler",,2023-03-18 21:14:56,,LIGHT,Effect Monster,,Machine,950,,,,950,2
"Gizmek Okami, the Dreaded Deluge Dragon",43218406,Monster Card,,"('Gizmek',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"Gizmek Okami, the Dreaded Deluge Dragon","https://yugipedia.com/wiki/Gizmek_Okami,_the_Dreaded_Deluge_Dragon",,2023-03-18 21:15:11,,WATER,Effect Monster,,Machine,2950,,,,2950,10
"Gizmek Orochi, the Serpentron Sky Slasher",71197066,Monster Card,,"('Gizmek',)","('Condition', 'Ignition Effect', 'Quick Effect')",Unlimited,Unlimited,"Gizmek Orochi, the Serpentron Sky Slasher","https://yugipedia.com/wiki/Gizmek_Orochi,_the_Serpentron_Sky_Slasher",,2023-03-18 21:15:25,,DARK,Effect Monster,,Machine,2450,,,,2450,8
"Gizmek Taniguku, the Immobile Intellect",23384666,Monster Card,,"('Gizmek',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"Gizmek Taniguku, the Immobile Intellect","https://yugipedia.com/wiki/Gizmek_Taniguku,_the_Immobile_Intellect",,2023-03-18 21:15:41,,EARTH,Effect Monster,,Machine,1450,,,,1450,3
"Gizmek Uka, the Festive Fox of Fecundity",90361289,Monster Card,,"('Gizmek',)","('Condition', 'Trigger Effect')",Unlimited,Unlimited,"Gizmek Uka, the Festive Fox of Fecundity","https://yugipedia.com/wiki/Gizmek_Uka,_the_Festive_Fox_of_Fecundity",,2023-03-18 21:15:54,,EARTH,Effect Monster,,Machine,2250,,,,2250,7
"Gizmek Yata, the Gleaming Vanguard",13224603,Monster Card,,"('Gizmek',)","('Condition', 'Ignition Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,"Gizmek Yata, the Gleaming Vanguard","https://yugipedia.com/wiki/Gizmek_Yata,_the_Gleaming_Vanguard",,2023-03-18 21:16:08,,LIGHT,Effect Monster,,Machine,2050,,,,2050,5
Glacial Beast Blizzard Wolf,43175027,Monster Card,,"('Glacial Beast',)","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Glacial Beast Blizzard Wolf,https://yugipedia.com/wiki/Glacial_Beast_Blizzard_Wolf,,2023-03-18 21:16:21,,WATER,Effect Monster,,Aqua,700,,,,1400,4
Glacial Beast Iceberg Narwhal,06568731,Monster Card,,"('Glacial Beast',)","('Condition', 'Quick Effect', 'Trigger Effect')",Unlimited,Unlimited,Glacial Beast Iceberg Narwhal,https://yugipedia.com/wiki/Glacial_Beast_Iceberg_Narwhal,,2023-03-18 21:16:37,,WATER,Synchro Monster,,Aqua,1600,,,,2700,7
Glacial Beast Polar Penguin,79169622,Monster Card,,"('Glacial Beast', 'Penguin')","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Glacial Beast Polar Penguin,https://yugipedia.com/wiki/Glacial_Beast_Polar_Penguin,,2023-03-18 21:16:51,,WATER,Effect Monster,"('Tuner monster',)",Aqua,1000,,,,800,3
Glacier Aqua Madoor,11449436,Monster Card,,"('Madoor',)","('Trigger Effect',)",Unlimited,Unlimited,Glacier Aqua Madoor,https://yugipedia.com/wiki/Glacier_Aqua_Madoor,,2023-03-18 21:17:04,,WATER,Effect Monster,,Spellcaster,3000,,,,1200,6
Gladiator Beast Alexander,42592719,Monster Card,,"('Gladiator Beast',)","('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gladiator Beast Alexander,https://yugipedia.com/wiki/Gladiator_Beast_Alexander,,2023-03-18 21:17:40,,LIGHT,Effect Monster,,Beast,600,,,,2400,6
Gladiator Beast Andabata,03779662,Monster Card,,"('Gladiator Beast',)","('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gladiator Beast Andabata,https://yugipedia.com/wiki/Gladiator_Beast_Andabata,,2023-03-18 21:17:59,,DARK,Fusion Monster,,Beast-Warrior,2800,,,,1000,8
Gladiator Beast Andal,90582719,Monster Card,,"('Gladiator Beast',)",,Unlimited,Unlimited,Gladiator Beast Andal,https://yugipedia.com/wiki/Gladiator_Beast_Andal,,2023-03-18 21:18:19,,EARTH,Normal Monster,,Beast-Warrior,1500,,,,1900,4
Gladiator Beast Attorix,52502677,Monster Card,,"('Gladiator Beast',)","('Trigger Effect',)",Unlimited,Unlimited,Gladiator Beast Attorix,https://yugipedia.com/wiki/Gladiator_Beast_Attorix,,2023-03-18 21:18:36,,EARTH,Effect Monster,,Beast-Warrior,2000,,,,800,4
Gladiator Beast Augustus,07573135,Monster Card,,"('Gladiator Beast',)","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Gladiator Beast Augustus,https://yugipedia.com/wiki/Gladiator_Beast_Augustus,,2023-03-18 21:18:56,"('Any',)",DARK,Effect Monster,,Winged Beast,1000,,,,2600,8
Gladiator Beast Bestiari,41470137,Monster Card,,"('Gladiator Beast',)","('Trigger Effect',)",Unlimited,Unlimited,Gladiator Beast Bestiari,https://yugipedia.com/wiki/Gladiator_Beast_Bestiari,,2023-03-18 21:19:17,"('Type',)",WIND,Effect Monster,,Winged Beast,800,,,,1500,4
Gladiator Beast Charge,16990348,Trap Card,Normal Trap Card,"('Gladiator Beast',)","('Effect',)",Unlimited,Unlimited,Gladiator Beast Charge,https://yugipedia.com/wiki/Gladiator_Beast_Charge,,2023-03-18 21:19:33,,,,,,,,,,,
Gladiator Beast Darius,25924653,Monster Card,,"('Gladiator Beast',)","('Trigger Effect',)",Unlimited,Unlimited,Gladiator Beast Darius,https://yugipedia.com/wiki/Gladiator_Beast_Darius,,2023-03-18 21:19:52,"('Any',)",EARTH,Effect Monster,,Beast-Warrior,300,,,,1700,4
Gladiator Beast Dimacari,31247589,Monster Card,,"('Gladiator Beast',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Gladiator Beast Dimacari,https://yugipedia.com/wiki/Gladiator_Beast_Dimacari,,2023-03-18 21:20:08,,EARTH,Effect Monster,,Beast,1200,,,,1600,4
Gladiator Beast Domitianus,33652635,Monster Card,,"('Gladiator Beast',)","('Continuous Effect', 'Quick Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gladiator Beast Domitianus,https://yugipedia.com/wiki/Gladiator_Beast_Domitianus,,2023-03-18 21:20:27,,DARK,Fusion Monster,,Sea Serpent,1200,,,,3500,10
Gladiator Beast Dragases,62000467,Monster Card,,"('Gladiator Beast',)","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Gladiator Beast Dragases,https://yugipedia.com/wiki/Gladiator_Beast_Dragases,,2023-03-18 21:20:45,,WIND,Link Monster,,Winged Beast,,,2,"('↙', '↘')",2000,
Gladiator Beast Equeste,57731460,Monster Card,,"('Gladiator Beast',)","('Trigger Effect',)",Unlimited,Unlimited,Gladiator Beast Equeste,https://yugipedia.com/wiki/Gladiator_Beast_Equeste,,2023-03-18 21:21:04,"('Any',)",WIND,Effect Monster,,Winged Beast,1200,,,,1600,4
Gladiator Beast Essedarii,73285669,Monster Card,,"('Gladiator Beast',)","('Summoning condition',)",Unlimited,Unlimited,Gladiator Beast Essedarii,https://yugipedia.com/wiki/Gladiator_Beast_Essedarii,,2023-03-18 21:21:31,"('Any',)",EARTH,Fusion Monster,,Beast,1400,,,,2500,5
Gladiator Beast Gaiodiaz,90957527,Monster Card,,"('Gladiator Beast',)","('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gladiator Beast Gaiodiaz,https://yugipedia.com/wiki/Gladiator_Beast_Gaiodiaz,,2023-03-18 21:21:48,"('Any',)",DARK,Fusion Monster,,Dinosaur,1500,,,,2600,7
Gladiator Beast Gyzarus,48156348,Monster Card,,"('Gladiator Beast',)","('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Gladiator Beast Gyzarus,https://yugipedia.com/wiki/Gladiator_Beast_Gyzarus,,2023-03-15 04:47:38,"('Type',)",DARK,Fusion Monster,,Winged Beast,1500,,,,2400,6
