Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Cover card,Version
IOC-PT037,Invasion of Chaos (25th Anniversary Edition),Yellow Luster Shield,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT038,Invasion of Chaos (25th Anniversary Edition),Chaos Greed,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT039,Invasion of Chaos (25th Anniversary Edition),D.D. Designator,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT040,Invasion of Chaos (25th Anniversary Edition),D.D. Borderline,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT041,Invasion of Chaos (25th Anniversary Edition),Recycle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT042,Invasion of Chaos (25th Anniversary Edition),Primal Seed,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT043,Invasion of Chaos (25th Anniversary Edition),Thunder Crash,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT044,Invasion of Chaos (25th Anniversary Edition),Dimension Distortion,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT045,Invasion of Chaos (25th Anniversary Edition),Reload,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT046,Invasion of Chaos (25th Anniversary Edition),Soul Absorption,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT047,Invasion of Chaos (25th Anniversary Edition),Big Burn,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT048,Invasion of Chaos (25th Anniversary Edition),Blasting the Ruins,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT049,Invasion of Chaos (25th Anniversary Edition),Cursed Seal of the Forbidden Spell,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT050,Invasion of Chaos (25th Anniversary Edition),Tower of Babel,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT051,Invasion of Chaos (25th Anniversary Edition),Spatial Collapse,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT052,Invasion of Chaos (25th Anniversary Edition),Chain Disappearance,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT053,Invasion of Chaos (25th Anniversary Edition),Zero Gravity,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT054,Invasion of Chaos (25th Anniversary Edition),Dark Mirror Force,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT055,Invasion of Chaos (25th Anniversary Edition),Energy Drain,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT056,Invasion of Chaos (25th Anniversary Edition),Giga Gagagigo,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT057,Invasion of Chaos (25th Anniversary Edition),Mad Dog of Darkness,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT058,Invasion of Chaos (25th Anniversary Edition),Neo Bug,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT059,Invasion of Chaos (25th Anniversary Edition),Sea Serpent Warrior of Darkness,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT060,Invasion of Chaos (25th Anniversary Edition),Terrorking Salmon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT061,Invasion of Chaos (25th Anniversary Edition),Blazing Inpachi,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT062,Invasion of Chaos (25th Anniversary Edition),Burning Algae,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT063,Invasion of Chaos (25th Anniversary Edition),The Thing in the Crater,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT064,Invasion of Chaos (25th Anniversary Edition),Molten Zombie,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT065,Invasion of Chaos (25th Anniversary Edition),Dark Magician of Chaos,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT066,Invasion of Chaos (25th Anniversary Edition),Gora Turtle of Illusion,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT067,Invasion of Chaos (25th Anniversary Edition),Manticore of Darkness,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT068,Invasion of Chaos (25th Anniversary Edition),Stealth Bird,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT069,Invasion of Chaos (25th Anniversary Edition),Sacred Crane,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT070,Invasion of Chaos (25th Anniversary Edition),Enraged Battle Ox,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT071,Invasion of Chaos (25th Anniversary Edition),Don Turtle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT072,Invasion of Chaos (25th Anniversary Edition),Balloon Lizard,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT073,Invasion of Chaos (25th Anniversary Edition),Dark Driceratops,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT074,Invasion of Chaos (25th Anniversary Edition),Hyper Hammerhead,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT075,Invasion of Chaos (25th Anniversary Edition),Black Tyranno,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT076,Invasion of Chaos (25th Anniversary Edition),Anti-Aircraft Flower,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT077,Invasion of Chaos (25th Anniversary Edition),Prickle Fairy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT078,Invasion of Chaos (25th Anniversary Edition),Pinch Hopper,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT079,Invasion of Chaos (25th Anniversary Edition),Skull-Mark Ladybug,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT080,Invasion of Chaos (25th Anniversary Edition),Insect Princess,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT081,Invasion of Chaos (25th Anniversary Edition),Amphibious Bugroth MK-3,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT082,Invasion of Chaos (25th Anniversary Edition),Torpedo Fish,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT083,Invasion of Chaos (25th Anniversary Edition),Levia-Dragon - Daedalus,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT084,Invasion of Chaos (25th Anniversary Edition),Orca Mega-Fortress of Darkness,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT085,Invasion of Chaos (25th Anniversary Edition),Cannonball Spear Shellfish,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT086,Invasion of Chaos (25th Anniversary Edition),Mataza the Zapper,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT087,Invasion of Chaos (25th Anniversary Edition),Guardian Angel Joan,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT088,Invasion of Chaos (25th Anniversary Edition),Manju of the Ten Thousand Hands,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT089,Invasion of Chaos (25th Anniversary Edition),Getsu Fuhma,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT090,Invasion of Chaos (25th Anniversary Edition),Ryu Kokki,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT091,Invasion of Chaos (25th Anniversary Edition),Gryphon's Feather Duster,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT092,Invasion of Chaos (25th Anniversary Edition),Stray Lambs,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT093,Invasion of Chaos (25th Anniversary Edition),Smashing Ground,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT094,Invasion of Chaos (25th Anniversary Edition),Dimension Fusion,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT095,Invasion of Chaos (25th Anniversary Edition),Dedication through Light and Darkness,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT096,Invasion of Chaos (25th Anniversary Edition),Salvage,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT097,Invasion of Chaos (25th Anniversary Edition),Ultra Evolution Pill,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT098,Invasion of Chaos (25th Anniversary Edition),Multiplication of Ants,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT099,Invasion of Chaos (25th Anniversary Edition),Earth Chant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT100,Invasion of Chaos (25th Anniversary Edition),Jade Insect Whistle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT101,Invasion of Chaos (25th Anniversary Edition),Destruction Ring,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT102,Invasion of Chaos (25th Anniversary Edition),Fiend's Hand Mirror,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT103,Invasion of Chaos (25th Anniversary Edition),Compulsory Evacuation Device,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT104,Invasion of Chaos (25th Anniversary Edition),A Hero Emerges,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT105,Invasion of Chaos (25th Anniversary Edition),Self-Destruct Button,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT106,Invasion of Chaos (25th Anniversary Edition),Curse of Darkness,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT107,Invasion of Chaos (25th Anniversary Edition),"Begone, Knave!","('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT108,Invasion of Chaos (25th Anniversary Edition),DNA Transplant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT109,Invasion of Chaos (25th Anniversary Edition),Robbin' Zombie,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT110,Invasion of Chaos (25th Anniversary Edition),Trap Jammer,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-PT111,Invasion of Chaos (25th Anniversary Edition),Invader of Darkness,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-PT),2023-05-18 19:32:04,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP000,Invasion of Chaos (25th Anniversary Edition),Chaos Emperor Dragon - Envoy of the End,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP001,Invasion of Chaos (25th Anniversary Edition),Ojama Yellow,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP002,Invasion of Chaos (25th Anniversary Edition),Ojama Black,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP003,Invasion of Chaos (25th Anniversary Edition),Soul Tiger,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP004,Invasion of Chaos (25th Anniversary Edition),Big Koala,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP005,Invasion of Chaos (25th Anniversary Edition),Des Kangaroo,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP006,Invasion of Chaos (25th Anniversary Edition),Crimson Ninja,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP007,Invasion of Chaos (25th Anniversary Edition),Strike Ninja,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP008,Invasion of Chaos (25th Anniversary Edition),Gale Lizard,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
IOC-SP009,Invasion of Chaos (25th Anniversary Edition),Spirit of the Pot of Greed,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Invasion_of_Chaos_(25th_Anniversary_Edition)_(TCG-SP),2023-05-18 19:32:11,2023-04-20,"('Dark Magician of Chaos',)",New
