Name,Legend,Maximum mode,Modification date,Version
Wattkiss,True,True,2022-09-21 04:03:10,Old
Wattkiss,False,False,2022-09-21 04:03:10,New
Wave Crest Madoor,True,True,2022-12-17 00:18:52,Old
Wave Crest Madoor,False,False,2022-12-17 00:18:52,New
Whirlwind Phantom Beast Pazuzu,True,True,2022-09-21 10:23:50,Old
Whirlwind Phantom Beast Pazuzu,False,False,2022-09-21 10:23:50,New
Whispark Fairy Girl,True,True,2022-10-31 18:31:30,Old
Whispark Fairy Girl,False,False,2022-10-31 18:31:30,New
Whispering Fairy,True,True,2022-09-25 03:04:09,Old
Whispering Fairy,False,False,2022-09-25 03:04:09,New
Wicked Shadow Dark Lurker,True,True,2022-10-20 06:59:14,Old
Wicked Shadow Dark Lurker,False,False,2022-10-20 06:59:14,New
Widening Whisper,True,True,2021-12-11 08:55:33,Old
Widening Whisper,False,False,2021-12-11 08:55:33,New
Widespread Ruin,True,True,2022-12-26 02:41:36,Old
Widespread Ruin,True,False,2022-12-26 02:41:36,New
Wild Kitchen,True,True,2022-12-21 09:47:31,Old
Wild Kitchen,False,False,2022-12-21 09:47:31,New
Wind Spirit's Protection,True,True,2022-04-19 23:09:33,Old
Wind Spirit's Protection,False,False,2022-04-19 23:09:33,New
Winged Celestial Dragon of Weal and Woe,True,True,2022-10-31 18:30:54,Old
Winged Celestial Dragon of Weal and Woe,False,False,2022-10-31 18:30:54,New
"Winged Dragon, Guardian of the Fortress #1",True,True,2022-12-21 09:38:37,Old
"Winged Dragon, Guardian of the Fortress #1",False,False,2022-12-21 09:38:37,New
Witness of Dragon Destroyer,True,True,2023-01-23 16:54:11,Old
Witness of Dragon Destroyer,False,False,2023-01-23 16:54:11,New
Wondering Warrior,True,True,2023-01-05 23:05:48,Old
Wondering Warrior,False,False,2023-01-05 23:05:48,New
Woofderful Heartless Hound,True,True,2023-01-31 20:51:29,Old
Woofderful Heartless Hound,False,False,2023-01-31 20:51:29,New
Word Working,True,True,2022-11-26 13:55:59,Old
Word Working,False,False,2022-11-26 13:55:59,New
Wording Fairy,True,True,2022-09-21 10:20:27,Old
Wording Fairy,False,False,2022-09-21 10:20:27,New
Worker Warrior - Bad Boss,True,True,2022-12-20 10:57:40,Old
Worker Warrior - Bad Boss,False,False,2022-12-20 10:57:40,New
Worker Warrior - New Recruit,True,True,2022-12-25 11:08:22,Old
Worker Warrior - New Recruit,False,False,2022-12-25 11:08:22,New
Worker Warrior - Overhauled Organizer,True,True,2022-12-20 10:56:48,Old
Worker Warrior - Overhauled Organizer,False,False,2022-12-20 10:56:48,New
Worker Warrior - Sinister CEO,True,True,2022-12-25 11:04:22,Old
Worker Warrior - Sinister CEO,False,False,2022-12-25 11:04:22,New
Worker Warrior - Sinister Chairman,True,True,2022-12-25 11:05:16,Old
Worker Warrior - Sinister Chairman,False,False,2022-12-25 11:05:16,New
Worker Warrior - Syndicate Security,True,True,2022-12-25 10:30:06,Old
Worker Warrior - Syndicate Security,False,False,2022-12-25 10:30:06,New
Wyrm Excavator the Heavy Cavalry Draco,True,True,2022-10-30 15:44:11,Old
Wyrm Excavator the Heavy Cavalry Draco,False,True,2022-10-30 15:44:11,New
Wyrm Excavator the Heavy Cavalry Draco [L],True,True,2022-10-30 06:27:02,Old
Wyrm Excavator the Heavy Cavalry Draco [L],False,True,2022-10-30 06:27:02,New
Wyrm Excavator the Heavy Cavalry Draco [R],True,True,2023-01-30 12:25:55,Old
Wyrm Excavator the Heavy Cavalry Draco [R],False,True,2023-01-30 12:25:55,New
Yamata no Tsurugi,True,True,2022-11-17 12:07:24,Old
Yamata no Tsurugi,False,False,2022-11-17 12:07:24,New
Yami,True,True,2022-04-23 01:16:23,Old
Yami,False,False,2022-04-23 01:16:23,New
Yamiruler the Dark Delayer,True,True,2023-01-16 02:22:36,Old
Yamiruler the Dark Delayer,False,False,2023-01-16 02:22:36,New
Yamiruler the Dark Delayer - Supreme Soldier Spear,True,True,2022-11-26 13:39:20,Old
Yamiruler the Dark Delayer - Supreme Soldier Spear,False,False,2022-11-26 13:39:20,New
Yamiterasu the Divine Ruler,True,True,2023-01-23 16:49:27,Old
Yamiterasu the Divine Ruler,False,False,2023-01-23 16:49:27,New
Yggdrago the Sky Emperor,True,True,2022-10-30 04:52:41,Old
Yggdrago the Sky Emperor,False,True,2022-10-30 04:52:41,New
Yggdrago the Sky Emperor [L],True,True,2022-08-24 07:25:32,Old
Yggdrago the Sky Emperor [L],False,True,2022-08-24 07:25:32,New
Yggdrago the Sky Emperor [R],True,True,2022-08-24 07:26:09,Old
Yggdrago the Sky Emperor [R],False,True,2022-08-24 07:26:09,New
Yoctron,True,True,2021-12-10 23:45:17,Old
Yoctron,False,False,2021-12-10 23:45:17,New
Yokai Tiger Orient Strike,True,True,2022-11-17 12:07:18,Old
Yokai Tiger Orient Strike,False,False,2022-11-17 12:07:18,New
Yormungarde,True,True,2022-01-02 16:13:17,Old
Yormungarde,False,False,2022-01-02 16:13:17,New
Yuri the Shadow Flower Fiend,True,True,2022-09-25 03:04:15,Old
Yuri the Shadow Flower Fiend,False,False,2022-09-25 03:04:15,New
Yurushima Sage,True,True,2022-04-19 22:25:44,Old
Yurushima Sage,False,False,2022-04-19 22:25:44,New
Yurushima Warrior,True,True,2022-04-23 23:40:23,Old
Yurushima Warrior,False,False,2022-04-23 23:40:23,New
Yurushima the Hermit,True,True,2022-04-23 23:39:13,Old
Yurushima the Hermit,False,False,2022-04-23 23:39:13,New
Zap Zap Octospark,True,True,2023-01-12 19:07:05,Old
Zap Zap Octospark,False,False,2023-01-12 19:07:05,New
Zeptron,True,True,2023-01-03 23:12:53,Old
Zeptron,False,False,2023-01-03 23:12:53,New
Zombie Carnival,True,True,2023-01-05 23:00:01,Old
Zombie Carnival,False,False,2023-01-05 23:00:01,New
Zombie Fireworks,True,True,2022-10-20 06:57:57,Old
Zombie Fireworks,False,False,2022-10-20 06:57:57,New
Zubaba Batter,True,True,2022-12-10 20:57:10,Old
Zubaba Batter,False,False,2022-12-10 20:57:10,New
