Card number,Set,Name,Rarity,Print,Page URL,Modification date,Series,Set type,Cover card,Version
MGED-EN032,Maximum Gold: El Dorado,Number iC1000: Numerounius Numerounia,"('Premium Gold Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Maximum_Gold:_El_Dorado_(TCG-EN),2023-04-22 18:27:12,Gold Series (series),Booster pack,,Old
MGED-EN032,Maximum Gold: El Dorado,Number iC1000: Numerounius Numerounia,"('Premium Gold Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Maximum_Gold:_El_Dorado_(TCG-EN),2023-05-27 00:34:08,Gold Series (series),Booster pack,,New
MGED-EN050,Maximum Gold: El Dorado,Numeron Chaos Ritual,"('Premium Gold Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Maximum_Gold:_El_Dorado_(TCG-EN),2023-04-22 18:27:12,Gold Series (series),Booster pack,,Old
MGED-EN050,Maximum Gold: El Dorado,Numeron Chaos Ritual,"('Premium Gold Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Maximum_Gold:_El_Dorado_(TCG-EN),2023-05-27 00:34:08,Gold Series (series),Booster pack,,New
MGED-EN051,Maximum Gold: El Dorado,Numeron Storm,"('Premium Gold Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Maximum_Gold:_El_Dorado_(TCG-EN),2023-04-22 18:27:12,Gold Series (series),Booster pack,,Old
MGED-EN051,Maximum Gold: El Dorado,Numeron Storm,"('Premium Gold Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Maximum_Gold:_El_Dorado_(TCG-EN),2023-05-27 00:34:08,Gold Series (series),Booster pack,,New
RD/B221-JP006,Battle Pack 2022 Vol.1,Fancy Ladybug Pastel,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Battle_Pack_2022_Vol.1_(OCG-JP),2023-03-30 18:03:44,Battle Pack (Rush Duel),Booster pack,,Old
RD/B221-JP006,Battle Pack 2022 Vol.1,Fantasy Ladybug Pastel,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Battle_Pack_2022_Vol.1_(OCG-JP),2023-05-24 06:09:04,Battle Pack (Rush Duel),Booster pack,,New
RD/EXT1-JP020,Extra Transcend Enhancement Pack,Mr. Alche,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Transcend_Enhancement_Pack_(OCG-JP),2023-05-23 10:33:36,,Booster pack,"('Fusion (Rush Duel)', 'Imaginary Actor', 'Metarion Vritrastar', 'Serpainter')",Old
RD/EXT1-JP020,Extra Transcend Enhancement Pack,Mr. Alchemy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Transcend_Enhancement_Pack_(OCG-JP),2023-05-24 20:45:52,,Booster pack,"('Fusion (Rush Duel)', 'Imaginary Actor', 'Metarion Vritrastar', 'Serpainter')",New
RD/EXT1-KR020,Extra Transcend Enhancement Pack,Mr. Alche,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Transcend_Enhancement_Pack_(OCG-KR),2023-05-23 10:33:36,,Booster pack,"('Fusion (Rush Duel)', 'Imaginary Actor', 'Metarion Vritrastar', 'Serpainter')",Old
RD/EXT1-KR020,Extra Transcend Enhancement Pack,Mr. Alchemy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Extra_Transcend_Enhancement_Pack_(OCG-KR),2023-05-24 20:45:52,,Booster pack,"('Fusion (Rush Duel)', 'Imaginary Actor', 'Metarion Vritrastar', 'Serpainter')",New
RD/GRP1-JP014,Gold Rush Pack,Infinidream Constructor Wyrm Buildrim,"('Ultra Rare', 'Gold Rush Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Gold_Rush_Pack_(OCG-JP),2023-03-22 17:06:08,,Booster pack,"('Ultimate Flag Mech Gold Rush',)",Old
RD/GRP1-JP014,Gold Rush Pack,Infinite Constructor Wyrm Buildream,"('Ultra Rare', 'Gold Rush Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Gold_Rush_Pack_(OCG-JP),2023-05-24 15:08:48,,Booster pack,"('Ultimate Flag Mech Gold Rush',)",New
RD/GRP1-KR014,Gold Rush Pack,Infinidream Constructor Wyrm Buildrim,"('Ultra Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Gold_Rush_Pack_(OCG-KR),2023-03-31 07:51:28,,Booster pack,"('Ultimate Flag Mech Gold Rush',)",Old
RD/GRP1-KR014,Gold Rush Pack,Infinite Constructor Wyrm Buildream,"('Ultra Rare', 'Secret Rare')",New,https://yugipedia.com/wiki/Set_Card_Lists:Gold_Rush_Pack_(OCG-KR),2023-05-24 15:08:48,,Booster pack,"('Ultimate Flag Mech Gold Rush',)",New
RD/KP07-JP042,Deck Mod Pack: Chaotic Omega Rising!!,Supreme HQ Magnum Overbase,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Chaotic_Omega_Rising!!_(OCG-JP),2023-03-22 16:55:28,Deck Mod Pack,Booster pack,"('CAN:D LIVE', 'Yamiterasu the Divine Ruler')",Old
RD/KP07-JP042,Deck Mod Pack: Chaotic Omega Rising!!,Supreme Marine Fortress Magnum Overbase,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Chaotic_Omega_Rising!!_(OCG-JP),2023-05-23 18:40:00,Deck Mod Pack,Booster pack,"('CAN:D LIVE', 'Yamiterasu the Divine Ruler')",New
RD/KP07-KR042,Deck Mod Pack: Chaotic Omega Rising!!,Supreme HQ Magnum Overbase,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Chaotic_Omega_Rising!!_(OCG-KR),2023-03-31 11:58:56,Deck Mod Pack,Booster pack,"('CAN:D LIVE', 'Yamiterasu the Divine Ruler')",Old
RD/KP07-KR042,Deck Mod Pack: Chaotic Omega Rising!!,Supreme Marine Fortress Magnum Overbase,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Chaotic_Omega_Rising!!_(OCG-KR),2023-05-23 18:40:00,Deck Mod Pack,Booster pack,"('CAN:D LIVE', 'Yamiterasu the Divine Ruler')",New
RD/KP08-JP007,Deck Mod Pack: Genesis Master Road!!,Lanterncoilfish,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-JP),2023-03-22 16:57:36,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP007,Deck Mod Pack: Genesis Master Road!!,Anglercoilfish,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-JP),2023-05-25 10:31:28,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",New
RD/KP08-JP017,Deck Mod Pack: Genesis Master Road!!,Sickleon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-JP),2023-03-22 16:57:36,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP017,Deck Mod Pack: Genesis Master Road!!,Kamaleon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-JP),2023-05-25 10:31:28,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",New
RD/KP08-JP019,Deck Mod Pack: Genesis Master Road!!,Hot Flameleon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-JP),2023-03-22 16:57:36,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP019,Deck Mod Pack: Genesis Master Road!!,Fiery Infernleon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-JP),2023-05-25 10:31:28,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",New
RD/KP08-JP051,Deck Mod Pack: Genesis Master Road!!,Enraged Scale Liberation,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-JP),2023-03-22 16:57:36,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-JP051,Deck Mod Pack: Genesis Master Road!!,Release Wrath,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-JP),2023-05-25 10:31:28,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",New
RD/KP08-KR007,Deck Mod Pack: Genesis Master Road!!,Lanterncoilfish,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-KR),2023-03-31 12:09:36,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR007,Deck Mod Pack: Genesis Master Road!!,Anglercoilfish,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-KR),2023-05-25 10:31:28,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",New
RD/KP08-KR017,Deck Mod Pack: Genesis Master Road!!,Sickleon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-KR),2023-03-31 12:09:36,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR017,Deck Mod Pack: Genesis Master Road!!,Kamaleon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-KR),2023-05-25 10:31:28,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",New
RD/KP08-KR019,Deck Mod Pack: Genesis Master Road!!,Hot Flameleon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-KR),2023-03-31 12:09:36,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR019,Deck Mod Pack: Genesis Master Road!!,Fiery Infernleon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-KR),2023-05-25 10:31:28,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",New
RD/KP08-KR051,Deck Mod Pack: Genesis Master Road!!,Enraged Scale Liberation,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-KR),2023-03-31 12:09:36,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",Old
RD/KP08-KR051,Deck Mod Pack: Genesis Master Road!!,Release Wrath,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Genesis_Master_Road!!_(OCG-KR),2023-05-25 10:31:28,Deck Mod Pack,Booster pack,"('Fantasia Strike Dragon Miragiastar F', 'Master of Sevens Road')",New
RD/KP09-JP021,Deck Mod Pack: Galaxy of Fate!!,Wording Fairy,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Galaxy_of_Fate!!_(OCG-JP),2023-03-22 16:57:36,Deck Mod Pack,Booster pack,"('Galactica Oblivion', 'Jointech Rex', 'Sevensgias the Magical Dragon Knight')",Old
RD/KP09-JP021,Deck Mod Pack: Galaxy of Fate!!,Poet Fairy,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Galaxy_of_Fate!!_(OCG-JP),2023-05-25 06:19:44,Deck Mod Pack,Booster pack,"('Galactica Oblivion', 'Jointech Rex', 'Sevensgias the Magical Dragon Knight')",New
RD/KP09-JP057,Deck Mod Pack: Galaxy of Fate!!,Card Reprint,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Galaxy_of_Fate!!_(OCG-JP),2023-03-22 16:57:36,Deck Mod Pack,Booster pack,"('Galactica Oblivion', 'Jointech Rex', 'Sevensgias the Magical Dragon Knight')",Old
RD/KP09-JP057,Deck Mod Pack: Galaxy of Fate!!,Card Reprinting,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Galaxy_of_Fate!!_(OCG-JP),2023-05-25 06:19:44,Deck Mod Pack,Booster pack,"('Galactica Oblivion', 'Jointech Rex', 'Sevensgias the Magical Dragon Knight')",New
RD/KP09-KR021,Deck Mod Pack: Galaxy of Fate!!,Wording Fairy,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Galaxy_of_Fate!!_(OCG-KR),2023-03-31 12:18:08,Deck Mod Pack,Booster pack,"('Galactica Oblivion', 'Jointech Rex', 'Sevensgias the Magical Dragon Knight')",Old
RD/KP09-KR021,Deck Mod Pack: Galaxy of Fate!!,Poet Fairy,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Galaxy_of_Fate!!_(OCG-KR),2023-05-25 06:19:44,Deck Mod Pack,Booster pack,"('Galactica Oblivion', 'Jointech Rex', 'Sevensgias the Magical Dragon Knight')",New
RD/KP09-KR057,Deck Mod Pack: Galaxy of Fate!!,Card Reprint,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Galaxy_of_Fate!!_(OCG-KR),2023-03-31 12:18:08,Deck Mod Pack,Booster pack,"('Galactica Oblivion', 'Jointech Rex', 'Sevensgias the Magical Dragon Knight')",Old
RD/KP09-KR057,Deck Mod Pack: Galaxy of Fate!!,Card Reprinting,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Mod_Pack:_Galaxy_of_Fate!!_(OCG-KR),2023-05-25 06:19:44,Deck Mod Pack,Booster pack,"('Galactica Oblivion', 'Jointech Rex', 'Sevensgias the Magical Dragon Knight')",New
RD/LGP1-JP048,Legend Awakening Pack,Card Reprint,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Legend_Awakening_Pack_(OCG-JP),2023-04-01 08:57:36,,Booster pack,"('Five-Headed Dragon (Rush Duel)',)",Old
RD/LGP1-JP048,Legend Awakening Pack,Card Reprinting,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Legend_Awakening_Pack_(OCG-JP),2023-05-24 20:26:40,,Booster pack,"('Five-Headed Dragon (Rush Duel)',)",New
RD/SR02-KR001,Secret Record Pack 2 Vol.1,Greystorm Reverie,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Secret_Record_Pack_2_Vol.1_(OCG-KR),2023-05-25 11:39:44,,Booster pack,,New
RD/SR02-KR002,Secret Record Pack 2 Vol.1,Magician's Valkyria,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Secret_Record_Pack_2_Vol.1_(OCG-KR),2023-05-25 11:39:44,,Booster pack,,New
RD/SR02-KR003,Secret Record Pack 2 Vol.1,Heavy Storm,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Secret_Record_Pack_2_Vol.1_(OCG-KR),2023-05-25 11:39:44,,Booster pack,,New
RD/SR02-KR004,Secret Record Pack 2 Vol.1,Transamu Rainac - War To Zen!,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Secret_Record_Pack_2_Vol.1_(OCG-KR),2023-05-25 11:39:44,,Booster pack,,New
RD/SR02-KR005,Secret Record Pack 2 Vol.1,Jointech Leo,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Secret_Record_Pack_2_Vol.1_(OCG-KR),2023-05-25 11:39:44,,Booster pack,,New
RD/SR02-KR006,Secret Record Pack 2 Vol.1,Lightwave Dragon,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Secret_Record_Pack_2_Vol.1_(OCG-KR),2023-05-25 11:39:44,,Booster pack,,New
RD/SR02-KR007,Secret Record Pack 2 Vol.1,Magic Cylinder,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Secret_Record_Pack_2_Vol.1_(OCG-KR),2023-05-25 11:39:44,,Booster pack,,New
RD/SR02-KR008,Secret Record Pack 2 Vol.1,Dark Magician Girl,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Secret_Record_Pack_2_Vol.1_(OCG-KR),2023-05-25 11:39:44,,Booster pack,,New
RD/TB01-JP022,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-05-20 23:32:16,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP022,Triple Build Pack: Godbreath Wing,Trumpetiger the Music Fiend,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-05-27 23:04:32,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP031,Triple Build Pack: Godbreath Wing,Contacton the Music Princess,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-05-20 23:32:16,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP031,Triple Build Pack: Godbreath Wing,Boton the Music Princess,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-05-27 23:04:32,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP034,Triple Build Pack: Godbreath Wing,Music Princess's Requiem Sonata,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-05-20 23:32:16,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP034,Triple Build Pack: Godbreath Wing,Music Princess's Requiem,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-05-27 23:04:32,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/TB01-JP036,Triple Build Pack: Godbreath Wing,,,,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-05-20 23:32:16,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",Old
RD/TB01-JP036,Triple Build Pack: Godbreath Wing,Universal Destruction,"('Normal Parallel Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Triple_Build_Pack:_Godbreath_Wing_(OCG-JP),2023-05-27 23:04:32,,Booster pack,"('Demolition Charge Dragon Dangerous Blasthamut', 'Harpie Ladies', 'Harpie Ladies (L)', 'Harpie Ladies (R)', 'Trancegodbreath the Music Fiend Deity')",New
RD/VSP1-JP027,Versus Pack Maximum Force,Supreme HQ Magnum Overbase,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Versus_Pack_Maximum_Force_(OCG-JP),2023-04-07 12:22:24,,Booster pack,"('Abyssal Dragon Lord Abyss Poseidra', 'Supreme Fullsteam Magnum Overlord')",Old
RD/VSP1-JP027,Versus Pack Maximum Force,Supreme Marine Fortress Magnum Overbase,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Versus_Pack_Maximum_Force_(OCG-JP),2023-05-23 18:40:00,,Booster pack,"('Abyssal Dragon Lord Abyss Poseidra', 'Supreme Fullsteam Magnum Overlord')",New
SD46-JP001,Structure Deck: Pulse of the King,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP001,Structure Deck: Pulse of the King,Soul Resonator,,New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:48,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP003,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP003,Structure Deck: Pulse of the King,Bone Archfiend,,New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:48,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP004,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP004,Structure Deck: Pulse of the King,Dark Resonator,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:48,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP005,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP005,Structure Deck: Pulse of the King,Creation Resonator,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:48,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP006,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP006,Structure Deck: Pulse of the King,Synkron Resonator,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:48,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP010,Structure Deck: Pulse of the King,,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP010,Structure Deck: Pulse of the King,Battle Fader,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:48,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP025,Structure Deck: Pulse of the King,,,Unknown,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP025,Structure Deck: Pulse of the King,Absolute Powerforce,,New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-28 11:56:48,,Structure Deck,"('Scar-Red Dragon Archfiend',)",New
SD46-JP0??,Structure Deck: Pulse of the King,Soul Resonator,,New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP0??,Structure Deck: Pulse of the King,Bone Archfiend,,New,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP0??,Structure Deck: Pulse of the King,Creation Resonator,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP0??,Structure Deck: Pulse of the King,Synkron Resonator,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
SD46-JP0??,Structure Deck: Pulse of the King,Vice Dragon,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Structure_Deck:_Pulse_of_the_King_(OCG-JP),2023-05-12 05:34:56,,Structure Deck,"('Scar-Red Dragon Archfiend',)",Old
