Name,Card type,Property,Effect type,Legend,Maximum mode,Page name,Page URL,Modification date,Version
Holy Mirror,Trap Card,Normal Trap Card,,True,True,Holy Mirror,https://yugipedia.com/wiki/Holy_Mirror,2022-04-10 20:37:59,Old
Holy Mirror,Trap Card,Normal Trap Card,,False,False,Holy Mirror,https://yugipedia.com/wiki/Holy_Mirror,2022-04-10 20:37:59,New
"Hormone GunMcQueen, the Magnificent Shichirin",Monster Card,,"('Effect',)",True,True,"Hormone GunMcQueen, the Magnificent Shichirin","https://yugipedia.com/wiki/Hormone_GunMcQueen,_the_Magnificent_Shichirin",2023-02-01 21:01:12,Old
"Hormone GunMcQueen, the Magnificent Shichirin",Monster Card,,"('Effect',)",False,False,"Hormone GunMcQueen, the Magnificent Shichirin","https://yugipedia.com/wiki/Hormone_GunMcQueen,_the_Magnificent_Shichirin",2023-02-01 21:01:12,New
Horn Knives the Music Princess,Monster Card,,"('Effect',)",True,True,Horn Knives the Music Princess,https://yugipedia.com/wiki/Horn_Knives_the_Music_Princess,2022-12-13 09:11:34,Old
Horn Knives the Music Princess,Monster Card,,"('Effect',)",False,False,Horn Knives the Music Princess,https://yugipedia.com/wiki/Horn_Knives_the_Music_Princess,2022-12-13 09:11:34,New
Hot Flameleon,Monster Card,,"('Effect',)",True,True,Hot Flameleon,https://yugipedia.com/wiki/Hot_Flameleon,2022-09-21 06:02:37,Old
Hot Flameleon,Monster Card,,"('Effect',)",False,False,Hot Flameleon,https://yugipedia.com/wiki/Hot_Flameleon,2022-09-21 06:02:37,New
Hot Off the Press,Spell Card,Normal Spell Card,"('Effect',)",True,True,Hot Off the Press,https://yugipedia.com/wiki/Hot_Off_the_Press,2023-01-21 19:33:19,Old
Hot Off the Press,Spell Card,Normal Spell Card,"('Effect',)",False,False,Hot Off the Press,https://yugipedia.com/wiki/Hot_Off_the_Press,2023-01-21 19:33:19,New
Howlingbird,Monster Card,,,True,True,Howlingbird,https://yugipedia.com/wiki/Howlingbird,2021-12-13 09:04:29,Old
Howlingbird,Monster Card,,,False,False,Howlingbird,https://yugipedia.com/wiki/Howlingbird,2021-12-13 09:04:29,New
Hunter of Titans,Monster Card,,"('Effect',)",True,True,Hunter of Titans,https://yugipedia.com/wiki/Hunter_of_Titans,2022-10-31 18:40:06,Old
Hunter of Titans,Monster Card,,"('Effect',)",False,False,Hunter of Titans,https://yugipedia.com/wiki/Hunter_of_Titans,2022-10-31 18:40:06,New
Hunting Strawberries,Trap Card,Normal Trap Card,"('Effect',)",True,True,Hunting Strawberries,https://yugipedia.com/wiki/Hunting_Strawberries,2022-09-21 06:16:46,Old
Hunting Strawberries,Trap Card,Normal Trap Card,"('Effect',)",False,False,Hunting Strawberries,https://yugipedia.com/wiki/Hunting_Strawberries,2022-09-21 06:16:46,New
Hydro Cannon Big Bluefin,Monster Card,,"('Effect',)",True,True,Hydro Cannon Big Bluefin,https://yugipedia.com/wiki/Hydro_Cannon_Big_Bluefin,2022-09-21 03:53:29,Old
Hydro Cannon Big Bluefin,Monster Card,,"('Effect',)",False,False,Hydro Cannon Big Bluefin,https://yugipedia.com/wiki/Hydro_Cannon_Big_Bluefin,2022-09-21 03:53:29,New
Hydro Magician,Monster Card,,,True,True,Hydro Magician,https://yugipedia.com/wiki/Hydro_Magician,2021-12-03 03:44:52,Old
Hydro Magician,Monster Card,,,False,False,Hydro Magician,https://yugipedia.com/wiki/Hydro_Magician,2021-12-03 03:44:52,New
Hyosube,Monster Card,,,True,True,Hyosube (Rush Duel),https://yugipedia.com/wiki/Hyosube_(Rush_Duel),2022-11-17 12:14:12,Old
Hyosube,Monster Card,,,False,False,Hyosube (Rush Duel),https://yugipedia.com/wiki/Hyosube_(Rush_Duel),2022-11-17 12:14:12,New
Hyper Engine Vast Vulcan,Monster Card,,"('Continuous Effect', 'Summoning condition')",True,True,Hyper Engine Vast Vulcan,https://yugipedia.com/wiki/Hyper_Engine_Vast_Vulcan,2022-10-30 15:44:17,Old
Hyper Engine Vast Vulcan,Monster Card,,"('Continuous Effect', 'Summoning condition')",False,True,Hyper Engine Vast Vulcan,https://yugipedia.com/wiki/Hyper_Engine_Vast_Vulcan,2022-10-30 15:44:17,New
Hyper Engine Vast Vulcan [L],Monster Card,,"('Effect',)",True,True,Hyper Engine Vast Vulcan (L),https://yugipedia.com/wiki/Hyper_Engine_Vast_Vulcan_(L),2022-12-13 06:37:27,Old
Hyper Engine Vast Vulcan [L],Monster Card,,"('Effect',)",False,True,Hyper Engine Vast Vulcan (L),https://yugipedia.com/wiki/Hyper_Engine_Vast_Vulcan_(L),2022-12-13 06:37:27,New
Hyper Engine Vast Vulcan [R],Monster Card,,"('Effect',)",True,True,Hyper Engine Vast Vulcan (R),https://yugipedia.com/wiki/Hyper_Engine_Vast_Vulcan_(R),2022-12-13 06:37:32,Old
Hyper Engine Vast Vulcan [R],Monster Card,,"('Effect',)",False,True,Hyper Engine Vast Vulcan (R),https://yugipedia.com/wiki/Hyper_Engine_Vast_Vulcan_(R),2022-12-13 06:37:32,New
Hyper Upstart King Rex,Monster Card,,"('Effect',)",True,True,Hyper Upstart King Rex,https://yugipedia.com/wiki/Hyper_Upstart_King_Rex,2023-01-06 00:12:02,Old
Hyper Upstart King Rex,Monster Card,,"('Effect',)",False,False,Hyper Upstart King Rex,https://yugipedia.com/wiki/Hyper_Upstart_King_Rex,2023-01-06 00:12:02,New
Hypernova,Spell Card,Normal Spell Card,"('Effect',)",True,True,Hypernova,https://yugipedia.com/wiki/Hypernova,2022-12-10 20:47:02,Old
Hypernova,Spell Card,Normal Spell Card,"('Effect',)",False,False,Hypernova,https://yugipedia.com/wiki/Hypernova,2022-12-10 20:47:02,New
Hyperstrike Dragon Dragiastar F,Monster Card,,"('Multi-Choice Effect',)",True,True,Hyperstrike Dragon Dragiastar F,https://yugipedia.com/wiki/Hyperstrike_Dragon_Dragiastar_F,2023-01-07 05:18:58,Old
Hyperstrike Dragon Dragiastar F,Monster Card,,"('Multi-Choice Effect',)",False,False,Hyperstrike Dragon Dragiastar F,https://yugipedia.com/wiki/Hyperstrike_Dragon_Dragiastar_F,2023-01-07 05:18:58,New
I Hear Footsteps,Trap Card,Normal Trap Card,"('Effect',)",True,True,I Hear Footsteps,https://yugipedia.com/wiki/I_Hear_Footsteps,2022-12-24 12:22:46,Old
I Hear Footsteps,Trap Card,Normal Trap Card,"('Effect',)",False,False,I Hear Footsteps,https://yugipedia.com/wiki/I_Hear_Footsteps,2022-12-24 12:22:46,New
Ice Age Catapult,Monster Card,,"('Effect',)",True,True,Ice Age Catapult,https://yugipedia.com/wiki/Ice_Age_Catapult,2022-12-10 20:33:06,Old
Ice Age Catapult,Monster Card,,"('Effect',)",False,False,Ice Age Catapult,https://yugipedia.com/wiki/Ice_Age_Catapult,2022-12-10 20:33:06,New
Ice Barrel Dragon,Monster Card,,,True,True,Ice Barrel Dragon,https://yugipedia.com/wiki/Ice_Barrel_Dragon,2022-11-06 08:57:53,Old
Ice Barrel Dragon,Monster Card,,,False,False,Ice Barrel Dragon,https://yugipedia.com/wiki/Ice_Barrel_Dragon,2022-11-06 08:57:53,New
Ice Pop Bear,Monster Card,,"('Effect',)",True,True,Ice Pop Bear,https://yugipedia.com/wiki/Ice_Pop_Bear,2023-01-21 00:07:40,Old
Ice Pop Bear,Monster Card,,"('Effect',)",False,False,Ice Pop Bear,https://yugipedia.com/wiki/Ice_Pop_Bear,2023-01-21 00:07:40,New
Icezark the Unequaled,Monster Card,,"('Effect',)",True,True,Icezark the Unequaled,https://yugipedia.com/wiki/Icezark_the_Unequaled,2022-09-21 06:04:19,Old
Icezark the Unequaled,Monster Card,,"('Effect',)",False,False,Icezark the Unequaled,https://yugipedia.com/wiki/Icezark_the_Unequaled,2022-09-21 06:04:19,New
Ichtyosterguard,Monster Card,,,True,True,Ichtyosterguard,https://yugipedia.com/wiki/Ichtyosterguard,2023-01-06 14:48:34,Old
Ichtyosterguard,Monster Card,,,False,False,Ichtyosterguard,https://yugipedia.com/wiki/Ichtyosterguard,2023-01-06 14:48:34,New
Ignoring Insect,Trap Card,Normal Trap Card,"('Effect',)",True,True,Ignoring Insect,https://yugipedia.com/wiki/Ignoring_Insect,2023-01-06 14:45:33,Old
Ignoring Insect,Trap Card,Normal Trap Card,"('Effect',)",False,False,Ignoring Insect,https://yugipedia.com/wiki/Ignoring_Insect,2023-01-06 14:45:33,New
Illusion Strike Dragon Miragias,Monster Card,,"('Effect',)",True,True,Illusion Strike Dragon Miragias,https://yugipedia.com/wiki/Illusion_Strike_Dragon_Miragias,2022-11-03 14:22:28,Old
Illusion Strike Dragon Miragias,Monster Card,,"('Effect',)",False,False,Illusion Strike Dragon Miragias,https://yugipedia.com/wiki/Illusion_Strike_Dragon_Miragias,2022-11-03 14:22:28,New
Imaginary Actor,Monster Card,,,True,True,Imaginary Actor,https://yugipedia.com/wiki/Imaginary_Actor,2022-12-30 00:54:26,Old
Imaginary Actor,Monster Card,,,False,False,Imaginary Actor,https://yugipedia.com/wiki/Imaginary_Actor,2022-12-30 00:54:26,New
Imaginary Arc Tower,Spell Card,Field Spell Card,"('Effect',)",True,True,Imaginary Arc Tower,https://yugipedia.com/wiki/Imaginary_Arc_Tower,2022-12-30 01:47:48,Old
Imaginary Arc Tower,Spell Card,Field Spell Card,"('Effect',)",False,False,Imaginary Arc Tower,https://yugipedia.com/wiki/Imaginary_Arc_Tower,2022-12-30 01:47:48,New
Imaginary Arc Turbo,Spell Card,Normal Spell Card,"('Effect',)",True,True,Imaginary Arc Turbo,https://yugipedia.com/wiki/Imaginary_Arc_Turbo,2023-01-05 22:47:22,Old
Imaginary Arc Turbo,Spell Card,Normal Spell Card,"('Effect',)",False,False,Imaginary Arc Turbo,https://yugipedia.com/wiki/Imaginary_Arc_Turbo,2023-01-05 22:47:22,New
Imaginary Arc Turbulence,Trap Card,Normal Trap Card,"('Effect',)",True,True,Imaginary Arc Turbulence,https://yugipedia.com/wiki/Imaginary_Arc_Turbulence,2023-01-05 22:47:42,Old
Imaginary Arc Turbulence,Trap Card,Normal Trap Card,"('Effect',)",False,False,Imaginary Arc Turbulence,https://yugipedia.com/wiki/Imaginary_Arc_Turbulence,2023-01-05 22:47:42,New
Imaginary Arc Turnback,Trap Card,Normal Trap Card,"('Effect',)",True,True,Imaginary Arc Turnback,https://yugipedia.com/wiki/Imaginary_Arc_Turnback,2023-01-30 22:58:25,Old
Imaginary Arc Turnback,Trap Card,Normal Trap Card,"('Effect',)",False,False,Imaginary Arc Turnback,https://yugipedia.com/wiki/Imaginary_Arc_Turnback,2023-01-30 22:58:25,New
Imaginary Arc Turret,Trap Card,Normal Trap Card,,True,True,Imaginary Arc Turret,https://yugipedia.com/wiki/Imaginary_Arc_Turret,2023-01-24 20:12:24,Old
Imaginary Arc Turret,Trap Card,Normal Trap Card,,False,False,Imaginary Arc Turret,https://yugipedia.com/wiki/Imaginary_Arc_Turret,2023-01-24 20:12:24,New
Imptailing Crisis,Trap Card,Normal Trap Card,"('Effect',)",True,True,Imptailing Crisis,https://yugipedia.com/wiki/Imptailing_Crisis,2022-10-20 06:54:30,Old
Imptailing Crisis,Trap Card,Normal Trap Card,"('Effect',)",False,False,Imptailing Crisis,https://yugipedia.com/wiki/Imptailing_Crisis,2022-10-20 06:54:30,New
Indies Impact,Spell Card,Normal Spell Card,,True,True,Indies Impact,https://yugipedia.com/wiki/Indies_Impact,2023-01-24 20:41:03,Old
Indies Impact,Spell Card,Normal Spell Card,,False,False,Indies Impact,https://yugipedia.com/wiki/Indies_Impact,2023-01-24 20:41:03,New
Indigo Prison,Trap Card,Normal Trap Card,"('Effect',)",True,True,Indigo Prison,https://yugipedia.com/wiki/Indigo_Prison,2023-02-04 14:17:55,Old
Indigo Prison,Trap Card,Normal Trap Card,"('Effect',)",False,False,Indigo Prison,https://yugipedia.com/wiki/Indigo_Prison,2023-02-04 14:17:55,New
Infernal Kappa Diwet,Monster Card,,"('Effect',)",True,True,Infernal Kappa Diwet,https://yugipedia.com/wiki/Infernal_Kappa_Diwet,2022-11-17 12:10:57,Old
Infernal Kappa Diwet,Monster Card,,"('Effect',)",False,False,Infernal Kappa Diwet,https://yugipedia.com/wiki/Infernal_Kappa_Diwet,2022-11-17 12:10:57,New
Inferno Fire Blast,Spell Card,Normal Spell Card,"('Effect',)",True,True,Inferno Fire Blast (Rush Duel),https://yugipedia.com/wiki/Inferno_Fire_Blast_(Rush_Duel),2022-09-25 03:04:58,Old
Inferno Fire Blast,Spell Card,Normal Spell Card,"('Effect',)",False,False,Inferno Fire Blast (Rush Duel),https://yugipedia.com/wiki/Inferno_Fire_Blast_(Rush_Duel),2022-09-25 03:04:58,New
Infinidream Constructor Wyrm Buildrim,Monster Card,,"('Effect',)",True,True,Infinidream Constructor Wyrm Buildrim,https://yugipedia.com/wiki/Infinidream_Constructor_Wyrm_Buildrim,2022-10-31 18:39:34,Old
Infinidream Constructor Wyrm Buildrim,Monster Card,,"('Effect',)",False,False,Infinidream Constructor Wyrm Buildrim,https://yugipedia.com/wiki/Infinidream_Constructor_Wyrm_Buildrim,2022-10-31 18:39:34,New
Innocent Lancer,Monster Card,,"('Effect',)",True,True,Innocent Lancer,https://yugipedia.com/wiki/Innocent_Lancer,2022-12-21 09:44:49,Old
Innocent Lancer,Monster Card,,"('Effect',)",False,False,Innocent Lancer,https://yugipedia.com/wiki/Innocent_Lancer,2022-12-21 09:44:49,New
Insect Rampage,Spell Card,Normal Spell Card,"('Effect',)",True,True,Insect Rampage,https://yugipedia.com/wiki/Insect_Rampage,2022-09-21 06:25:43,Old
Insect Rampage,Spell Card,Normal Spell Card,"('Effect',)",False,False,Insect Rampage,https://yugipedia.com/wiki/Insect_Rampage,2022-09-21 06:25:43,New
Inside Out Roll,Spell Card,Normal Spell Card,"('Effect',)",True,True,Inside Out Roll,https://yugipedia.com/wiki/Inside_Out_Roll,2022-10-30 07:46:30,Old
Inside Out Roll,Spell Card,Normal Spell Card,"('Effect',)",False,False,Inside Out Roll,https://yugipedia.com/wiki/Inside_Out_Roll,2022-10-30 07:46:30,New
Insurrection Dragon,Monster Card,,"('Effect',)",True,True,Insurrection Dragon,https://yugipedia.com/wiki/Insurrection_Dragon,2022-09-21 06:08:17,Old
Insurrection Dragon,Monster Card,,"('Effect',)",False,False,Insurrection Dragon,https://yugipedia.com/wiki/Insurrection_Dragon,2022-09-21 06:08:17,New
Interstellime,Monster Card,,,True,True,Interstellime,https://yugipedia.com/wiki/Interstellime,2022-12-21 09:16:29,Old
Interstellime,Monster Card,,,False,False,Interstellime,https://yugipedia.com/wiki/Interstellime,2022-12-21 09:16:29,New
Interstellive,Monster Card,,,True,True,Interstellive,https://yugipedia.com/wiki/Interstellive,2023-02-06 02:18:33,Old
Interstellive,Monster Card,,,False,False,Interstellive,https://yugipedia.com/wiki/Interstellive,2023-02-06 02:18:33,New
Intrude Beetle,Spell Card,Normal Spell Card,"('Effect',)",True,True,Intrude Beetle,https://yugipedia.com/wiki/Intrude_Beetle,2022-09-21 06:03:51,Old
Intrude Beetle,Spell Card,Normal Spell Card,"('Effect',)",False,False,Intrude Beetle,https://yugipedia.com/wiki/Intrude_Beetle,2022-09-21 06:03:51,New
Invading Nature,Spell Card,Normal Spell Card,"('Effect',)",True,True,Invading Nature,https://yugipedia.com/wiki/Invading_Nature,2022-09-21 06:00:54,Old
Invading Nature,Spell Card,Normal Spell Card,"('Effect',)",False,False,Invading Nature,https://yugipedia.com/wiki/Invading_Nature,2022-09-21 06:00:54,New
Iris the Rare Shadow Flower,Monster Card,,"('Effect',)",True,True,Iris the Rare Shadow Flower,https://yugipedia.com/wiki/Iris_the_Rare_Shadow_Flower,2023-02-04 14:25:04,Old
Iris the Rare Shadow Flower,Monster Card,,"('Effect',)",False,False,Iris the Rare Shadow Flower,https://yugipedia.com/wiki/Iris_the_Rare_Shadow_Flower,2023-02-04 14:25:04,New
Iron Onslaught,Spell Card,Normal Spell Card,"('Effect',)",True,True,Iron Onslaught,https://yugipedia.com/wiki/Iron_Onslaught,2022-12-21 09:24:15,Old
Iron Onslaught,Spell Card,Normal Spell Card,"('Effect',)",False,False,Iron Onslaught,https://yugipedia.com/wiki/Iron_Onslaught,2022-12-21 09:24:15,New
It's Right Behind You!,Trap Card,Normal Trap Card,"('Effect',)",True,True,It's Right Behind You!,https://yugipedia.com/wiki/It%27s_Right_Behind_You!,2022-10-20 06:57:43,Old
It's Right Behind You!,Trap Card,Normal Trap Card,"('Effect',)",False,False,It's Right Behind You!,https://yugipedia.com/wiki/It%27s_Right_Behind_You!,2022-10-20 06:57:43,New
JAM:P Check!,Spell Card,Normal Spell Card,"('Effect',)",True,True,JAM:P Check!,https://yugipedia.com/wiki/JAM:P_Check!,2023-02-04 14:19:00,Old
JAM:P Check!,Spell Card,Normal Spell Card,"('Effect',)",False,False,JAM:P Check!,https://yugipedia.com/wiki/JAM:P_Check!,2023-02-04 14:19:00,New
JAM:P Set!,Spell Card,Normal Spell Card,"('Effect',)",True,True,JAM:P Set!,https://yugipedia.com/wiki/JAM:P_Set!,2023-01-05 22:41:59,Old
JAM:P Set!,Spell Card,Normal Spell Card,"('Effect',)",False,False,JAM:P Set!,https://yugipedia.com/wiki/JAM:P_Set!,2023-01-05 22:41:59,New
JAM:P Start!,Spell Card,Normal Spell Card,"('Effect',)",True,True,JAM:P Start!,https://yugipedia.com/wiki/JAM:P_Start!,2023-01-24 18:43:36,Old
JAM:P Start!,Spell Card,Normal Spell Card,"('Effect',)",False,False,JAM:P Start!,https://yugipedia.com/wiki/JAM:P_Start!,2023-01-24 18:43:36,New
JAM:P Up!,Spell Card,Normal Spell Card,"('Effect',)",True,True,JAM:P Up!,https://yugipedia.com/wiki/JAM:P_Up!,2022-12-10 20:35:55,Old
JAM:P Up!,Spell Card,Normal Spell Card,"('Effect',)",False,False,JAM:P Up!,https://yugipedia.com/wiki/JAM:P_Up!,2022-12-10 20:35:55,New
Jarmalewe,Monster Card,,,True,True,Jarmalewe,https://yugipedia.com/wiki/Jarmalewe,2022-12-21 09:45:45,Old
Jarmalewe,Monster Card,,,False,False,Jarmalewe,https://yugipedia.com/wiki/Jarmalewe,2022-12-21 09:45:45,New
Jasmine the Shadow Flower Festival,Monster Card,,"('Effect',)",True,True,Jasmine the Shadow Flower Festival,https://yugipedia.com/wiki/Jasmine_the_Shadow_Flower_Festival,2022-09-21 06:08:14,Old
Jasmine the Shadow Flower Festival,Monster Card,,"('Effect',)",False,False,Jasmine the Shadow Flower Festival,https://yugipedia.com/wiki/Jasmine_the_Shadow_Flower_Festival,2022-09-21 06:08:14,New
Javelin Dux the Shadow Flower Piercer,Monster Card,,"('Effect',)",True,True,Javelin Dux the Shadow Flower Piercer,https://yugipedia.com/wiki/Javelin_Dux_the_Shadow_Flower_Piercer,2023-02-04 14:21:53,Old
Javelin Dux the Shadow Flower Piercer,Monster Card,,"('Effect',)",False,False,Javelin Dux the Shadow Flower Piercer,https://yugipedia.com/wiki/Javelin_Dux_the_Shadow_Flower_Piercer,2023-02-04 14:21:53,New
Jet Barracuda,Monster Card,,,True,True,Jet Barracuda,https://yugipedia.com/wiki/Jet_Barracuda,2022-09-21 04:07:11,Old
Jet Barracuda,Monster Card,,,False,False,Jet Barracuda,https://yugipedia.com/wiki/Jet_Barracuda,2022-09-21 04:07:11,New
Jewelry Trap Hole,Trap Card,Normal Trap Card,"('Effect',)",True,True,Jewelry Trap Hole,https://yugipedia.com/wiki/Jewelry_Trap_Hole,2022-10-20 06:59:51,Old
Jewelry Trap Hole,Trap Card,Normal Trap Card,"('Effect',)",False,False,Jewelry Trap Hole,https://yugipedia.com/wiki/Jewelry_Trap_Hole,2022-10-20 06:59:51,New
Jinzo,Monster Card,,"('Continuous Effect',)",True,True,Jinzo (Rush Duel),https://yugipedia.com/wiki/Jinzo_(Rush_Duel),2022-10-30 06:16:20,Old
Jinzo,Monster Card,,"('Continuous Effect',)",True,False,Jinzo (Rush Duel),https://yugipedia.com/wiki/Jinzo_(Rush_Duel),2022-10-30 06:16:20,New
Joining Chairs,Trap Card,Normal Trap Card,"('Effect',)",True,True,Joining Chairs,https://yugipedia.com/wiki/Joining_Chairs,2022-10-30 07:48:40,Old
Joining Chairs,Trap Card,Normal Trap Card,"('Effect',)",False,False,Joining Chairs,https://yugipedia.com/wiki/Joining_Chairs,2022-10-30 07:48:40,New
Jointech Ace,Monster Card,,,True,True,Jointech Ace,https://yugipedia.com/wiki/Jointech_Ace,2022-12-21 09:23:04,Old
Jointech Ace,Monster Card,,,False,False,Jointech Ace,https://yugipedia.com/wiki/Jointech_Ace,2022-12-21 09:23:04,New
Jointech Bumper,Trap Card,Normal Trap Card,"('Effect',)",True,True,Jointech Bumper,https://yugipedia.com/wiki/Jointech_Bumper,2022-09-20 11:18:54,Old
Jointech Bumper,Trap Card,Normal Trap Card,"('Effect',)",False,False,Jointech Bumper,https://yugipedia.com/wiki/Jointech_Bumper,2022-09-20 11:18:54,New
Jointech Change,Spell Card,Normal Spell Card,,True,True,Jointech Change,https://yugipedia.com/wiki/Jointech_Change,2022-12-24 11:18:10,Old
Jointech Change,Spell Card,Normal Spell Card,,False,False,Jointech Change,https://yugipedia.com/wiki/Jointech_Change,2022-12-24 11:18:10,New
Jointech Great Wall,Trap Card,Normal Trap Card,"('Effect',)",True,True,Jointech Great Wall,https://yugipedia.com/wiki/Jointech_Great_Wall,2023-01-21 14:48:12,Old
Jointech Great Wall,Trap Card,Normal Trap Card,"('Effect',)",False,False,Jointech Great Wall,https://yugipedia.com/wiki/Jointech_Great_Wall,2023-01-21 14:48:12,New
Jointech Hero,Monster Card,,,True,True,Jointech Hero,https://yugipedia.com/wiki/Jointech_Hero,2022-12-11 16:11:10,Old
Jointech Hero,Monster Card,,,False,False,Jointech Hero,https://yugipedia.com/wiki/Jointech_Hero,2022-12-11 16:11:10,New
Jointech Ignition,Trap Card,Normal Trap Card,,True,True,Jointech Ignition,https://yugipedia.com/wiki/Jointech_Ignition,2022-12-24 11:10:37,Old
Jointech Ignition,Trap Card,Normal Trap Card,,False,False,Jointech Ignition,https://yugipedia.com/wiki/Jointech_Ignition,2022-12-24 11:10:37,New
Jointech Leo,Monster Card,,"('Effect',)",True,True,Jointech Leo,https://yugipedia.com/wiki/Jointech_Leo,2023-01-23 16:05:49,Old
Jointech Leo,Monster Card,,"('Effect',)",False,False,Jointech Leo,https://yugipedia.com/wiki/Jointech_Leo,2023-01-23 16:05:49,New
Jointech Raptor,Monster Card,,"('Effect',)",True,True,Jointech Raptor,https://yugipedia.com/wiki/Jointech_Raptor,2022-11-02 12:21:47,Old
