Set,Name,Rarity,Print,Region,Release,Set type,Cover card,Modification date,Version
Deck Mod Pack: Double Star of the Assault!!,Ranga the Skysavior Knight,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Seir the Skysavior Knight,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Seir the Skysavior Knight,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Ciela the Skysavior Knight,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Ciela the Skysavior Knight,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Dunkes the Skysavior Knight,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Dunkes the Skysavior Knight,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Astrobio Drake,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Astrobio Drake,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Engine Reviver,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Engine Reviver,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Gilford the Rising,"('Ultra Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Gilford the Rising,"('Ultra Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Gilford the Legend,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Gilford the Legend,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Transamuroad Rainac,"('Ultra Rare', 'Rush Rare')",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Transamuroad Rainac,"('Ultra Rare', 'Rush Rare')",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Melel the Beautiful Flame Spirit of the Lamp,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Melel the Beautiful Flame Spirit of the Lamp,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Alchemicalize Salamandra,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Alchemicalize Salamandra,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Double Ray Dragons,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Double Ray Dragons,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,The Dragiastar,"('Ultra Rare', 'Rush Rare')",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,The Dragiastar,"('Ultra Rare', 'Rush Rare')",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Star Cat Straynya,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Star Cat Straynya,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Star Cat Destronya,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Star Cat Destronya,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Solcier the Skysavior Lightflash,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Solcier the Skysavior Lightflash,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Altierra the Skysavior Transience,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Altierra the Skysavior Transience,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Digrace the Skysavior Radiance,"('Ultra Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Digrace the Skysavior Radiance,"('Ultra Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Drukmoor the Skysavior Phantom,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Drukmoor the Skysavior Phantom,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Stemagic,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Stemagic,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Cracking Claw,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Cracking Claw,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Voidvelgr Phalanx,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Voidvelgr Phalanx,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Road Arms - Sword Breaker,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Road Arms - Sword Breaker,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,The Copy,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,The Copy,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Back To The Fusion,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Back To The Fusion,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Vice Slasher,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Vice Slasher,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Meowonderful Rush,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Meowonderful Rush,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Rising Luna Radiant Luster,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Rising Luna Radiant Luster,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Blaze Fiend Assault,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Blaze Fiend Assault,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Skysavior Prayer,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Skysavior Prayer,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Skysavior Witnesses,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Skysavior Witnesses,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Skysavior Symbol,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Skysavior Symbol,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,,,,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Transamu Lightning,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Transamu Lightning,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Jointech Great Wall,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Jointech Great Wall,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Tribute Block,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Tribute Block,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,,,,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,,,,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Dragon Double-Doom,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Dragon Double-Doom,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Stray Force,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Stray Force,"('Common',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Ether Escape,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Ether Escape,"('Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Traditional Tax,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Traditional Tax,"('Super Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Phantom Roar,"('Ultra Rare',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Phantom Roar,"('Ultra Rare',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Deck Mod Pack: Double Star of the Assault!!,Multistrike Dragon Dragias,"('Orr',)",,JP,2023-01-21,Booster pack,"('The Dragiastar', 'The☆Dragias', 'Transamuroad Rainac')",2023-01-11 11:55:38,Old
Deck Mod Pack: Double Star of the Assault!!,Multistrike Dragon Dragias,"('Orr',)",,JP,2023-01-21,Booster pack,"('The Dragias', 'The Dragiastar', 'Transamuroad Rainac')",2023-01-11 11:55:38,New
Entry Pack Volume 1,Effect Veiler,"('Super Rare',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Effect Veiler,"('Super Rare',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,"Maxx ""C""","('Super Rare',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,"Maxx ""C""","('Super Rare',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Mystery Shell Dragon,"('Rare',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Mystery Shell Dragon,"('Rare',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Cyber Dragon,"('Rare',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Cyber Dragon,"('Rare',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Honest,"('Rare',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Honest,"('Rare',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,The White Stone of Legend,"('Rare',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,The White Stone of Legend,"('Rare',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Chaos Hunter,"('Rare',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Chaos Hunter,"('Rare',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,One for One,"('Rare',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,One for One,"('Rare',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Herald of Creation,"('Common',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Herald of Creation,"('Common',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Caius the Shadow Monarch,"('Common',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Caius the Shadow Monarch,"('Common',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,"Lyla, Lightsworn Sorceress","('Common',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,"Lyla, Lightsworn Sorceress","('Common',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Mathematician,"('Common',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Mathematician,"('Common',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Scapegoat,"('Common',)",New,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Scapegoat,"('Common',)",New,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,White Elephant's Gift,"('Common',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,White Elephant's Gift,"('Common',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Call of the Haunted,"('Common',)",Reprint,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Call of the Haunted,"('Common',)",Reprint,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Sheep Token,"('Common',)",New,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Sheep Token,"('Common',)",New,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Sheep Token,"('Common',)",New,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Sheep Token,"('Common',)",New,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Sheep Token,"('Common',)",New,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 1,Sheep Token,"('Common',)",New,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Sheep Token,"('Common',)",New,SC,2020-09-26,Booster pack,,2023-01-14 01:45:24,New
Entry Pack Volume 1,Sheep Token,"('Common',)",New,SC,2020-10-01,Booster pack,,2022-09-25 01:54:03,Old
Entry Pack Volume 2,Chimeratech Rampage Dragon,"('Super Rare',)",New,SC,2021-01-02,Booster pack,,2023-01-14 01:55:31,New
Entry Pack Volume 2,Chimeratech Rampage Dragon,"('Super Rare',)",New,SC,2021-01-01,Booster pack,,2022-09-25 01:54:41,Old
Entry Pack Volume 2,Dragonmaid Send-Off,"('Super Rare',)",New,SC,2021-01-01,Booster pack,,2022-09-25 01:54:41,Old
Entry Pack Volume 2,Dragonmaid Send-Off,"('Super Rare',)",New,SC,2021-01-02,Booster pack,,2023-01-14 01:55:31,New
Entry Pack Volume 2,Plaguespreader Zombie,"('Common',)",Reprint,SC,2021-01-02,Booster pack,,2023-01-14 01:55:31,New
Entry Pack Volume 2,Plaguespreader Zombie,"('Common',)",Reprint,SC,2021-01-01,Booster pack,,2022-09-25 01:54:41,Old
Entry Pack Volume 2,Fairy Tail - Snow,"('Common',)",Reprint,SC,2021-01-02,Booster pack,,2023-01-14 01:55:31,New
Entry Pack Volume 2,Fairy Tail - Snow,"('Common',)",Reprint,SC,2021-01-01,Booster pack,,2022-09-25 01:54:41,Old
