Set,Name,Rarity,Print,Cover card,Modification date,Version
Ghosts From the Past: The 2nd Haunting,Ghostrick Jiangshi,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Ghostrick Stein,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Ghostrick Mary,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Ghostrick Mummy,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Vampire Sorcerer,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Shadow Vampire,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Vampire Grace,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Vampire Duke,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,D/D Swirl Slime,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,D/D Necro Slime,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,D/D Savant Copernicus,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,D/D Lamia,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,D/D Savant Thomas,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,D/D/D Destiny King Zero Laplace,"('Ultra Rare',)",New,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Go! - D/D/D Divine Zero King Rage,"('Ultra Rare',)",New,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Code Radiator,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Code Generator,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Tenyi Spirit - Adhara,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Tenyi Spirit - Shthana,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Tenyi Spirit - Mapura,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Tenyi Spirit - Nahata,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Tenyi Spirit - Vishuda,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Tenyi Spirit - Ashuna,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Mardel, Generaider Boss of Light","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Hela, Generaider Boss of Doom","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Whitebeard, the Plunder Patroll Helm","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Redbeard, the Plunder Patroll Matey","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Bluebeard, the Plunder Patroll Shipwright","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Goldenhair, the Newest Plunder Patroll","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Despian Comedy,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Despian Tragedy,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Aluber the Jester of Despia,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Dramaturge of Despia,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Manju of the Ten Thousand Hands,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Alien Ammonite,"('Ultra Rare',)",New,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Malefic Cyber End Dragon,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Doppelwarrior,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Mecha Phantom Beast Coltwing,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Box of Friends,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Galaxy Soldier,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Raiza the Mega Monarch,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Deskbot 001,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Retaliating ""C""","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Cipher Twin Raptor,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Wandering King Wildwind,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Dotscaper,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Tatsunecro,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Doomking Balerdroch,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Necroworld Banshee,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Glow-Up Bloom,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Reptilianne Lamia,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Mathmech Addition,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Rare Fish,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Mystical Sand,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Great Mammoth of Goldfine,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Rose Spectre of Dunn,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Sanwitch,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Chimeratech Fortress Dragon,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Chimeratech Rampage Dragon,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Dark Magician the Dragon Knight,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Chimeratech Megafleet Dragon,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Quintet Magician,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Plunder Patrollship Lys,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Fossil Warrior Skull Knight,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Baxia, Brightness of the Yang Zing","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Yazi, Evil of the Yang Zing","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Nirvana High Paladin,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Red-Eyes Zombie Necro Dragon,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Geomathmech Final Sigma,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Plunder Patrollship Brann,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Cupid Pitch,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Princess Cologne,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Crimson Knight Vampire Bram,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Ghostrick Dullahan,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Ghostrick Socuteboss,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Sky Cavalry Centaurea,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,D/D/D Duo-Dawn King Kali Yuga,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Number 38: Hope Harbinger Dragon Titanic Galaxy,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Number 60: Dugares the Timeless,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Number 97: Draglubion,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Primathmech Laplacian,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,"Jormungandr, Generaider Boss of Eternity","('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Plunder Patrollship Moerk,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Crystron Halqifibrax,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Vampire Sucker,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,The Sanctuary in the Sky,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,The Flute of Summoning Kuriboh,"('Ultra Rare',)",New,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Advanced Ritual Art,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Zombie World,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Reptilianne Spawn,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Inzektor Sword - Zektkaliber,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Vampire Kingdom,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Yang Zing Prana,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Dark Contract with the Gate,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Dark Contract with the Swamp King,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
Ghosts From the Past: The 2nd Haunting,Domain of the True Monarchs,"('Ultra Rare',)",Reprint,"('Dark Magician Girl', 'Cyber Dragon', 'Red Dragon Archfiend', 'Dark Armed Dragon', 'Blue-Eyes White Dragon')",2022-10-23 17:09:35,New
